key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
aaron-cadman,Aaron Cadman,GWS,Richmond Tigers,Key Fwd,the-sheet-recut-20-8,23,PLAYED,89.0,1839,2056,217,11.8,118,103,15,10,9,1
aaron-naughton,Aaron Naughton,Western Bulldogs,Brisbane Lions,Key Fwd,the-sheet-recut-20-8,23,PLAYED,57.0,1172,1170,-2,-0.17,182,183,-1,22,22,0
adam-cerra,Adam Cerra,Carlton,Adelaide Crows,Mid,the-sheet-recut-20-8,23,PLAYED,74.0,1133,1085,-48,-4.24,190,198,-8,47,51,-4
adam-saad,Adam Saad,Carlton,Geelong Cats,Def,the-sheet-recut-20-8,23,DNP,DNP,446,439,-7,-1.57,343,344,-1,84,85,-1
adam-sweid,Adam Sweid,Fremantle,Sydney Swans,Mid,the-sheet-recut-20-8,23,DNP,DNP,253,247,-6,-2.37,451,451,0,102,103,-1
adam-treloar,Adam Treloar,Western Bulldogs,West Coast Eagles,Fwd,the-sheet-recut-20-8,23,DNP,DNP,850,839,-11,-1.29,233,238,-5,56,59,-3
aidan-corr,Aidan Corr,North Melbourne,Geelong Cats,Key Def,the-sheet-recut-20-8,23,PLAYED,50.0,18,12,-6,-33.33,763,774,-11,75,77,-2
aidan-johnson,Aidan Johnson,Melbourne,Free agents,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,85,81,-4,-4.71,630,635,-5,106,106,0
aidan-schubert,Aidan Schubert,Hawthorn,Fremantle Dockers,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,560,556,-4,-0.71,299,298,1,41,41,0
aiden-riddle,Aiden Riddle,Fremantle,Fremantle Dockers,Ruck,the-sheet-recut-20-8,23,DNP,DNP,211,211,0,0.0,489,490,-1,37,37,0
alex-davies,Alex Davies,Gold Coast,Western Bulldogs,Mid,the-sheet-recut-20-8,23,DNP,DNP,436,426,-10,-2.29,345,349,-4,83,83,0
alex-dodson,Alex Dodson,St Kilda,Hawthorn Hawks,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,96,90,-6,-6.25,613,627,-14,103,105,-2
alex-neal-bullen,Alex Neal-Bullen,Adelaide,West Coast Eagles,Fwd,the-sheet-recut-20-8,23,DNP,DNP,370,368,-2,-0.54,374,378,-4,85,84,1
alex-pearce,Alex Pearce,Fremantle,Geelong Cats,Key Def,the-sheet-recut-20-8,23,PLAYED,3.0,14,12,-2,-14.29,773,775,-2,77,78,-1
alex-van-wyk,Alex Van Wyk,Port Adelaide,Adelaide Crows,Ruck,the-sheet-recut-20-8,23,PLAYED,28.0,345,311,-34,-9.86,392,410,-18,28,31,-3
aliir-aliir,Aliir Aliir,Port Adelaide,North Melbourne Kangaroos,Key Def,the-sheet-recut-20-8,23,DNP,DNP,758,754,-4,-0.53,251,256,-5,19,18,1
alix-tauru,Alix Tauru,St Kilda,Hawthorn Hawks,Key Fwd,the-sheet-recut-20-8,23,PLAYED,35.0,907,875,-32,-3.53,229,231,-2,29,28,1
andrew-brayshaw,Andrew Brayshaw,Fremantle,Geelong Cats,Mid,the-sheet-recut-20-8,23,PLAYED,116.0,3052,3071,19,0.62,58,58,0,23,22,1
andrew-mcgrath,Andrew McGrath,Essendon,Geelong Cats,Def,the-sheet-recut-20-8,23,PLAYED,78.0,1130,1071,-59,-5.22,191,201,-10,50,51,-1
andy-moniz-wakefield,Andy Moniz-Wakefield,Melbourne,West Coast Eagles,Def,the-sheet-recut-20-8,23,DNP,DNP,68,67,-1,-1.47,665,665,0,142,141,1
angus-anderson,Angus Anderson,Collingwood,St Kilda Saints,Fwd,the-sheet-recut-20-8,23,PLAYED,49.0,264,262,-2,-0.76,445,437,8,101,100,1
angus-clarke,Angus Clarke,Essendon,Carlton Blues,Def,the-sheet-recut-20-8,23,PLAYED,23.0,532,466,-66,-12.41,314,333,-19,78,82,-4
angus-hastie,Angus Hastie,St Kilda,Richmond Tigers,Def,the-sheet-recut-20-8,23,PLAYED,65.0,130,170,40,30.77,572,528,44,122,115,7
angus-sheldrick,Angus Sheldrick,Sydney,Western Bulldogs,Mid,the-sheet-recut-20-8,23,DNP,DNP,694,693,-1,-0.14,269,270,-1,62,64,-2
anthony-caminiti,Anthony Caminiti,St Kilda,Collingwood Magpies,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,963,961,-2,-0.21,216,214,2,27,25,2
archer-day-wicks,Archer Day-Wicks,Essendon,Adelaide Crows,Fwd,the-sheet-recut-20-8,23,PLAYED,50.0,330,342,12,3.64,399,392,7,91,89,2
archer-reid,Archer Reid,West Coast,Melbourne Demons,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,378,373,-5,-1.32,369,375,-6,56,58,-2
archie-ludowyke,Archie Ludowyke,Adelaide,Fremantle Dockers,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,295,293,-2,-0.68,413,419,-6,61,61,0
archie-may,Archie May,Essendon,Western Bulldogs,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,421,419,-2,-0.48,349,352,-3,53,53,0
archie-perkins,Archie Perkins,Essendon,Melbourne Demons,Fwd,the-sheet-recut-20-8,23,PLAYED,43.0,278,280,2,0.72,424,427,-3,98,98,0
archie-roberts,Archie Roberts,Essendon,St Kilda Saints,Def,the-sheet-recut-20-8,23,PLAYED,88.0,3596,3571,-25,-0.7,41,43,-2,7,7,0
arthur-jones,Arthur Jones,Western Bulldogs,Adelaide Crows,Fwd,the-sheet-recut-20-8,23,PLAYED,67.0,109,112,3,2.75,598,593,5,149,147,2
asher-eastham,Asher Eastham,Gold Coast,Free agents,Fwd,the-sheet-recut-20-8,23,DNP,DNP,86,86,0,0.0,628,631,-3,162,163,-1
ashton-moir,Ashton Moir,Carlton,St Kilda Saints,Fwd,the-sheet-recut-20-8,23,DNP,DNP,217,210,-7,-3.23,482,493,-11,111,120,-9
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,the-sheet-recut-20-8,23,DNP,DNP,266,260,-6,-2.26,441,441,0,106,106,0
bailey-banfield,Bailey Banfield,Fremantle,Free agents,Def,the-sheet-recut-20-8,23,DNP,DNP,14,14,0,0.0,774,772,2,171,171,0
bailey-dale,Bailey Dale,Western Bulldogs,Western Bulldogs,Def,the-sheet-recut-20-8,23,DNP,DNP,2155,2149,-6,-0.28,92,93,-1,20,21,-1
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,the-sheet-recut-20-8,23,PLAYED,68.0,2401,2364,-37,-1.54,77,79,-2,21,21,0
bailey-laurie,Bailey Laurie,Melbourne,Free agents,Fwd,the-sheet-recut-20-8,23,PLAYED,76.0,79,98,19,24.05,643,612,31,168,153,15
bailey-macdonald,Bailey Macdonald,Hawthorn,Western Bulldogs,Def,the-sheet-recut-20-8,23,PLAYED,45.0,108,106,-2,-1.85,601,605,-4,128,130,-2
bailey-scott,Bailey Scott,North Melbourne,Free agents,Mid,the-sheet-recut-20-8,23,DNP,DNP,17,16,-1,-5.88,766,767,-1,146,146,0
bailey-smith,Bailey Smith,Geelong,Geelong Cats,Mid,the-sheet-recut-20-8,23,PLAYED,98.0,6214,6171,-43,-0.69,10,11,-1,6,6,0
bailey-williams-wb,Bailey Williams,Western Bulldogs,Collingwood Magpies,Def,the-sheet-recut-20-8,23,PLAYED,69.0,641,579,-62,-9.67,279,288,-9,70,71,-1
bailey-williams-wc,Bailey J. Williams,West Coast,Sydney Swans,Key Fwd,the-sheet-recut-20-8,23,PLAYED,125.0,2316,2438,122,5.27,81,74,7,6,5,1
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,the-sheet-recut-20-8,23,PLAYED,50.0,296,333,37,12.5,412,401,11,98,99,-1
bayley-fritsch,Bayley Fritsch,Melbourne,Geelong Cats,Fwd,the-sheet-recut-20-8,23,PLAYED,107.0,197,294,97,49.24,504,417,87,123,96,27
beau-addinsall,Beau Addinsall,Gold Coast,Fremantle Dockers,Mid,the-sheet-recut-20-8,23,PLAYED,28.0,1310,1172,-138,-10.53,167,182,-15,42,42,0
beau-mccreery,Beau McCreery,Collingwood,Sydney Swans,Fwd,the-sheet-recut-20-8,23,PLAYED,135.0,162,204,42,25.93,537,496,41,132,122,10
ben-ainsworth,Ben Ainsworth,Carlton,Brisbane Lions,Fwd,the-sheet-recut-20-8,23,PLAYED,42.0,267,182,-85,-31.84,439,517,-78,99,127,-28
ben-camporeale,Ben Camporeale,Carlton,Fremantle Dockers,Mid,the-sheet-recut-20-8,23,DNP,DNP,123,118,-5,-4.07,579,582,-3,118,121,-3
ben-jepson,Ben Jepson,Gold Coast,Free agents,Mid,the-sheet-recut-20-8,23,DNP,DNP,58,58,0,0.0,681,683,-2,138,138,0
ben-keays,Ben Keays,Adelaide,Western Bulldogs,Fwd,the-sheet-recut-20-8,23,PLAYED,57.0,221,188,-33,-14.93,474,511,-37,108,125,-17
ben-king,Ben King,Gold Coast,Brisbane Lions,Key Fwd,the-sheet-recut-20-8,23,PLAYED,48.0,256,226,-30,-11.72,449,475,-26,68,75,-7
ben-long,Ben Long,Gold Coast,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,PLAYED,33.0,10,9,-1,-10.0,782,780,2,217,217,0
ben-mckay,Ben McKay,Essendon,West Coast Eagles,Key Def,the-sheet-recut-20-8,23,DNP,DNP,27,27,0,0.0,742,739,3,74,74,0
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,the-sheet-recut-20-8,23,PLAYED,61.0,979,995,16,1.63,210,208,2,13,14,-1
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,the-sheet-recut-20-8,23,DNP,DNP,40,38,-2,-5.0,708,709,-1,147,148,-1
benny-barrett,Benny Barrett,Port Adelaide,Free agents,Fwd,the-sheet-recut-20-8,23,DNP,DNP,23,23,0,0.0,750,749,1,204,203,1
billy-cootee,Billy Cootee,Sydney,Essendon Bombers,Mid,the-sheet-recut-20-8,23,PLAYED,29.0,174,144,-30,-17.24,524,556,-32,111,117,-6
billy-dowling,Billy Dowling,Adelaide,Essendon Bombers,Fwd,the-sheet-recut-20-8,23,DNP,DNP,166,166,0,0.0,531,531,0,129,131,-2
billy-frampton,Billy Frampton,Collingwood,Brisbane Lions,Key Def,the-sheet-recut-20-8,23,PLAYED,42.0,58,53,-5,-8.62,682,691,-9,66,68,-2
billy-wilson,Billy Wilson,Carlton,Western Bulldogs,Def,the-sheet-recut-20-8,23,PLAYED,94.0,793,842,49,6.18,242,236,6,61,60,1
blake-acres,Blake Acres,Carlton,Brisbane Lions,Mid,the-sheet-recut-20-8,23,PLAYED,125.0,102,182,80,78.43,604,518,86,124,111,13
blake-hardwick,Blake Hardwick,Hawthorn,Port Adelaide Power,Def,the-sheet-recut-20-8,23,PLAYED,65.0,562,530,-32,-5.69,297,308,-11,76,75,1
blake-howes,Blake Howes,Melbourne,Essendon Bombers,Def,the-sheet-recut-20-8,23,DNP,DNP,283,283,0,0.0,422,426,-4,102,103,-1
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,the-sheet-recut-20-8,23,DNP,DNP,381,377,-4,-1.05,368,372,-4,28,28,0
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,the-sheet-recut-20-8,23,DNP,DNP,563,562,-1,-0.18,296,295,1,75,74,1
bobby-hill,Bobby Hill,Collingwood,Free agents,Fwd,the-sheet-recut-20-8,23,DNP,DNP,45,44,-1,-2.22,703,704,-1,188,188,0
bodhi-uwland,Bodhi Uwland,Gold Coast,Port Adelaide Power,Def,the-sheet-recut-20-8,23,PLAYED,90.0,3668,3660,-8,-0.22,37,38,-1,6,6,0
bodie-ryan,Bodie Ryan,Hawthorn,Collingwood Magpies,Def,the-sheet-recut-20-8,23,DNP,DNP,62,62,0,0.0,674,676,-2,143,143,0
bradley-close,Bradley Close,Geelong,Geelong Cats,Fwd,the-sheet-recut-20-8,23,PLAYED,66.0,26,27,1,3.85,743,740,3,200,198,2
bradley-hill,Bradley Hill,St Kilda,West Coast Eagles,Fwd,the-sheet-recut-20-8,23,PLAYED,139.0,1157,1281,124,10.72,184,166,18,48,42,6
brady-hough,Brady Hough,West Coast,Essendon Bombers,Def,the-sheet-recut-20-8,23,PLAYED,35.0,341,354,13,3.81,396,387,9,97,95,2
braeden-campbell,Braeden Campbell,Sydney,Essendon Bombers,Fwd,the-sheet-recut-20-8,23,PLAYED,62.0,405,428,23,5.68,357,348,9,80,79,1
brandon-starcevich,Brandon Starcevich,Brisbane,Melbourne Demons,Def,the-sheet-recut-20-8,23,PLAYED,61.0,11,11,0,0.0,779,778,1,172,172,0
brandon-walker,Brandon Walker,Fremantle,Port Adelaide Power,Def,the-sheet-recut-20-8,23,DNP,DNP,37,33,-4,-10.81,716,729,-13,151,158,-7
brandon-zerk-thatcher,Brandon Zerk-Thatcher,Essendon,Free agents,Key Def,the-sheet-recut-20-8,23,DNP,DNP,69,67,-2,-2.9,660,666,-6,62,63,-1
brayden-cook,Brayden Cook,Adelaide,Port Adelaide Power,Fwd,the-sheet-recut-20-8,23,PLAYED,73.0,740,737,-3,-0.41,259,260,-1,66,65,1
brayden-fiorini,Brayden Fiorini,Essendon,Brisbane Lions,Mid,the-sheet-recut-20-8,23,DNP,DNP,436,425,-11,-2.52,346,350,-4,84,84,0
brayden-george,Brayden George,North Melbourne,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,DNP,DNP,169,169,0,0.0,526,529,-3,128,130,-2
brayden-maynard,Brayden Maynard,Collingwood,Port Adelaide Power,Def,the-sheet-recut-20-8,23,DNP,DNP,523,524,1,0.19,318,311,7,79,77,2
brennan-cox,Brennan Cox,Fremantle,West Coast Eagles,Key Def,the-sheet-recut-20-8,23,PLAYED,41.0,310,203,-107,-34.52,408,499,-91,33,44,-11
brent-daniels,Brent Daniels,GWS,Essendon Bombers,Fwd,the-sheet-recut-20-8,23,DNP,DNP,1206,1208,2,0.17,178,176,2,46,49,-3
brodie-grundy,Brodie Grundy,Sydney,North Melbourne Kangaroos,Ruck,the-sheet-recut-20-8,23,PLAYED,114.0,4232,4212,-20,-0.47,25,24,1,3,3,0
brodie-kemp,Brodie Kemp,Carlton,Geelong Cats,Key Fwd,the-sheet-recut-20-8,23,PLAYED,56.0,709,694,-15,-2.12,266,269,-3,34,34,0
brody-mihocek,Brody Mihocek,Melbourne,Brisbane Lions,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,43,43,0,0.0,706,706,0,116,116,0
bruce-reville,Bruce Reville,Brisbane,North Melbourne Kangaroos,Mid,the-sheet-recut-20-8,23,DNP,DNP,87,87,0,0.0,627,630,-3,128,128,0
buku-khamis,Buku Khamis,Western Bulldogs,Brisbane Lions,Key Fwd,the-sheet-recut-20-8,23,PLAYED,73.0,168,175,7,4.17,529,526,3,84,82,2
caiden-cleary,Caiden Cleary,Sydney,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,DNP,DNP,292,287,-5,-1.71,417,422,-5,96,97,-1
caleb-daniel,Caleb Daniel,North Melbourne,Port Adelaide Power,Def,the-sheet-recut-20-8,23,PLAYED,83.0,1313,1283,-30,-2.28,166,165,1,42,41,1
caleb-graham,Caleb Graham,Gold Coast,Free agents,Key Def,the-sheet-recut-20-8,23,DNP,DNP,66,66,0,0.0,671,671,0,64,64,0
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,167,163,-4,-2.4,530,535,-5,85,84,1
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,the-sheet-recut-20-8,23,DNP,DNP,266,260,-6,-2.26,442,442,0,33,33,0
caleb-serong,Caleb Serong,Fremantle,Geelong Cats,Mid,the-sheet-recut-20-8,23,PLAYED,124.0,4742,4745,3,0.06,18,19,-1,10,10,0
caleb-windsor,Caleb Windsor,Melbourne,Brisbane Lions,Def,the-sheet-recut-20-8,23,PLAYED,66.0,1198,1224,26,2.17,180,174,6,46,44,2
callum-ah-chee,Callum Ah Chee,Adelaide,Geelong Cats,Fwd,the-sheet-recut-20-8,23,PLAYED,43.0,28,23,-5,-17.86,737,750,-13,196,204,-8
callum-brown-ire,Callum M. Brown,GWS,St Kilda Saints,Fwd,the-sheet-recut-20-8,23,PLAYED,90.0,43,60,17,39.53,707,678,29,190,180,10
callum-coleman-jones,Callum Coleman-Jones,North Melbourne,Free agents,Ruck,the-sheet-recut-20-8,23,DNP,DNP,25,24,-1,-4.0,745,745,0,48,48,0
callum-mills,Callum Mills,Sydney,Sydney Swans,Def,the-sheet-recut-20-8,23,PLAYED,69.0,1997,1885,-112,-5.61,109,111,-2,25,25,0
callum-wilkie,Callum Wilkie,St Kilda,North Melbourne Kangaroos,Key Def,the-sheet-recut-20-8,23,PLAYED,105.0,3498,3484,-14,-0.4,43,44,-1,2,2,0
calsher-dear,Calsher Dear,Hawthorn,Collingwood Magpies,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,647,631,-16,-2.47,278,279,-1,36,37,-1
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Port Adelaide Power,Mid,the-sheet-recut-20-8,23,PLAYED,70.0,2063,2052,-11,-0.53,99,104,-5,36,36,0
cameron-nairn,Cameron Nairn,Hawthorn,Hawthorn Hawks,Fwd,the-sheet-recut-20-8,23,DNP,DNP,528,524,-4,-0.76,315,312,3,74,74,0
cameron-rayner,Cameron Rayner,Brisbane,Geelong Cats,Fwd,the-sheet-recut-20-8,23,PLAYED,59.0,523,496,-27,-5.16,319,322,-3,75,76,-1
cameron-zurhaar,Cameron Zurhaar,North Melbourne,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,PLAYED,111.0,150,261,111,74.0,550,438,112,137,101,36
campbell-chesser,Campbell Chesser,Carlton,Essendon Bombers,Mid,the-sheet-recut-20-8,23,DNP,DNP,292,287,-5,-1.71,418,423,-5,97,99,-2
campbell-gray,Campbell Gray,Richmond,Carlton Blues,Key Def,the-sheet-recut-20-8,23,DNP,DNP,257,255,-2,-0.78,448,445,3,38,37,1
campbell-lake,Campbell Lake,St Kilda,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,PLAYED,63.0,246,247,1,0.41,456,452,4,104,102,2
chad-warner,Chad Warner,Sydney,North Melbourne Kangaroos,Fwd,the-sheet-recut-20-8,23,PLAYED,131.0,4120,4093,-27,-0.66,27,26,1,6,5,1
changkuoth-jiath,Changkuoth Jiath,Melbourne,Western Bulldogs,Def,the-sheet-recut-20-8,23,PLAYED,68.0,32,33,1,3.12,734,730,4,161,159,2
charlie-ballard,Charlie Ballard,Gold Coast,Carlton Blues,Key Def,the-sheet-recut-20-8,23,PLAYED,55.0,74,75,1,1.35,653,648,5,61,60,1
charlie-banfield,Charlie Banfield,St Kilda,Melbourne Demons,Fwd,the-sheet-recut-20-8,23,DNP,DNP,620,614,-6,-0.97,283,285,-2,71,71,0
charlie-cameron,Charlie Cameron,Brisbane,Sydney Swans,Fwd,the-sheet-recut-20-8,23,PLAYED,93.0,212,238,26,12.26,488,464,24,116,109,7
charlie-comben,Charlie Comben,North Melbourne,St Kilda Saints,Key Def,the-sheet-recut-20-8,23,PLAYED,38.0,760,635,-125,-16.45,250,278,-28,18,20,-2
charlie-curnow,Charlie Curnow,Carlton,Geelong Cats,Key Fwd,the-sheet-recut-20-8,23,PLAYED,61.0,1358,1298,-60,-4.42,163,162,1,20,19,1
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Def,the-sheet-recut-20-8,23,DNP,DNP,284,287,3,1.06,421,424,-3,101,102,-1
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,219,215,-4,-1.83,476,487,-11,77,78,-1
charlie-spargo,Charlie Spargo,Melbourne,Port Adelaide Power,Fwd,the-sheet-recut-20-8,23,PLAYED,52.0,4,4,0,0.0,795,794,1,223,222,1
charlie-west,Charlie West,Collingwood,West Coast Eagles,Key Fwd,the-sheet-recut-20-8,23,PLAYED,50.0,342,381,39,11.4,395,369,26,58,57,1
chayce-jones,Chayce Jones,Adelaide,Free agents,Def,the-sheet-recut-20-8,23,DNP,DNP,18,17,-1,-5.56,764,766,-2,168,170,-2
chris-scerri,Chris Scerri,Fremantle,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,PLAYED,56.0,353,342,-11,-3.12,388,393,-5,89,90,-1
christian-moraes,Christian Moraes,Port Adelaide,St Kilda Saints,Fwd,the-sheet-recut-20-8,23,DNP,DNP,543,542,-1,-0.18,308,302,6,73,73,0
christian-petracca,Christian Petracca,Gold Coast,St Kilda Saints,Fwd,the-sheet-recut-20-8,23,PLAYED,34.0,2026,1796,-230,-11.35,103,121,-18,27,32,-5
christian-salem,Christian Salem,Melbourne,Port Adelaide Power,Def,the-sheet-recut-20-8,23,PLAYED,38.0,155,98,-57,-36.77,544,613,-69,117,132,-15
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,the-sheet-recut-20-8,23,DNP,DNP,40,38,-2,-5.0,709,710,-1,148,149,-1
cillian-burke,Cillian Burke,Geelong,Port Adelaide Power,Def,the-sheet-recut-20-8,23,DNP,DNP,37,37,0,0.0,717,714,3,152,151,1
clay-hall,Clay Hall,West Coast,Collingwood Magpies,Mid,the-sheet-recut-20-8,23,DNP,DNP,415,384,-31,-7.47,353,367,-14,85,87,-2
clayton-oliver,Clayton Oliver,GWS,Richmond Tigers,Mid,the-sheet-recut-20-8,23,PLAYED,100.0,2312,2324,12,0.52,83,85,-2,32,32,0
cody-anderson,Cody Anderson,Hawthorn,Free agents,Fwd,the-sheet-recut-20-8,23,DNP,DNP,17,16,-1,-5.88,767,768,-1,212,212,0
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Fwd,the-sheet-recut-20-8,23,PLAYED,53.0,423,452,29,6.86,347,339,8,78,77,1
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,391,390,-1,-0.26,367,363,4,55,56,-1
cody-weightman,Cody Weightman,Western Bulldogs,Collingwood Magpies,Fwd,the-sheet-recut-20-8,23,PLAYED,55.0,189,190,1,0.53,510,507,3,124,124,0
colby-mckercher,Colby McKercher,North Melbourne,Richmond Tigers,Def,the-sheet-recut-20-8,23,PLAYED,85.0,4252,4263,11,0.26,24,23,1,3,3,0
connor-budarick,Connor Budarick,Western Bulldogs,Brisbane Lions,Fwd,the-sheet-recut-20-8,23,DNP,DNP,295,295,0,0.0,414,416,-2,95,95,0
connor-idun,Connor Idun,GWS,North Melbourne Kangaroos,Def,the-sheet-recut-20-8,23,PLAYED,134.0,2063,2256,193,9.36,100,86,14,22,16,6
connor-macdonald,Connor MacDonald,Hawthorn,Richmond Tigers,Fwd,the-sheet-recut-20-8,23,PLAYED,40.0,2585,2380,-205,-7.93,68,76,-8,17,20,-3
connor-o-sullivan,Connor O'Sullivan,Geelong,Western Bulldogs,Key Def,the-sheet-recut-20-8,23,PLAYED,71.0,2611,2669,58,2.22,67,67,0,4,4,0
connor-rozee,Connor Rozee,Port Adelaide,Western Bulldogs,Def,the-sheet-recut-20-8,23,DNP,DNP,3465,3357,-108,-3.12,44,47,-3,8,8,0
conor-mckenna,Conor McKenna,Brisbane,St Kilda Saints,Fwd,the-sheet-recut-20-8,23,PLAYED,30.0,5,4,-1,-20.0,793,795,-2,222,223,-1
conor-nash,Conor Nash,Hawthorn,Sydney Swans,Mid,the-sheet-recut-20-8,23,DNP,DNP,344,342,-2,-0.58,393,394,-1,92,93,-1
conor-stone,Conor Stone,GWS,Brisbane Lions,Def,the-sheet-recut-20-8,23,PLAYED,65.0,85,117,32,37.65,631,585,46,132,123,9
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Fwd,the-sheet-recut-20-8,23,DNP,DNP,135,132,-3,-2.22,568,570,-2,92,91,1
cooper-duff-tytler,Cooper Duff-Tytler,West Coast,Fremantle Dockers,Key Fwd,the-sheet-recut-20-8,23,PLAYED,48.0,1845,1809,-36,-1.95,117,118,-1,9,12,-3
cooper-harvey,Cooper Harvey,North Melbourne,Brisbane Lions,Fwd,the-sheet-recut-20-8,23,DNP,DNP,405,400,-5,-1.23,358,357,1,81,80,1
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Fwd,the-sheet-recut-20-8,23,PLAYED,72.0,840,853,13,1.55,237,235,2,57,58,-1
cooper-lord,Cooper Lord,Carlton,Western Bulldogs,Mid,the-sheet-recut-20-8,23,PLAYED,68.0,1104,1081,-23,-2.08,196,200,-4,50,52,-2
cooper-sharman,Cooper Sharman,St Kilda,Adelaide Crows,Key Fwd,the-sheet-recut-20-8,23,PLAYED,86.0,451,534,83,18.4,341,307,34,52,44,8
cooper-simpson,Cooper Simpson,Fremantle,Richmond Tigers,Def,the-sheet-recut-20-8,23,DNP,DNP,84,85,1,1.19,633,633,0,133,134,-1
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,the-sheet-recut-20-8,23,PLAYED,82.0,1816,1878,62,3.41,121,114,7,11,10,1
corey-durdin,Corey Durdin,Carlton,Port Adelaide Power,Fwd,the-sheet-recut-20-8,23,PLAYED,48.0,54,49,-5,-9.26,690,696,-6,181,185,-4
corey-wagner,Corey Wagner,Fremantle,Sydney Swans,Def,the-sheet-recut-20-8,23,DNP,DNP,55,55,0,0.0,688,687,1,146,146,0
corey-warner,Corey Warner,Sydney,Melbourne Demons,Fwd,the-sheet-recut-20-8,23,DNP,DNP,60,59,-1,-1.67,677,682,-5,180,181,-1
dan-houston,Dan Houston,Collingwood,North Melbourne Kangaroos,Def,the-sheet-recut-20-8,23,PLAYED,58.0,1171,1084,-87,-7.43,183,199,-16,47,50,-3
dane-rampe,Dane Rampe,Sydney,Brisbane Lions,Def,the-sheet-recut-20-8,23,PLAYED,66.0,3,3,0,0.0,797,797,0,175,175,0
daniel-annable,Daniel Annable,Brisbane,Fremantle Dockers,Mid,the-sheet-recut-20-8,23,PLAYED,30.0,1218,1123,-95,-7.8,175,190,-15,44,47,-3
daniel-butler,Daniel Butler,St Kilda,Free agents,Fwd,the-sheet-recut-20-8,23,PLAYED,91.0,3,3,0,0.0,798,798,0,225,225,0
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,the-sheet-recut-20-8,23,PLAYED,89.0,2397,2419,22,0.92,78,75,3,29,27,2
daniel-mcstay,Daniel McStay,Collingwood,Sydney Swans,Key Fwd,the-sheet-recut-20-8,23,PLAYED,85.0,360,394,34,9.44,383,361,22,57,55,2
daniel-rioli,Daniel Rioli,Gold Coast,Collingwood Magpies,Def,the-sheet-recut-20-8,23,PLAYED,90.0,695,673,-22,-3.17,268,273,-5,68,68,0
daniel-turner,Daniel Turner,Melbourne,Sydney Swans,Key Def,the-sheet-recut-20-8,23,PLAYED,94.0,1395,1534,139,9.96,156,143,13,9,7,2
dante-visentini,Dante Visentini,Port Adelaide,Adelaide Crows,Key Fwd,the-sheet-recut-20-8,23,PLAYED,49.0,971,970,-1,-0.1,213,213,0,26,24,2
darcy-byrne-jones,Darcy Byrne-Jones,Port Adelaide,Port Adelaide Power,Fwd,the-sheet-recut-20-8,23,DNP,DNP,623,621,-2,-0.32,282,282,0,70,70,0
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,the-sheet-recut-20-8,23,PLAYED,98.0,1572,1593,21,1.34,142,135,7,11,11,0
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,the-sheet-recut-20-8,23,PLAYED,50.0,842,783,-59,-7.01,234,246,-12,30,31,-1
