key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
archie-roberts,Archie Roberts,Essendon,St Kilda Saints,Def,post-r19-redesign-1,20,PLAYED,79.0,5053,4942,-111,-2.2,14,16,-2,2,2,0
arthur-jones,Arthur Jones,Western Bulldogs,Adelaide Crows,Fwd,post-r19-redesign-1,20,PLAYED,42.0,127,127,0,0.0,637,635,2,123,124,-1
asher-eastham,Asher Eastham,Gold Coast,Free agents,Fwd,post-r19-redesign-1,20,DNP,DNP,187,183,-4,-2.14,587,588,-1,103,104,-1
ashton-moir,Ashton Moir,Carlton,St Kilda Saints,Fwd,post-r19-redesign-1,20,DNP,DNP,300,295,-5,-1.67,494,496,-2,78,80,-2
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,post-r19-redesign-1,20,DNP,DNP,494,483,-11,-2.23,381,388,-7,76,78,-2
bailey-banfield,Bailey Banfield,Fremantle,St Kilda Saints,Fwd,post-r19-redesign-1,20,DNP,DNP,45,43,-2,-4.44,737,735,2,161,160,1
bailey-dale,Bailey Dale,Western Bulldogs,Geelong Cats,Def,post-r19-redesign-1,20,DNP,DNP,2399,2376,-23,-0.96,88,89,-1,13,14,-1
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,post-r19-redesign-1,20,PLAYED,89.0,2141,2325,184,8.59,104,91,13,13,11,2
bailey-laurie,Bailey Laurie,Melbourne,Free agents,Fwd,post-r19-redesign-1,20,PLAYED,61.0,70,70,0,0.0,702,700,2,148,148,0
bailey-macdonald,Bailey Macdonald,Hawthorn,Western Bulldogs,Def,post-r19-redesign-1,20,PLAYED,49.0,164,162,-2,-1.22,605,613,-8,121,122,-1
bailey-scott,Bailey Scott,North Melbourne,Free agents,Mid,post-r19-redesign-1,20,PLAYED,13.0,33,30,-3,-9.09,757,765,-8,205,206,-1
bailey-smith,Bailey Smith,Geelong,Geelong Cats,Mid,post-r19-redesign-1,20,PLAYED,96.0,5938,5942,4,0.07,10,10,0,7,7,0
bailey-williams-wb,Bailey Williams,Western Bulldogs,Collingwood Magpies,Def,post-r19-redesign-1,20,PLAYED,87.0,773,771,-2,-0.26,283,289,-6,56,57,-1
bailey-williams-wc,Bailey J. Williams,West Coast,Sydney Swans,Ruck,post-r19-redesign-1,20,PLAYED,80.0,2056,2057,1,0.05,115,111,4,10,10,0
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,post-r19-redesign-1,20,PLAYED,1.0,280,300,20,7.14,509,493,16,100,99,1
bayley-fritsch,Bayley Fritsch,Melbourne,Geelong Cats,Fwd,post-r19-redesign-1,20,PLAYED,96.0,190,246,56,29.47,582,528,54,101,86,15
beau-addinsall,Beau Addinsall,Gold Coast,Fremantle Dockers,Mid,post-r19-redesign-1,20,PLAYED,62.0,1257,1364,107,8.51,197,187,10,87,81,6
beau-mccreery,Beau McCreery,Collingwood,West Coast Eagles,Fwd,post-r19-redesign-1,20,PLAYED,72.0,195,194,-1,-0.51,575,572,3,99,96,3
ben-ainsworth,Ben Ainsworth,Carlton,Brisbane Lions,Fwd,post-r19-redesign-1,20,PLAYED,69.0,302,312,10,3.31,493,482,11,77,74,3
ben-camporeale,Ben Camporeale,Carlton,Fremantle Dockers,Mid,post-r19-redesign-1,20,DNP,DNP,296,290,-6,-2.03,496,498,-2,159,159,0
ben-jepson,Ben Jepson,Gold Coast,Free agents,Mid,post-r19-redesign-1,20,DNP,DNP,11,11,0,0.0,788,788,0,209,209,0
ben-keays,Ben Keays,Adelaide,Adelaide Crows,Fwd,post-r19-redesign-1,20,PLAYED,55.0,457,443,-14,-3.06,394,402,-8,50,51,-1
ben-king,Ben King,Gold Coast,Sydney Swans,Key Fwd,post-r19-redesign-1,20,PLAYED,61.0,334,341,7,2.1,465,455,10,60,59,1
ben-long,Ben Long,Gold Coast,Richmond Tigers,Fwd,post-r19-redesign-1,20,PLAYED,40.0,31,31,0,0.0,761,759,2,167,166,1
ben-mckay,Ben McKay,Essendon,West Coast Eagles,Key Def,post-r19-redesign-1,20,PLAYED,36.0,48,48,0,0.0,728,723,5,84,83,1
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,post-r19-redesign-1,20,DNP,DNP,1155,1145,-10,-0.87,204,208,-4,18,18,0
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,post-r19-redesign-1,20,DNP,DNP,240,232,-8,-3.33,537,543,-6,108,110,-2
benny-barrett,Benny Barrett,Port Adelaide,Free agents,Fwd,post-r19-redesign-1,20,DNP,DNP,126,124,-2,-1.59,638,637,1,124,125,-1
billy-cootee,Billy Cootee,Sydney,Essendon Bombers,Mid,post-r19-redesign-1,20,PLAYED,53.0,73,74,1,1.37,697,696,1,194,193,1
billy-dowling,Billy Dowling,Adelaide,Essendon Bombers,Fwd,post-r19-redesign-1,20,DNP,DNP,195,192,-3,-1.54,576,578,-2,100,98,2
billy-frampton,Billy Frampton,Collingwood,Brisbane Lions,Key Def,post-r19-redesign-1,20,PLAYED,51.0,105,92,-13,-12.38,657,670,-13,74,73,1
billy-wilson,Billy Wilson,Carlton,Western Bulldogs,Def,post-r19-redesign-1,20,PLAYED,87.0,858,915,57,6.64,268,257,11,50,46,4
blake-acres,Blake Acres,Carlton,Brisbane Lions,Mid,post-r19-redesign-1,20,PLAYED,92.0,216,244,28,12.96,556,532,24,169,165,4
blake-hardwick,Blake Hardwick,Hawthorn,Port Adelaide Power,Def,post-r19-redesign-1,20,PLAYED,95.0,639,670,31,4.85,320,313,7,63,62,1
blake-howes,Blake Howes,Melbourne,Essendon Bombers,Def,post-r19-redesign-1,20,PLAYED,71.0,337,332,-5,-1.48,462,460,2,93,92,1
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,post-r19-redesign-1,20,DNP,DNP,561,562,1,0.18,358,354,4,30,30,0
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,post-r19-redesign-1,20,PLAYED,48.0,1189,1185,-4,-0.34,202,201,1,35,36,-1
bobby-hill,Bobby Hill,Collingwood,West Coast Eagles,Fwd,post-r19-redesign-1,20,DNP,DNP,58,46,-12,-20.69,714,730,-16,151,157,-6
bodhi-uwland,Bodhi Uwland,Gold Coast,Port Adelaide Power,Def,post-r19-redesign-1,20,PLAYED,78.0,3848,3794,-54,-1.4,35,36,-1,5,5,0
bodie-ryan,Bodie Ryan,Hawthorn,Collingwood Magpies,Def,post-r19-redesign-1,20,DNP,DNP,332,322,-10,-3.01,467,471,-4,96,94,2
bradley-close,Bradley Close,Geelong,Geelong Cats,Fwd,post-r19-redesign-1,20,PLAYED,86.0,29,31,2,6.9,767,760,7,170,167,3
bradley-hill,Bradley Hill,St Kilda,Port Adelaide Power,Mid,post-r19-redesign-1,20,PLAYED,114.0,773,830,57,7.37,284,276,8,113,109,4
brady-hough,Brady Hough,West Coast,Essendon Bombers,Def,post-r19-redesign-1,20,PLAYED,91.0,334,361,27,8.08,466,441,25,95,86,9
braeden-campbell,Braeden Campbell,Sydney,Essendon Bombers,Def,post-r19-redesign-1,20,PLAYED,84.0,376,332,-44,-11.7,439,461,-22,87,93,-6
brandon-starcevich,Brandon Starcevich,Brisbane,Melbourne Demons,Def,post-r19-redesign-1,20,PLAYED,45.0,43,43,0,0.0,739,736,3,144,143,1
brandon-walker,Brandon Walker,Fremantle,Port Adelaide Power,Def,post-r19-redesign-1,20,DNP,DNP,94,90,-4,-4.26,672,672,0,133,135,-2
brandon-zerk-thatcher,Brandon Zerk-Thatcher,Essendon,Free agents,Key Def,post-r19-redesign-1,20,PLAYED,30.0,119,86,-33,-27.73,644,679,-35,73,75,-2
brayden-cook,Brayden Cook,Adelaide,North Melbourne Kangaroos,Mid,post-r19-redesign-1,20,DNP,DNP,906,901,-5,-0.55,254,262,-8,104,106,-2
brayden-fiorini,Brayden Fiorini,Essendon,Brisbane Lions,Mid,post-r19-redesign-1,20,DNP,DNP,285,278,-7,-2.46,505,508,-3,160,160,0
brayden-george,Brayden George,North Melbourne,Richmond Tigers,Fwd,post-r19-redesign-1,20,DNP,DNP,314,314,0,0.0,485,481,4,73,73,0
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,post-r19-redesign-1,20,PLAYED,59.0,790,640,-150,-18.99,281,321,-40,55,64,-9
brennan-cox,Brennan Cox,Fremantle,Sydney Swans,Key Def,post-r19-redesign-1,20,DNP,DNP,376,376,0,0.0,440,435,5,39,39,0
brent-daniels,Brent Daniels,GWS,Essendon Bombers,Fwd,post-r19-redesign-1,20,DNP,DNP,1389,1392,3,0.22,184,185,-1,21,20,1
brodie-grundy,Brodie Grundy,Sydney,St Kilda Saints,Ruck,post-r19-redesign-1,20,PLAYED,135.0,4335,4377,42,0.97,20,21,-1,3,3,0
brodie-kemp,Brodie Kemp,Carlton,Geelong Cats,Key Fwd,post-r19-redesign-1,20,PLAYED,68.0,728,735,7,0.96,299,297,2,39,38,1
brody-mihocek,Brody Mihocek,Melbourne,Brisbane Lions,Key Fwd,post-r19-redesign-1,20,DNP,DNP,11,10,-1,-9.09,789,791,-2,100,100,0
bruce-reville,Bruce Reville,Brisbane,North Melbourne Kangaroos,Mid,post-r19-redesign-1,20,DNP,DNP,73,73,0,0.0,698,697,1,195,194,1
buku-khamis,Buku Khamis,Western Bulldogs,Brisbane Lions,Key Def,post-r19-redesign-1,20,PLAYED,76.0,86,181,95,110.47,679,594,85,76,61,15
caiden-cleary,Caiden Cleary,Sydney,Carlton Blues,Fwd,post-r19-redesign-1,20,DNP,DNP,495,496,1,0.2,378,381,-3,46,48,-2
caleb-daniel,Caleb Daniel,North Melbourne,Port Adelaide Power,Def,post-r19-redesign-1,20,PLAYED,87.0,1563,1511,-52,-3.33,158,166,-8,29,30,-1
caleb-graham,Caleb Graham,Gold Coast,Free agents,Key Def,post-r19-redesign-1,20,DNP,DNP,63,61,-2,-3.17,707,708,-1,80,80,0
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,post-r19-redesign-1,20,PLAYED,1.0,190,193,3,1.58,583,575,8,81,82,-1
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,post-r19-redesign-1,20,DNP,DNP,581,573,-8,-1.38,345,347,-2,33,33,0
caleb-serong,Caleb Serong,Fremantle,Western Bulldogs,Mid,post-r19-redesign-1,20,PLAYED,118.0,4624,4691,67,1.45,19,18,1,13,12,1
caleb-windsor,Caleb Windsor,Melbourne,Western Bulldogs,Mid,post-r19-redesign-1,20,DNP,DNP,1550,1552,2,0.13,160,162,-2,72,73,-1
callum-ah-chee,Callum Ah Chee,Adelaide,Geelong Cats,Fwd,post-r19-redesign-1,20,DNP,DNP,85,86,1,1.18,682,680,2,141,140,1
callum-brown-ire,Callum M. Brown,GWS,St Kilda Saints,Fwd,post-r19-redesign-1,20,PLAYED,30.0,57,51,-6,-10.53,717,720,-3,153,153,0
callum-coleman-jones,Callum Coleman-Jones,North Melbourne,Free agents,Key Fwd,post-r19-redesign-1,20,DNP,DNP,39,39,0,0.0,747,742,5,96,96,0
callum-mills,Callum Mills,Sydney,Collingwood Magpies,Def,post-r19-redesign-1,20,PLAYED,88.0,2322,2229,-93,-4.01,90,97,-7,14,15,-1
callum-wilkie,Callum Wilkie,St Kilda,North Melbourne Kangaroos,Key Def,post-r19-redesign-1,20,PLAYED,81.0,3670,3599,-71,-1.93,41,43,-2,3,4,-1
calsher-dear,Calsher Dear,Hawthorn,Collingwood Magpies,Key Fwd,post-r19-redesign-1,20,DNP,DNP,978,971,-7,-0.72,238,244,-6,33,33,0
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Western Bulldogs,Mid,post-r19-redesign-1,20,PLAYED,111.0,1632,2001,369,22.61,151,120,31,70,62,8
cameron-nairn,Cameron Nairn,Hawthorn,Hawthorn Hawks,Fwd,post-r19-redesign-1,20,DNP,DNP,740,735,-5,-0.68,294,298,-4,35,36,-1
cameron-rayner,Cameron Rayner,Brisbane,Geelong Cats,Fwd,post-r19-redesign-1,20,PLAYED,87.0,745,870,125,16.78,293,268,25,34,30,4
cameron-zurhaar,Cameron Zurhaar,North Melbourne,Richmond Tigers,Fwd,post-r19-redesign-1,20,PLAYED,62.0,147,143,-4,-2.72,623,626,-3,117,118,-1
campbell-chesser,Campbell Chesser,Carlton,Essendon Bombers,Mid,post-r19-redesign-1,20,DNP,DNP,345,352,7,2.03,453,449,4,155,154,1
campbell-gray,Campbell Gray,Richmond,Carlton Blues,Key Def,post-r19-redesign-1,20,DNP,DNP,263,261,-2,-0.76,520,520,0,52,53,-1
campbell-lake,Campbell Lake,St Kilda,Richmond Tigers,Fwd,post-r19-redesign-1,20,DNP,DNP,180,172,-8,-4.44,592,603,-11,107,110,-3
chad-warner,Chad Warner,Sydney,North Melbourne Kangaroos,Mid,post-r19-redesign-1,20,PLAYED,125.0,3213,3355,142,4.42,53,50,3,31,29,2
changkuoth-jiath,Changkuoth Jiath,Melbourne,Western Bulldogs,Def,post-r19-redesign-1,20,DNP,DNP,29,29,0,0.0,768,768,0,150,150,0
charlie-ballard,Charlie Ballard,Gold Coast,Carlton Blues,Key Def,post-r19-redesign-1,20,PLAYED,37.0,164,84,-80,-48.78,606,682,-76,63,76,-13
charlie-banfield,Charlie Banfield,St Kilda,Melbourne Demons,Mid,post-r19-redesign-1,20,DNP,DNP,672,667,-5,-0.74,312,314,-2,121,123,-2
charlie-cameron,Charlie Cameron,Brisbane,Sydney Swans,Fwd,post-r19-redesign-1,20,PLAYED,69.0,297,288,-9,-3.03,495,500,-5,79,81,-2
charlie-comben,Charlie Comben,North Melbourne,St Kilda Saints,Key Def,post-r19-redesign-1,20,PLAYED,72.0,1050,1012,-38,-3.62,221,236,-15,19,21,-2
charlie-curnow,Charlie Curnow,Carlton,Adelaide Crows,Key Fwd,post-r19-redesign-1,20,PLAYED,68.0,1589,1592,3,0.19,155,154,1,15,16,-1
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Mid,post-r19-redesign-1,20,DNP,DNP,746,741,-5,-0.67,292,294,-2,115,117,-2
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,post-r19-redesign-1,20,DNP,DNP,292,285,-7,-2.4,500,503,-3,65,65,0
charlie-spargo,Charlie Spargo,Melbourne,Port Adelaide Power,Fwd,post-r19-redesign-1,20,PLAYED,40.0,35,35,0,0.0,754,750,4,165,163,2
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,post-r19-redesign-1,20,PLAYED,37.0,466,574,108,23.18,389,344,45,52,45,7
chayce-jones,Chayce Jones,Adelaide,Free agents,Def,post-r19-redesign-1,20,DNP,DNP,106,106,0,0.0,655,653,2,129,129,0
chris-scerri,Chris Scerri,Fremantle,Richmond Tigers,Fwd,post-r19-redesign-1,20,DNP,DNP,318,315,-3,-0.94,477,479,-2,68,71,-3
christian-moraes,Christian Moraes,Port Adelaide,Richmond Tigers,Mid,post-r19-redesign-1,20,PLAYED,77.0,941,950,9,0.96,244,248,-4,99,103,-4
christian-petracca,Christian Petracca,Gold Coast,West Coast Eagles,Mid,post-r19-redesign-1,20,PLAYED,82.0,2160,2045,-115,-5.32,102,113,-11,50,58,-8
christian-salem,Christian Salem,Melbourne,Port Adelaide Power,Def,post-r19-redesign-1,20,DNP,DNP,554,541,-13,-2.35,361,363,-2,70,73,-3
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,post-r19-redesign-1,20,DNP,DNP,330,318,-12,-3.64,470,476,-6,97,96,1
cillian-burke,Cillian Burke,Geelong,Port Adelaide Power,Def,post-r19-redesign-1,20,DNP,DNP,109,106,-3,-2.75,653,654,-1,128,130,-2
clay-hall,Clay Hall,West Coast,Collingwood Magpies,Mid,post-r19-redesign-1,20,DNP,DNP,390,347,-43,-11.03,429,450,-21,149,155,-6
clayton-oliver,Clayton Oliver,GWS,North Melbourne Kangaroos,Mid,post-r19-redesign-1,20,PLAYED,114.0,2558,2570,12,0.47,75,78,-3,42,43,-1
cody-anderson,Cody Anderson,Hawthorn,Free agents,Fwd,post-r19-redesign-1,20,DNP,DNP,180,177,-3,-1.67,593,598,-5,108,108,0
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Mid,post-r19-redesign-1,20,DNP,DNP,576,563,-13,-2.26,349,353,-4,131,130,1
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,post-r19-redesign-1,20,DNP,DNP,676,653,-23,-3.4,311,319,-8,42,41,1
cody-weightman,Cody Weightman,Western Bulldogs,Collingwood Magpies,Fwd,post-r19-redesign-1,20,PLAYED,61.0,229,213,-16,-6.99,547,561,-14,89,94,-5
colby-mckercher,Colby McKercher,North Melbourne,Richmond Tigers,Mid,post-r19-redesign-1,20,PLAYED,66.0,3986,3965,-21,-0.53,30,28,2,19,18,1
connor-budarick,Connor Budarick,Western Bulldogs,Brisbane Lions,Def,post-r19-redesign-1,20,DNP,DNP,188,182,-6,-3.19,585,590,-5,117,117,0
connor-idun,Connor Idun,GWS,North Melbourne Kangaroos,Def,post-r19-redesign-1,20,PLAYED,111.0,2320,2424,104,4.48,91,86,5,15,13,2
connor-macdonald,Connor MacDonald,Hawthorn,Richmond Tigers,Fwd,post-r19-redesign-1,20,PLAYED,94.0,2736,2816,80,2.92,70,68,2,8,7,1
connor-o-sullivan,Connor O'Sullivan,Geelong,Western Bulldogs,Key Def,post-r19-redesign-1,20,PLAYED,102.0,2923,2909,-14,-0.48,62,63,-1,4,5,-1
connor-rozee,Connor Rozee,Port Adelaide,Adelaide Crows,Mid,post-r19-redesign-1,20,DNP,DNP,2885,2858,-27,-0.94,64,67,-3,37,39,-2
conor-mckenna,Conor McKenna,Brisbane,St Kilda Saints,Def,post-r19-redesign-1,20,PLAYED,29.0,2,2,0,0.0,799,799,0,160,160,0
conor-nash,Conor Nash,Hawthorn,Sydney Swans,Mid,post-r19-redesign-1,20,DNP,DNP,343,343,0,0.0,454,453,1,156,156,0
conor-stone,Conor Stone,GWS,Brisbane Lions,Fwd,post-r19-redesign-1,20,PLAYED,15.0,86,87,1,1.16,680,676,4,139,139,0
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Def,post-r19-redesign-1,20,DNP,DNP,332,323,-9,-2.71,468,469,-1,43,43,0
cooper-duff-tytler,Cooper Duff-Tytler,West Coast,Fremantle Dockers,Key Fwd,post-r19-redesign-1,20,DNP,DNP,1566,1569,3,0.19,157,158,-1,16,17,-1
cooper-harvey,Cooper Harvey,North Melbourne,Richmond Tigers,Fwd,post-r19-redesign-1,20,PLAYED,58.0,612,636,24,3.92,329,324,5,39,38,1
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Mid,post-r19-redesign-1,20,PLAYED,33.0,1265,1272,7,0.55,196,196,0,86,87,-1
cooper-lord,Cooper Lord,Carlton,Western Bulldogs,Mid,post-r19-redesign-1,20,PLAYED,91.0,726,1135,409,56.34,301,210,91,117,91,26
cooper-sharman,Cooper Sharman,St Kilda,Adelaide Crows,Key Fwd,post-r19-redesign-1,20,DNP,DNP,651,652,1,0.15,318,320,-2,44,42,2
cooper-simpson,Cooper Simpson,Fremantle,Richmond Tigers,Def,post-r19-redesign-1,20,DNP,DNP,247,246,-1,-0.4,530,529,1,107,106,1
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,post-r19-redesign-1,20,PLAYED,57.0,2087,2054,-33,-1.58,112,112,0,7,6,1
corey-durdin,Corey Durdin,Carlton,Port Adelaide Power,Fwd,post-r19-redesign-1,20,PLAYED,77.0,58,67,9,15.52,715,703,12,152,149,3
corey-wagner,Corey Wagner,Fremantle,Sydney Swans,Def,post-r19-redesign-1,20,PLAYED,68.0,42,42,0,0.0,740,738,2,145,144,1
corey-warner,Corey Warner,Sydney,Melbourne Demons,Fwd,post-r19-redesign-1,20,DNP,DNP,76,76,0,0.0,691,690,1,144,143,1
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,post-r19-redesign-1,20,PLAYED,60.0,1341,1121,-220,-16.41,190,213,-23,33,39,-6
dane-rampe,Dane Rampe,Sydney,Brisbane Lions,Key Def,post-r19-redesign-1,20,PLAYED,40.0,57,35,-22,-38.6,718,751,-33,81,89,-8
daniel-annable,Daniel Annable,Brisbane,Fremantle Dockers,Mid,post-r19-redesign-1,20,DNP,DNP,1748,1703,-45,-2.57,143,149,-6,66,69,-3
daniel-butler,Daniel Butler,St Kilda,Free agents,Fwd,post-r19-redesign-1,20,PLAYED,28.0,21,21,0,0.0,780,779,1,177,177,0
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,post-r19-redesign-1,20,PLAYED,94.0,2406,2443,37,1.54,87,83,4,48,46,2
daniel-mcstay,Daniel McStay,Collingwood,Brisbane Lions,Key Fwd,post-r19-redesign-1,20,PLAYED,128.0,112,234,122,108.93,650,542,108,88,72,16
daniel-rioli,Daniel Rioli,Gold Coast,Collingwood Magpies,Def,post-r19-redesign-1,20,PLAYED,65.0,768,726,-42,-5.47,286,300,-14,57,59,-2
daniel-turner,Daniel Turner,Melbourne,West Coast Eagles,Key Def,post-r19-redesign-1,20,DNP,DNP,1753,1741,-12,-0.68,142,145,-3,12,12,0
dante-visentini,Dante Visentini,Port Adelaide,Adelaide Crows,Ruck,post-r19-redesign-1,20,PLAYED,83.0,1002,1147,145,14.47,232,207,25,20,18,2
darcy-byrne-jones,Darcy Byrne-Jones,Port Adelaide,Port Adelaide Power,Def,post-r19-redesign-1,20,PLAYED,64.0,468,413,-55,-11.75,388,415,-27,78,82,-4
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,post-r19-redesign-1,20,PLAYED,154.0,1288,1550,262,20.34,193,164,29,17,15,2
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,post-r19-redesign-1,20,DNP,DNP,1017,1027,10,0.98,226,227,-1,27,28,-1
darcy-fort,Darcy Fort,Geelong,Collingwood Magpies,Ruck,post-r19-redesign-1,20,PLAYED,64.0,60,54,-6,-10.0,712,714,-2,54,54,0
darcy-gardiner,Darcy Gardiner,Brisbane,Geelong Cats,Key Def,post-r19-redesign-1,20,DNP,DNP,47,47,0,0.0,732,727,5,85,84,1
darcy-jones,Darcy Jones,GWS,Essendon Bombers,Fwd,post-r19-redesign-1,20,DNP,DNP,1466,1428,-38,-2.59,174,181,-7,19,19,0
