key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
brandon-walker,Brandon Walker,Fremantle,Port Adelaide Power,Def,16,17,DNP,DNP,105,101,-4,-3.81,657,663,-6,139,140,-1
brandon-zerk-thatcher,Brandon Zerk-Thatcher,Essendon,Free agents,Key Def,16,17,PLAYED,20.0,219,154,-65,-29.68,565,615,-50,58,66,-8
brayden-cook,Brayden Cook,Adelaide,North Melbourne Kangaroos,Mid,16,17,PLAYED,32.0,680,601,-79,-11.62,304,326,-22,114,117,-3
brayden-fiorini,Brayden Fiorini,Essendon,Brisbane Lions,Mid,16,17,DNP,DNP,302,296,-6,-1.99,495,490,5,152,151,1
brayden-george,Brayden George,North Melbourne,Richmond Tigers,Fwd,16,17,DNP,DNP,318,318,0,0.0,480,472,8,73,72,1
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,16,17,PLAYED,76.0,933,872,-61,-6.54,239,252,-13,49,54,-5
brennan-cox,Brennan Cox,Fremantle,Sydney Swans,Key Def,16,17,PLAYED,74.0,421,502,81,19.24,407,368,39,35,34,1
brent-daniels,Brent Daniels,GWS,Essendon Bombers,Fwd,16,17,DNP,DNP,1378,1376,-2,-0.15,176,177,-1,23,23,0
brodie-grundy,Brodie Grundy,Sydney,St Kilda Saints,Ruck,16,17,PLAYED,105.0,4537,4441,-96,-2.12,19,19,0,3,3,0
brodie-kemp,Brodie Kemp,Carlton,Geelong Cats,Key Fwd,16,17,PLAYED,49.0,941,886,-55,-5.84,237,249,-12,32,33,-1
brody-mihocek,Brody Mihocek,Melbourne,Brisbane Lions,Key Fwd,16,17,DNP,DNP,11,11,0,0.0,790,788,2,101,101,0
bruce-reville,Bruce Reville,Brisbane,North Melbourne Kangaroos,Mid,16,17,PLAYED,52.0,52,51,-1,-1.92,721,722,-1,184,184,0
buku-khamis,Buku Khamis,Western Bulldogs,Brisbane Lions,Key Def,16,17,PLAYED,64.0,76,90,14,18.42,699,677,22,77,75,2
caiden-cleary,Caiden Cleary,Sydney,Carlton Blues,Fwd,16,17,PLAYED,68.0,456,494,38,8.33,397,375,22,53,49,4
caleb-daniel,Caleb Daniel,North Melbourne,Port Adelaide Power,Def,16,17,PLAYED,89.0,1728,1699,-29,-1.68,141,143,-2,31,30,1
caleb-graham,Caleb Graham,Gold Coast,Free agents,Key Def,16,17,DNP,DNP,70,68,-2,-2.86,705,705,0,78,78,0
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,16,17,DNP,DNP,208,203,-5,-2.4,579,576,3,82,81,1
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,16,17,DNP,DNP,604,597,-7,-1.16,322,329,-7,30,30,0
caleb-serong,Caleb Serong,Fremantle,Western Bulldogs,Mid,16,17,PLAYED,103.0,4259,4330,71,1.67,21,21,0,14,14,0
caleb-windsor,Caleb Windsor,Melbourne,Western Bulldogs,Mid,16,17,PLAYED,43.0,1626,1565,-61,-3.75,147,157,-10,66,68,-2
callum-ah-chee,Callum Ah Chee,Adelaide,Geelong Cats,Fwd,16,17,DNP,DNP,84,84,0,0.0,685,683,2,143,141,2
callum-brown-ire,Callum M. Brown,GWS,St Kilda Saints,Fwd,16,17,PLAYED,46.0,21,11,-10,-47.62,777,789,-12,177,179,-2
callum-coleman-jones,Callum Coleman-Jones,North Melbourne,Free agents,Key Fwd,16,17,DNP,DNP,42,42,0,0.0,740,740,0,97,97,0
callum-mills,Callum Mills,Sydney,Collingwood Magpies,Def,16,17,PLAYED,119.0,1966,2088,122,6.21,113,106,7,22,21,1
callum-wilkie,Callum Wilkie,St Kilda,North Melbourne Kangaroos,Key Def,16,17,PLAYED,100.0,3718,3622,-96,-2.58,35,39,-4,2,2,0
calsher-dear,Calsher Dear,Hawthorn,Collingwood Magpies,Key Fwd,16,17,DNP,DNP,964,963,-1,-0.1,232,232,0,31,31,0
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Western Bulldogs,Mid,16,17,PLAYED,33.0,2338,1881,-457,-19.55,86,126,-40,47,61,-14
cameron-nairn,Cameron Nairn,Hawthorn,Hawthorn Hawks,Fwd,16,17,DNP,DNP,789,781,-8,-1.01,273,277,-4,32,34,-2
cameron-rayner,Cameron Rayner,Brisbane,Geelong Cats,Fwd,16,17,PLAYED,102.0,472,627,155,32.84,386,317,69,49,37,12
cameron-zurhaar,Cameron Zurhaar,North Melbourne,Richmond Tigers,Fwd,16,17,PLAYED,47.0,139,123,-16,-11.51,626,639,-13,119,127,-8
campbell-chesser,Campbell Chesser,Carlton,Essendon Bombers,Mid,16,17,DNP,DNP,381,369,-12,-3.15,433,434,-1,143,143,0
campbell-gray,Campbell Gray,Richmond,Carlton Blues,Key Def,16,17,DNP,DNP,266,264,-2,-0.75,520,520,0,50,51,-1
campbell-lake,Campbell Lake,St Kilda,Richmond Tigers,Fwd,16,17,PLAYED,28.0,135,119,-16,-11.85,629,646,-17,121,131,-10
chad-warner,Chad Warner,Sydney,North Melbourne Kangaroos,Mid,16,17,PLAYED,85.0,3144,3118,-26,-0.83,52,54,-2,31,32,-1
changkuoth-jiath,Changkuoth Jiath,Melbourne,Western Bulldogs,Def,16,17,PLAYED,131.0,24,37,13,54.17,772,747,25,167,161,6
charlie-ballard,Charlie Ballard,Gold Coast,Carlton Blues,Key Def,16,17,DNP,DNP,167,165,-2,-1.2,602,598,4,67,63,4
charlie-banfield,Charlie Banfield,St Kilda,Melbourne Demons,Mid,16,17,DNP,DNP,761,736,-25,-3.29,281,291,-10,105,108,-3
charlie-cameron,Charlie Cameron,Brisbane,Sydney Swans,Fwd,16,17,PLAYED,68.0,296,282,-14,-4.73,498,503,-5,81,83,-2
charlie-comben,Charlie Comben,North Melbourne,St Kilda Saints,Key Def,16,17,PLAYED,115.0,1006,1366,360,35.79,227,179,48,18,15,3
charlie-curnow,Charlie Curnow,Carlton,Adelaide Crows,Key Fwd,16,17,PLAYED,144.0,1234,1670,436,35.33,197,147,50,24,14,10
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Mid,16,17,DNP,DNP,745,739,-6,-0.81,286,290,-4,107,107,0
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,364,356,-8,-2.2,442,442,0,60,60,0
charlie-spargo,Charlie Spargo,Melbourne,Port Adelaide Power,Fwd,16,17,PLAYED,39.0,35,35,0,0.0,752,751,1,165,164,1
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,16,17,DNP,DNP,445,442,-3,-0.67,400,403,-3,51,51,0
chayce-jones,Chayce Jones,Adelaide,Free agents,Mid,16,17,DNP,DNP,113,113,0,0.0,649,652,-3,170,170,0
chris-scerri,Chris Scerri,Fremantle,Richmond Tigers,Fwd,16,17,DNP,DNP,321,318,-3,-0.93,473,473,0,71,73,-2
christian-moraes,Christian Moraes,Port Adelaide,Richmond Tigers,Mid,16,17,DNP,DNP,918,919,1,0.11,243,241,2,94,91,3
christian-petracca,Christian Petracca,Gold Coast,West Coast Eagles,Mid,16,17,PLAYED,117.0,2469,2533,64,2.59,75,74,1,44,42,2
christian-salem,Christian Salem,Melbourne,Port Adelaide Power,Def,16,17,DNP,DNP,578,571,-7,-1.21,334,339,-5,73,75,-2
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,16,17,DNP,DNP,356,346,-10,-2.81,449,452,-3,97,96,1
cillian-burke,Cillian Burke,Geelong,Port Adelaide Power,Def,16,17,DNP,DNP,113,111,-2,-1.77,650,656,-6,138,139,-1
clay-hall,Clay Hall,West Coast,Collingwood Magpies,Mid,16,17,DNP,DNP,525,487,-38,-7.24,358,379,-21,126,129,-3
clayton-oliver,Clayton Oliver,GWS,North Melbourne Kangaroos,Mid,16,17,PLAYED,112.0,2455,2506,51,2.08,76,76,0,45,43,2
cody-anderson,Cody Anderson,Hawthorn,Free agents,Fwd,16,17,DNP,DNP,189,185,-4,-2.12,591,588,3,105,107,-2
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Mid,16,17,DNP,DNP,618,605,-13,-2.1,319,323,-4,116,115,1
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,16,17,DNP,DNP,717,702,-15,-2.09,293,297,-4,37,40,-3
cody-weightman,Cody Weightman,Western Bulldogs,Collingwood Magpies,Fwd,16,17,PLAYED,60.0,320,255,-65,-20.31,478,527,-49,72,88,-16
colby-mckercher,Colby McKercher,North Melbourne,Richmond Tigers,Mid,16,17,PLAYED,112.0,3955,3832,-123,-3.11,30,31,-1,20,19,1
connor-budarick,Connor Budarick,Western Bulldogs,Brisbane Lions,Def,16,17,DNP,DNP,201,196,-5,-2.49,581,581,0,124,124,0
connor-idun,Connor Idun,GWS,North Melbourne Kangaroos,Def,16,17,PLAYED,124.0,1918,2238,320,16.68,118,90,28,23,16,7
connor-macdonald,Connor MacDonald,Hawthorn,Richmond Tigers,Fwd,16,17,PLAYED,67.0,2259,2200,-59,-2.61,87,92,-5,10,11,-1
connor-o-sullivan,Connor O'Sullivan,Geelong,Western Bulldogs,Key Def,16,17,PLAYED,48.0,3001,2922,-79,-2.63,57,60,-3,3,3,0
connor-rozee,Connor Rozee,Port Adelaide,Adelaide Crows,Mid,16,17,DNP,DNP,2958,2936,-22,-0.74,58,59,-1,34,35,-1
conor-mckenna,Conor McKenna,Brisbane,St Kilda Saints,Fwd,16,17,PLAYED,58.0,16,16,0,0.0,782,781,1,179,178,1
conor-nash,Conor Nash,Hawthorn,Sydney Swans,Mid,16,17,DNP,DNP,339,339,0,0.0,459,458,1,146,145,1
conor-stone,Conor Stone,GWS,Brisbane Lions,Def,16,17,PLAYED,51.0,86,86,0,0.0,681,681,0,145,145,0
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Def,16,17,DNP,DNP,350,341,-9,-2.57,455,456,-1,42,42,0
cooper-duff-tytler,Cooper Duff-Tytler,West Coast,Fremantle Dockers,Key Fwd,16,17,DNP,DNP,1574,1576,2,0.13,154,155,-1,15,16,-1
cooper-harvey,Cooper Harvey,North Melbourne,Richmond Tigers,Fwd,16,17,PLAYED,114.0,102,101,-1,-0.98,660,664,-4,133,136,-3
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Mid,16,17,PLAYED,57.0,1212,1269,57,4.7,201,188,13,80,76,4
cooper-lord,Cooper Lord,Carlton,Western Bulldogs,Mid,16,17,DNP,DNP,328,300,-28,-8.54,468,489,-21,148,150,-2
cooper-sharman,Cooper Sharman,St Kilda,Adelaide Crows,Key Fwd,16,17,PLAYED,51.0,672,655,-17,-2.53,307,306,1,39,42,-3
cooper-simpson,Cooper Simpson,Fremantle,Richmond Tigers,Def,16,17,DNP,DNP,251,250,-1,-0.4,538,535,3,116,116,0
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,16,17,PLAYED,47.0,1928,1970,42,2.18,117,116,1,10,8,2
corey-durdin,Corey Durdin,Carlton,Port Adelaide Power,Fwd,16,17,PLAYED,34.0,67,61,-6,-8.96,706,708,-2,151,150,1
corey-wagner,Corey Wagner,Fremantle,Sydney Swans,Def,16,17,DNP,DNP,42,42,0,0.0,741,741,0,160,159,1
corey-warner,Corey Warner,Sydney,Melbourne Demons,Fwd,16,17,PLAYED,55.0,74,74,0,0.0,702,701,1,148,148,0
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,16,17,PLAYED,64.0,1316,1213,-103,-7.83,186,195,-9,39,41,-2
dane-rampe,Dane Rampe,Sydney,Brisbane Lions,Def,16,17,PLAYED,53.0,12,10,-2,-16.67,788,792,-4,173,174,-1
daniel-annable,Daniel Annable,Brisbane,Fremantle Dockers,Mid,16,17,DNP,DNP,1988,1952,-36,-1.81,110,119,-9,54,57,-3
daniel-butler,Daniel Butler,St Kilda,Free agents,Fwd,16,17,DNP,DNP,20,20,0,0.0,779,778,1,178,177,1
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,16,17,PLAYED,76.0,2371,2361,-10,-0.42,83,83,0,46,45,1
daniel-mcstay,Daniel McStay,Collingwood,Brisbane Lions,Key Fwd,16,17,PLAYED,95.0,48,78,30,62.5,728,693,35,95,91,4
daniel-rioli,Daniel Rioli,Gold Coast,Collingwood Magpies,Def,16,17,DNP,DNP,780,781,1,0.13,275,278,-3,58,59,-1
daniel-turner,Daniel Turner,Melbourne,West Coast Eagles,Key Def,16,17,PLAYED,84.0,1586,1706,120,7.57,150,141,9,12,9,3
dante-visentini,Dante Visentini,Port Adelaide,Adelaide Crows,Ruck,16,17,PLAYED,19.0,884,846,-38,-4.3,254,259,-5,23,23,0
darcy-byrne-jones,Darcy Byrne-Jones,Port Adelaide,Port Adelaide Power,Def,16,17,PLAYED,108.0,364,433,69,18.96,443,405,38,93,86,7
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,16,17,PLAYED,53.0,1318,1155,-163,-12.37,185,204,-19,13,16,-3
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,16,17,PLAYED,121.0,513,831,318,61.99,368,266,102,47,36,11
darcy-fort,Darcy Fort,Geelong,Collingwood Magpies,Ruck,16,17,PLAYED,54.0,110,83,-27,-24.55,652,684,-32,54,54,0
darcy-gardiner,Darcy Gardiner,Brisbane,Geelong Cats,Key Def,16,17,PLAYED,58.0,45,45,0,0.0,736,734,2,83,83,0
darcy-jones,Darcy Jones,GWS,Essendon Bombers,Fwd,16,17,DNP,DNP,1558,1535,-23,-1.48,157,161,-4,17,18,-1
darcy-moore,Darcy Moore,Collingwood,Essendon Bombers,Key Def,16,17,DNP,DNP,245,241,-4,-1.63,543,544,-1,52,54,-2
darcy-parish,Darcy Parish,Essendon,Collingwood Magpies,Mid,16,17,PLAYED,26.0,1366,989,-377,-27.6,178,228,-50,72,87,-15
darcy-wilmot,Darcy Wilmot,Brisbane,Hawthorn Hawks,Def,16,17,PLAYED,104.0,3673,3805,132,3.59,37,32,5,5,5,0
darcy-wilson,Darcy Wilson,St Kilda,Western Bulldogs,Fwd,16,17,PLAYED,115.0,2429,2670,241,9.92,78,69,9,7,6,1
darragh-joyce,Darragh Joyce,Brisbane,Free agents,Key Def,16,17,DNP,DNP,11,11,0,0.0,791,790,1,92,92,0
dayne-zorko,Dayne Zorko,Brisbane,Port Adelaide Power,Def,16,17,DNP,DNP,1235,1234,-1,-0.08,196,192,4,41,40,1
deven-robertson,Deven Robertson,West Coast,Melbourne Demons,Mid,16,17,DNP,DNP,228,219,-9,-3.95,557,560,-3,162,161,1
dion-prestia,Dion Prestia,Richmond,Sydney Swans,Mid,16,17,DNP,DNP,280,269,-11,-3.93,510,514,-4,156,156,0
dougal-howard,Dougal Howard,St Kilda,Port Adelaide Power,Key Def,16,17,DNP,DNP,89,88,-1,-1.12,679,680,-1,75,76,-1
dylan-moore,Dylan Moore,Hawthorn,Hawthorn Hawks,Fwd,16,17,PLAYED,52.0,1426,1401,-25,-1.75,169,175,-6,20,22,-2
dylan-patterson,Dylan Patterson,Gold Coast,Melbourne Demons,Def,16,17,PLAYED,45.0,927,1061,134,14.46,242,217,25,50,44,6
dylan-stephens,Dylan Stephens,North Melbourne,Essendon Bombers,Mid,16,17,PLAYED,65.0,587,533,-54,-9.2,329,356,-27,118,121,-3
dyson-sharp,Dyson Sharp,Essendon,Fremantle Dockers,Mid,16,17,PLAYED,65.0,1746,1747,1,0.06,140,138,2,63,64,-1
eamonn-armstrong,Eamonn Armstrong,St Kilda,Hawthorn Hawks,Def,16,17,DNP,DNP,159,157,-2,-1.26,614,608,6,130,130,0
ed-langdon,Ed Langdon,Melbourne,Sydney Swans,Def,16,17,PLAYED,94.0,569,593,24,4.22,338,334,4,75,73,2
ed-richards,Ed Richards,Western Bulldogs,St Kilda Saints,Mid,16,17,PLAYED,105.0,3078,3156,78,2.53,54,52,2,32,31,1
edward-allan,Edward Allan,Collingwood,Richmond Tigers,Mid,16,17,PLAYED,96.0,688,721,33,4.8,300,294,6,112,109,3
elijah-hewett,Elijah Hewett,West Coast,Melbourne Demons,Mid,16,17,DNP,DNP,815,804,-11,-1.35,267,274,-7,101,102,-1
elijah-hollands,Elijah Hollands,Carlton,Essendon Bombers,Fwd,16,17,DNP,DNP,852,846,-6,-0.7,260,260,0,30,31,-1
elijah-tsatas,Elijah Tsatas,Essendon,Melbourne Demons,Mid,16,17,DNP,DNP,1361,1346,-15,-1.1,179,184,-5,73,73,0
