key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
andrew-brayshaw,Andrew Brayshaw,Fremantle,St Kilda Saints,Mid,redesign-adoption-6-8,21,PLAYED,95.0,3145,3113,-32,-1.02,60,59,1,24,24,0
andrew-mcgrath,Andrew McGrath,Essendon,Geelong Cats,Def,redesign-adoption-6-8,21,PLAYED,83.0,997,945,-52,-5.22,222,238,-16,56,59,-3
andy-moniz-wakefield,Andy Moniz-Wakefield,Melbourne,West Coast Eagles,Def,redesign-adoption-6-8,21,DNP,DNP,30,28,-2,-6.67,753,757,-4,163,164,-1
angus-anderson,Angus Anderson,Collingwood,North Melbourne Kangaroos,Fwd,redesign-adoption-6-8,21,PLAYED,42.0,158,161,3,1.9,547,542,5,138,136,2
angus-clarke,Angus Clarke,Essendon,Carlton Blues,Def,redesign-adoption-6-8,21,DNP,DNP,751,746,-5,-0.67,274,276,-2,66,66,0
angus-hastie,Angus Hastie,St Kilda,Richmond Tigers,Def,redesign-adoption-6-8,21,DNP,DNP,289,191,-98,-33.91,431,507,-76,99,115,-16
angus-sheldrick,Angus Sheldrick,Sydney,Western Bulldogs,Mid,redesign-adoption-6-8,21,DNP,DNP,756,756,0,0.0,272,273,-1,64,64,0
anthony-caminiti,Anthony Caminiti,St Kilda,Collingwood Magpies,Key Fwd,redesign-adoption-6-8,21,PLAYED,25.0,1058,974,-84,-7.94,216,228,-12,29,31,-2
archer-day-wicks,Archer Day-Wicks,Essendon,Adelaide Crows,Fwd,redesign-adoption-6-8,21,PLAYED,63.0,607,636,29,4.78,307,299,8,75,74,1
archer-reid,Archer Reid,West Coast,Melbourne Demons,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,703,697,-6,-0.85,282,286,-4,39,40,-1
archie-ludowyke,Archie Ludowyke,Adelaide,Fremantle Dockers,Key Fwd,redesign-adoption-6-8,21,PLAYED,57.0,181,215,34,18.78,518,492,26,81,77,4
archie-may,Archie May,Essendon,Western Bulldogs,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,429,429,0,0.0,371,373,-2,58,58,0
archie-perkins,Archie Perkins,Essendon,Melbourne Demons,Fwd,redesign-adoption-6-8,21,DNP,DNP,234,234,0,0.0,481,477,4,114,116,-2
archie-roberts,Archie Roberts,Essendon,St Kilda Saints,Def,redesign-adoption-6-8,21,PLAYED,94.0,4965,4941,-24,-0.48,18,19,-1,3,3,0
arthur-jones,Arthur Jones,Western Bulldogs,Adelaide Crows,Fwd,redesign-adoption-6-8,21,PLAYED,58.0,89,92,3,3.37,634,635,-1,164,165,-1
asher-eastham,Asher Eastham,Gold Coast,Free agents,Fwd,redesign-adoption-6-8,21,DNP,DNP,99,96,-3,-3.03,628,630,-2,162,163,-1
ashton-moir,Ashton Moir,Carlton,St Kilda Saints,Fwd,redesign-adoption-6-8,21,DNP,DNP,274,258,-16,-5.84,441,452,-11,106,110,-4
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,redesign-adoption-6-8,21,DNP,DNP,419,406,-13,-3.1,381,386,-5,92,92,0
bailey-banfield,Bailey Banfield,Fremantle,St Kilda Saints,Def,redesign-adoption-6-8,21,DNP,DNP,11,11,0,0.0,789,789,0,173,172,1
bailey-dale,Bailey Dale,Western Bulldogs,Geelong Cats,Def,redesign-adoption-6-8,21,DNP,DNP,2293,2287,-6,-0.26,95,97,-2,20,22,-2
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,redesign-adoption-6-8,21,PLAYED,97.0,2349,2422,73,3.11,92,85,7,24,21,3
bailey-laurie,Bailey Laurie,Melbourne,Free agents,Fwd,redesign-adoption-6-8,21,PLAYED,56.0,56,56,0,0.0,701,695,6,189,189,0
bailey-macdonald,Bailey Macdonald,Hawthorn,Western Bulldogs,Def,redesign-adoption-6-8,21,PLAYED,63.0,145,142,-3,-2.07,567,571,-4,124,125,-1
bailey-scott,Bailey Scott,North Melbourne,Free agents,Mid,redesign-adoption-6-8,21,PLAYED,33.0,23,23,0,0.0,768,768,0,148,147,1
bailey-smith,Bailey Smith,Geelong,Geelong Cats,Mid,redesign-adoption-6-8,21,PLAYED,79.0,6691,6689,-2,-0.03,10,11,-1,5,6,-1
bailey-williams-wb,Bailey Williams,Western Bulldogs,Collingwood Magpies,Def,redesign-adoption-6-8,21,PLAYED,79.0,623,598,-25,-4.01,305,313,-8,76,78,-2
bailey-williams-wc,Bailey J. Williams,West Coast,Sydney Swans,Key Fwd,redesign-adoption-6-8,21,PLAYED,91.0,2411,2437,26,1.08,88,82,6,5,5,0
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,redesign-adoption-6-8,21,PLAYED,52.0,287,282,-5,-1.74,433,435,-2,100,101,-1
bayley-fritsch,Bayley Fritsch,Melbourne,Geelong Cats,Fwd,redesign-adoption-6-8,21,PLAYED,69.0,159,156,-3,-1.89,545,549,-4,137,139,-2
beau-addinsall,Beau Addinsall,Gold Coast,Fremantle Dockers,Mid,redesign-adoption-6-8,21,PLAYED,69.0,1444,1517,73,5.06,167,160,7,43,42,1
beau-mccreery,Beau McCreery,Collingwood,Sydney Swans,Fwd,redesign-adoption-6-8,21,PLAYED,67.0,130,130,0,0.0,583,579,4,149,147,2
ben-ainsworth,Ben Ainsworth,Carlton,Brisbane Lions,Fwd,redesign-adoption-6-8,21,PLAYED,59.0,214,197,-17,-7.94,490,500,-10,116,124,-8
ben-camporeale,Ben Camporeale,Carlton,Fremantle Dockers,Mid,redesign-adoption-6-8,21,DNP,DNP,262,255,-7,-2.67,454,454,0,106,106,0
ben-jepson,Ben Jepson,Gold Coast,Free agents,Mid,redesign-adoption-6-8,21,DNP,DNP,88,88,0,0.0,638,637,1,134,133,1
ben-keays,Ben Keays,Adelaide,Adelaide Crows,Fwd,redesign-adoption-6-8,21,PLAYED,60.0,319,263,-56,-17.55,418,448,-30,100,108,-8
ben-king,Ben King,Gold Coast,Sydney Swans,Key Fwd,redesign-adoption-6-8,21,PLAYED,48.0,248,238,-10,-4.03,463,470,-7,71,71,0
ben-long,Ben Long,Gold Coast,Richmond Tigers,Fwd,redesign-adoption-6-8,21,PLAYED,65.0,28,28,0,0.0,758,758,0,209,209,0
ben-mckay,Ben McKay,Essendon,West Coast Eagles,Key Def,redesign-adoption-6-8,21,DNP,DNP,35,35,0,0.0,747,747,0,71,71,0
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,redesign-adoption-6-8,21,PLAYED,74.0,988,958,-30,-3.04,225,231,-6,14,15,-1
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,redesign-adoption-6-8,21,DNP,DNP,87,84,-3,-3.45,640,643,-3,137,138,-1
benny-barrett,Benny Barrett,Port Adelaide,Free agents,Fwd,redesign-adoption-6-8,21,DNP,DNP,52,51,-1,-1.92,708,707,1,193,193,0
billy-cootee,Billy Cootee,Sydney,Essendon Bombers,Mid,redesign-adoption-6-8,21,PLAYED,79.0,264,264,0,0.0,451,446,5,105,104,1
billy-dowling,Billy Dowling,Adelaide,Essendon Bombers,Fwd,redesign-adoption-6-8,21,PLAYED,101.0,143,219,76,53.15,571,487,84,144,120,24
billy-frampton,Billy Frampton,Collingwood,Brisbane Lions,Key Def,redesign-adoption-6-8,21,PLAYED,66.0,33,34,1,3.03,749,749,0,72,72,0
billy-wilson,Billy Wilson,Carlton,Western Bulldogs,Def,redesign-adoption-6-8,21,PLAYED,78.0,811,923,112,13.81,260,243,17,62,62,0
blake-acres,Blake Acres,Carlton,Brisbane Lions,Mid,redesign-adoption-6-8,21,PLAYED,44.0,159,81,-78,-49.06,546,653,-107,119,135,-16
blake-hardwick,Blake Hardwick,Hawthorn,Port Adelaide Power,Def,redesign-adoption-6-8,21,PLAYED,95.0,532,491,-41,-7.71,339,352,-13,82,86,-4
blake-howes,Blake Howes,Melbourne,Essendon Bombers,Def,redesign-adoption-6-8,21,PLAYED,40.0,265,276,11,4.15,450,441,9,105,103,2
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,redesign-adoption-6-8,21,DNP,DNP,373,373,0,0.0,398,398,0,31,31,0
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,redesign-adoption-6-8,21,PLAYED,37.0,1152,1121,-31,-2.69,206,213,-7,51,52,-1
bobby-hill,Bobby Hill,Collingwood,West Coast Eagles,Fwd,redesign-adoption-6-8,21,DNP,DNP,31,29,-2,-6.45,752,753,-1,208,208,0
bodhi-uwland,Bodhi Uwland,Gold Coast,Port Adelaide Power,Def,redesign-adoption-6-8,21,PLAYED,101.0,4017,4137,120,2.99,35,34,1,7,7,0
bodie-ryan,Bodie Ryan,Hawthorn,Collingwood Magpies,Def,redesign-adoption-6-8,21,DNP,DNP,268,252,-16,-5.97,449,459,-10,104,106,-2
bradley-close,Bradley Close,Geelong,Geelong Cats,Fwd,redesign-adoption-6-8,21,PLAYED,17.0,18,16,-2,-11.11,776,778,-2,219,219,0
bradley-hill,Bradley Hill,St Kilda,Port Adelaide Power,Fwd,redesign-adoption-6-8,21,PLAYED,96.0,1168,1169,1,0.09,205,207,-2,51,52,-1
brady-hough,Brady Hough,West Coast,Essendon Bombers,Def,redesign-adoption-6-8,21,PLAYED,56.0,290,290,0,0.0,430,430,0,98,100,-2
braeden-campbell,Braeden Campbell,Sydney,Essendon Bombers,Fwd,redesign-adoption-6-8,21,PLAYED,67.0,315,345,30,9.52,419,406,13,101,97,4
brandon-starcevich,Brandon Starcevich,Brisbane,Melbourne Demons,Def,redesign-adoption-6-8,21,PLAYED,55.0,41,41,0,0.0,733,734,-1,158,158,0
brandon-walker,Brandon Walker,Fremantle,Port Adelaide Power,Def,redesign-adoption-6-8,21,DNP,DNP,66,62,-4,-6.06,682,693,-11,146,147,-1
brandon-zerk-thatcher,Brandon Zerk-Thatcher,Essendon,Free agents,Key Def,redesign-adoption-6-8,21,DNP,DNP,51,48,-3,-5.88,710,717,-7,65,65,0
brayden-cook,Brayden Cook,Adelaide,North Melbourne Kangaroos,Fwd,redesign-adoption-6-8,21,PLAYED,36.0,994,766,-228,-22.94,223,268,-45,55,64,-9
brayden-fiorini,Brayden Fiorini,Essendon,Brisbane Lions,Mid,redesign-adoption-6-8,21,DNP,DNP,184,177,-7,-3.8,514,522,-8,115,115,0
brayden-george,Brayden George,North Melbourne,Richmond Tigers,Fwd,redesign-adoption-6-8,21,DNP,DNP,235,234,-1,-0.43,480,478,2,113,117,-4
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,redesign-adoption-6-8,21,DNP,DNP,500,498,-2,-0.4,348,347,1,83,84,-1
brennan-cox,Brennan Cox,Fremantle,West Coast Eagles,Key Def,redesign-adoption-6-8,21,DNP,DNP,264,264,0,0.0,452,447,5,35,35,0
brent-daniels,Brent Daniels,GWS,Essendon Bombers,Fwd,redesign-adoption-6-8,21,DNP,DNP,1231,1212,-19,-1.54,197,201,-4,46,50,-4
brodie-grundy,Brodie Grundy,Sydney,St Kilda Saints,Ruck,redesign-adoption-6-8,21,PLAYED,102.0,4647,4559,-88,-1.89,22,24,-2,3,3,0
brodie-kemp,Brodie Kemp,Carlton,Geelong Cats,Key Fwd,redesign-adoption-6-8,21,PLAYED,101.0,591,768,177,29.95,312,267,45,42,39,3
brody-mihocek,Brody Mihocek,Melbourne,Brisbane Lions,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,10,10,0,0.0,791,791,0,120,120,0
bruce-reville,Bruce Reville,Brisbane,North Melbourne Kangaroos,Mid,redesign-adoption-6-8,21,PLAYED,49.0,54,54,0,0.0,704,703,1,140,141,-1
buku-khamis,Buku Khamis,Western Bulldogs,Brisbane Lions,Key Fwd,redesign-adoption-6-8,21,PLAYED,71.0,148,149,1,0.68,564,559,5,91,89,2
caiden-cleary,Caiden Cleary,Sydney,Richmond Tigers,Fwd,redesign-adoption-6-8,21,DNP,DNP,452,450,-2,-0.44,366,361,5,87,87,0
caleb-daniel,Caleb Daniel,North Melbourne,Port Adelaide Power,Def,redesign-adoption-6-8,21,PLAYED,84.0,1357,1346,-11,-0.81,181,179,2,47,47,0
caleb-graham,Caleb Graham,Gold Coast,Free agents,Key Def,redesign-adoption-6-8,21,DNP,DNP,42,40,-2,-4.76,731,736,-5,69,69,0
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,158,146,-12,-7.59,548,564,-16,84,92,-8
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,redesign-adoption-6-8,21,DNP,DNP,239,235,-4,-1.67,470,474,-4,33,33,0
caleb-serong,Caleb Serong,Fremantle,Western Bulldogs,Mid,redesign-adoption-6-8,21,PLAYED,102.0,5118,5132,14,0.27,17,17,0,9,9,0
caleb-windsor,Caleb Windsor,Melbourne,Western Bulldogs,Def,redesign-adoption-6-8,21,PLAYED,76.0,1515,1647,132,8.71,161,146,15,40,36,4
callum-ah-chee,Callum Ah Chee,Adelaide,Geelong Cats,Fwd,redesign-adoption-6-8,21,PLAYED,91.0,66,66,0,0.0,683,683,0,183,183,0
callum-brown-ire,Callum M. Brown,GWS,St Kilda Saints,Fwd,redesign-adoption-6-8,21,PLAYED,37.0,38,35,-3,-7.89,743,748,-5,206,207,-1
callum-coleman-jones,Callum Coleman-Jones,North Melbourne,Free agents,Ruck,redesign-adoption-6-8,21,DNP,DNP,39,39,0,0.0,739,739,0,46,46,0
callum-mills,Callum Mills,Sydney,Collingwood Magpies,Def,redesign-adoption-6-8,21,PLAYED,68.0,2117,2032,-85,-4.02,109,122,-13,24,27,-3
callum-wilkie,Callum Wilkie,St Kilda,North Melbourne Kangaroos,Key Def,redesign-adoption-6-8,21,PLAYED,121.0,3655,3826,171,4.68,46,42,4,3,3,0
calsher-dear,Calsher Dear,Hawthorn,Collingwood Magpies,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,957,956,-1,-0.1,234,234,0,34,33,1
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Western Bulldogs,Mid,redesign-adoption-6-8,21,PLAYED,97.0,1982,2094,112,5.65,122,112,10,36,36,0
cameron-nairn,Cameron Nairn,Hawthorn,Hawthorn Hawks,Fwd,redesign-adoption-6-8,21,DNP,DNP,640,634,-6,-0.94,298,302,-4,74,76,-2
cameron-rayner,Cameron Rayner,Brisbane,Geelong Cats,Fwd,redesign-adoption-6-8,21,PLAYED,61.0,716,687,-29,-4.05,279,288,-9,68,69,-1
cameron-zurhaar,Cameron Zurhaar,North Melbourne,Richmond Tigers,Fwd,redesign-adoption-6-8,21,PLAYED,69.0,95,94,-1,-1.05,632,632,0,163,164,-1
campbell-chesser,Campbell Chesser,Carlton,Essendon Bombers,Mid,redesign-adoption-6-8,21,DNP,DNP,294,277,-17,-5.78,427,439,-12,101,103,-2
campbell-gray,Campbell Gray,Richmond,Carlton Blues,Key Def,redesign-adoption-6-8,21,DNP,DNP,183,180,-3,-1.64,515,516,-1,41,41,0
campbell-lake,Campbell Lake,St Kilda,Richmond Tigers,Fwd,redesign-adoption-6-8,21,PLAYED,61.0,144,153,9,6.25,570,553,17,143,140,3
chad-warner,Chad Warner,Sydney,North Melbourne Kangaroos,Fwd,redesign-adoption-6-8,21,PLAYED,116.0,3701,4038,337,9.11,44,36,8,9,8,1
changkuoth-jiath,Changkuoth Jiath,Melbourne,Western Bulldogs,Def,redesign-adoption-6-8,21,PLAYED,36.0,14,10,-4,-28.57,781,792,-11,168,173,-5
charlie-ballard,Charlie Ballard,Gold Coast,Carlton Blues,Key Def,redesign-adoption-6-8,21,PLAYED,35.0,46,42,-4,-8.7,728,731,-3,68,68,0
charlie-banfield,Charlie Banfield,St Kilda,Melbourne Demons,Fwd,redesign-adoption-6-8,21,DNP,DNP,645,639,-6,-0.93,295,297,-2,73,73,0
charlie-cameron,Charlie Cameron,Brisbane,Sydney Swans,Fwd,redesign-adoption-6-8,21,PLAYED,55.0,191,164,-27,-14.14,508,537,-29,124,133,-9
charlie-comben,Charlie Comben,North Melbourne,St Kilda Saints,Key Def,redesign-adoption-6-8,21,PLAYED,55.0,847,804,-43,-5.08,253,263,-10,19,20,-1
charlie-curnow,Charlie Curnow,Carlton,Adelaide Crows,Key Fwd,redesign-adoption-6-8,21,PLAYED,61.0,1449,1389,-60,-4.14,166,171,-5,20,22,-2
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Def,redesign-adoption-6-8,21,DNP,DNP,732,725,-7,-0.96,276,281,-5,67,68,-1
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,210,203,-7,-3.33,493,498,-5,76,78,-2
charlie-spargo,Charlie Spargo,Melbourne,Port Adelaide Power,Fwd,redesign-adoption-6-8,21,PLAYED,46.0,26,26,0,0.0,764,763,1,212,212,0
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,redesign-adoption-6-8,21,PLAYED,33.0,381,446,65,17.06,393,364,29,61,56,5
chayce-jones,Chayce Jones,Adelaide,Free agents,Def,redesign-adoption-6-8,21,DNP,DNP,48,48,0,0.0,718,718,0,154,153,1
chris-scerri,Chris Scerri,Fremantle,Richmond Tigers,Fwd,redesign-adoption-6-8,21,DNP,DNP,306,302,-4,-1.31,420,423,-3,102,101,1
christian-moraes,Christian Moraes,Port Adelaide,Richmond Tigers,Fwd,redesign-adoption-6-8,21,PLAYED,4.0,926,921,-5,-0.54,243,246,-3,60,59,1
christian-petracca,Christian Petracca,Gold Coast,West Coast Eagles,Fwd,redesign-adoption-6-8,21,PLAYED,53.0,2593,2324,-269,-10.37,78,93,-15,19,23,-4
christian-salem,Christian Salem,Melbourne,Port Adelaide Power,Def,redesign-adoption-6-8,21,PLAYED,31.0,426,232,-194,-45.54,374,479,-105,91,112,-21
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,redesign-adoption-6-8,21,DNP,DNP,87,84,-3,-3.45,641,644,-3,138,139,-1
cillian-burke,Cillian Burke,Geelong,Port Adelaide Power,Def,redesign-adoption-6-8,21,DNP,DNP,57,55,-2,-3.51,697,697,0,150,148,2
clay-hall,Clay Hall,West Coast,Collingwood Magpies,Mid,redesign-adoption-6-8,21,DNP,DNP,335,286,-49,-14.63,413,432,-19,98,101,-3
clayton-oliver,Clayton Oliver,GWS,North Melbourne Kangaroos,Mid,redesign-adoption-6-8,21,PLAYED,76.0,2510,2398,-112,-4.46,80,89,-9,30,33,-3
cody-anderson,Cody Anderson,Hawthorn,Free agents,Fwd,redesign-adoption-6-8,21,DNP,DNP,65,63,-2,-3.08,685,690,-5,184,186,-2
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Fwd,redesign-adoption-6-8,21,DNP,DNP,510,495,-15,-2.94,343,348,-5,83,84,-1
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,581,548,-33,-5.68,314,328,-14,43,45,-2
cody-weightman,Cody Weightman,Western Bulldogs,Collingwood Magpies,Fwd,redesign-adoption-6-8,21,DNP,DNP,157,151,-6,-3.82,550,557,-7,139,141,-2
colby-mckercher,Colby McKercher,North Melbourne,Richmond Tigers,Def,redesign-adoption-6-8,21,PLAYED,62.0,4358,4434,76,1.74,26,26,0,4,4,0
connor-budarick,Connor Budarick,Western Bulldogs,Brisbane Lions,Fwd,redesign-adoption-6-8,21,DNP,DNP,284,284,0,0.0,436,434,2,104,105,-1
connor-idun,Connor Idun,GWS,North Melbourne Kangaroos,Def,redesign-adoption-6-8,21,PLAYED,80.0,2397,2283,-114,-4.76,90,98,-8,18,23,-5
connor-macdonald,Connor MacDonald,Hawthorn,Richmond Tigers,Fwd,redesign-adoption-6-8,21,PLAYED,91.0,2828,2849,21,0.74,69,67,2,16,16,0
connor-o-sullivan,Connor O'Sullivan,Geelong,Western Bulldogs,Key Def,redesign-adoption-6-8,21,PLAYED,85.0,2941,2947,6,0.2,66,63,3,4,4,0
connor-rozee,Connor Rozee,Port Adelaide,Adelaide Crows,Def,redesign-adoption-6-8,21,DNP,DNP,2879,2830,-49,-1.7,68,68,0,13,13,0
conor-mckenna,Conor McKenna,Brisbane,St Kilda Saints,Fwd,redesign-adoption-6-8,21,PLAYED,34.0,7,7,0,0.0,800,800,0,226,226,0
conor-nash,Conor Nash,Hawthorn,Sydney Swans,Mid,redesign-adoption-6-8,21,DNP,DNP,240,239,-1,-0.42,467,467,0,109,109,0
conor-stone,Conor Stone,GWS,Brisbane Lions,Def,redesign-adoption-6-8,21,DNP,DNP,76,76,0,0.0,663,666,-3,143,143,0
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,162,157,-5,-3.09,539,548,-9,83,86,-3
cooper-duff-tytler,Cooper Duff-Tytler,West Coast,Fremantle Dockers,Key Fwd,redesign-adoption-6-8,21,PLAYED,53.0,1479,1514,35,2.37,163,161,2,19,17,2
cooper-harvey,Cooper Harvey,North Melbourne,Richmond Tigers,Fwd,redesign-adoption-6-8,21,DNP,DNP,551,544,-7,-1.27,327,330,-3,80,80,0
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Fwd,redesign-adoption-6-8,21,PLAYED,92.0,1367,1382,15,1.1,178,173,5,43,41,2
cooper-lord,Cooper Lord,Carlton,Western Bulldogs,Mid,redesign-adoption-6-8,21,PLAYED,80.0,1103,1150,47,4.26,212,208,4,52,53,-1
cooper-sharman,Cooper Sharman,St Kilda,Adelaide Crows,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,542,542,0,0.0,335,333,2,47,46,1
cooper-simpson,Cooper Simpson,Fremantle,Richmond Tigers,Def,redesign-adoption-6-8,21,DNP,DNP,180,180,0,0.0,522,517,5,118,116,2
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,redesign-adoption-6-8,21,PLAYED,84.0,2034,2053,19,0.93,119,120,-1,8,9,-1
corey-durdin,Corey Durdin,Carlton,Port Adelaide Power,Fwd,redesign-adoption-6-8,21,PLAYED,43.0,48,48,0,0.0,719,719,0,200,199,1
corey-wagner,Corey Wagner,Fremantle,Sydney Swans,Def,redesign-adoption-6-8,21,DNP,DNP,20,20,0,0.0,771,773,-2,166,166,0
corey-warner,Corey Warner,Sydney,Melbourne Demons,Fwd,redesign-adoption-6-8,21,DNP,DNP,50,49,-1,-2.0,712,714,-2,196,197,-1
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,redesign-adoption-6-8,21,PLAYED,73.0,1173,1127,-46,-3.92,204,212,-8,50,51,-1
dane-rampe,Dane Rampe,Sydney,Brisbane Lions,Def,redesign-adoption-6-8,21,PLAYED,70.0,12,12,0,0.0,786,786,0,170,169,1
daniel-annable,Daniel Annable,Brisbane,Fremantle Dockers,Mid,redesign-adoption-6-8,21,DNP,DNP,1420,1364,-56,-3.94,170,175,-5,44,43,1
daniel-butler,Daniel Butler,St Kilda,Free agents,Fwd,redesign-adoption-6-8,21,DNP,DNP,10,10,0,0.0,792,793,-1,222,223,-1
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,redesign-adoption-6-8,21,PLAYED,90.0,2467,2487,20,0.81,84,80,4,32,30,2
daniel-mcstay,Daniel McStay,Collingwood,Brisbane Lions,Key Fwd,redesign-adoption-6-8,21,PLAYED,110.0,149,216,67,44.97,561,491,70,89,76,13
daniel-rioli,Daniel Rioli,Gold Coast,Collingwood Magpies,Def,redesign-adoption-6-8,21,PLAYED,78.0,642,620,-22,-3.43,296,310,-14,74,77,-3
daniel-turner,Daniel Turner,Melbourne,Sydney Swans,Key Def,redesign-adoption-6-8,21,DNP,DNP,1610,1607,-3,-0.19,153,149,4,10,9,1
dante-visentini,Dante Visentini,Port Adelaide,Adelaide Crows,Key Fwd,redesign-adoption-6-8,21,PLAYED,69.0,1264,1262,-2,-0.16,191,192,-1,24,25,-1
darcy-byrne-jones,Darcy Byrne-Jones,Port Adelaide,Port Adelaide Power,Fwd,redesign-adoption-6-8,21,PLAYED,97.0,660,703,43,6.52,291,285,6,71,68,3
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,redesign-adoption-6-8,21,PLAYED,121.0,1395,1586,191,13.69,174,152,22,13,13,0
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,redesign-adoption-6-8,21,DNP,DNP,875,868,-7,-0.8,250,254,-4,36,36,0
darcy-fort,Darcy Fort,Geelong,Collingwood Magpies,Ruck,redesign-adoption-6-8,21,PLAYED,48.0,27,21,-6,-22.22,762,770,-8,48,48,0
