key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
aliir-aliir,Aliir Aliir,Port Adelaide,North Melbourne Kangaroos,Key Def,14,15,PLAYED,78.0,1059,1023,-36,-3.4,223,223,0,18,17,1
alix-tauru,Alix Tauru,St Kilda,Western Bulldogs,Key Def,14,15,DNP,DNP,1496,1503,7,0.47,167,170,-3,13,13,0
andrew-brayshaw,Andrew Brayshaw,Fremantle,St Kilda Saints,Mid,14,15,PLAYED,111.0,2836,2876,40,1.41,64,61,3,38,37,1
andrew-mcgrath,Andrew McGrath,Essendon,Geelong Cats,Def,14,15,DNP,DNP,1061,1057,-4,-0.38,222,220,2,45,45,0
andy-moniz-wakefield,Andy Moniz-Wakefield,Melbourne,West Coast Eagles,Def,14,15,DNP,DNP,55,53,-2,-3.64,723,724,-1,154,155,-1
angus-anderson,Angus Anderson,Collingwood,North Melbourne Kangaroos,Mid,14,15,DNP,DNP,253,241,-12,-4.74,549,554,-5,160,160,0
angus-clarke,Angus Clarke,Essendon,Carlton Blues,Def,14,15,DNP,DNP,758,753,-5,-0.66,282,285,-3,62,61,1
angus-hastie,Angus Hastie,St Kilda,Richmond Tigers,Def,14,15,PLAYED,47.0,303,259,-44,-14.52,500,539,-39,102,116,-14
angus-sheldrick,Angus Sheldrick,Sydney,Western Bulldogs,Mid,14,15,DNP,DNP,765,763,-2,-0.26,280,283,-3,104,106,-2
anthony-caminiti,Anthony Caminiti,St Kilda,Collingwood Magpies,Key Fwd,14,15,PLAYED,54.0,1066,1059,-7,-0.66,220,218,2,29,29,0
archer-day-wicks,Archer Day-Wicks,Essendon,Adelaide Crows,Fwd,14,15,DNP,DNP,343,346,3,0.87,472,459,13,65,64,1
archer-reid,Archer Reid,West Coast,Melbourne Demons,Key Fwd,14,15,DNP,DNP,871,863,-8,-0.92,259,260,-1,35,35,0
archie-ludowyke,Archie Ludowyke,Adelaide,Fremantle Dockers,Key Fwd,14,15,DNP,DNP,398,389,-9,-2.26,438,435,3,58,58,0
archie-may,Archie May,Essendon,Western Bulldogs,Key Fwd,14,15,DNP,DNP,482,479,-3,-0.62,389,386,3,49,48,1
archie-perkins,Archie Perkins,Essendon,Melbourne Demons,Fwd,14,15,DNP,DNP,286,284,-2,-0.7,514,510,4,81,80,1
archie-roberts,Archie Roberts,Essendon,St Kilda Saints,Def,14,15,DNP,DNP,5184,5159,-25,-0.48,13,14,-1,2,2,0
arthur-jones,Arthur Jones,Western Bulldogs,Adelaide Crows,Fwd,14,15,PLAYED,70.0,98,105,7,7.14,671,661,10,138,132,6
asher-eastham,Asher Eastham,Gold Coast,Free agents,Fwd,14,15,DNP,DNP,204,200,-4,-1.96,584,586,-2,101,101,0
ashton-moir,Ashton Moir,Carlton,St Kilda Saints,Fwd,14,15,DNP,DNP,278,262,-16,-5.76,521,537,-16,83,86,-3
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,14,15,DNP,DNP,560,546,-14,-2.5,354,353,1,78,78,0
bailey-banfield,Bailey Banfield,Fremantle,St Kilda Saints,Def,14,15,DNP,DNP,15,14,-1,-6.67,784,785,-1,170,171,-1
bailey-dale,Bailey Dale,Western Bulldogs,Geelong Cats,Def,14,15,PLAYED,109.0,2079,2118,39,1.88,103,102,1,19,19,0
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,14,15,PLAYED,51.0,2269,2176,-93,-4.1,88,93,-5,10,12,-2
bailey-laurie,Bailey Laurie,Melbourne,Free agents,Fwd,14,15,DNP,DNP,72,72,0,0.0,707,704,3,151,150,1
bailey-macdonald,Bailey Macdonald,Hawthorn,Western Bulldogs,Def,14,15,PLAYED,31.0,122,140,18,14.75,643,629,14,132,131,1
bailey-scott,Bailey Scott,North Melbourne,Free agents,Mid,14,15,DNP,DNP,53,49,-4,-7.55,727,735,-8,187,188,-1
bailey-smith,Bailey Smith,Geelong,Geelong Cats,Mid,14,15,DNP,DNP,5861,5833,-28,-0.48,9,9,0,6,6,0
bailey-williams-wb,Bailey Williams,Western Bulldogs,Collingwood Magpies,Def,14,15,DNP,DNP,646,643,-3,-0.46,312,311,1,67,68,-1
bailey-williams-wc,Bailey J. Williams,West Coast,Sydney Swans,Ruck,14,15,DNP,DNP,2184,2161,-23,-1.05,92,95,-3,7,7,0
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,14,15,DNP,DNP,277,267,-10,-3.61,524,529,-5,107,111,-4
bayley-fritsch,Bayley Fritsch,Melbourne,Geelong Cats,Fwd,14,15,PLAYED,34.0,188,118,-70,-37.23,596,647,-51,108,129,-21
beau-addinsall,Beau Addinsall,Gold Coast,Fremantle Dockers,Mid,14,15,PLAYED,57.0,1115,1143,28,2.51,215,210,5,86,84,2
beau-mccreery,Beau McCreery,Collingwood,West Coast Eagles,Fwd,14,15,PLAYED,30.0,221,195,-26,-11.76,575,591,-16,99,105,-6
ben-ainsworth,Ben Ainsworth,Carlton,Brisbane Lions,Fwd,14,15,PLAYED,67.0,278,275,-3,-1.08,522,522,0,84,83,1
ben-camporeale,Ben Camporeale,Carlton,Fremantle Dockers,Mid,14,15,DNP,DNP,359,353,-6,-1.67,459,455,4,147,148,-1
ben-jepson,Ben Jepson,Gold Coast,Free agents,Mid,14,15,DNP,DNP,16,16,0,0.0,782,782,0,191,191,0
ben-keays,Ben Keays,Adelaide,Adelaide Crows,Fwd,14,15,PLAYED,97.0,412,458,46,11.17,430,402,28,60,54,6
ben-king,Ben King,Gold Coast,Sydney Swans,Key Fwd,14,15,PLAYED,32.0,428,361,-67,-15.65,422,448,-26,53,62,-9
ben-long,Ben Long,Gold Coast,Richmond Tigers,Fwd,14,15,PLAYED,108.0,32,32,0,0.0,758,757,1,167,168,-1
ben-mckay,Ben McKay,Essendon,West Coast Eagles,Key Def,14,15,DNP,DNP,46,46,0,0.0,739,739,0,82,82,0
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,14,15,PLAYED,96.0,1223,1301,78,6.38,204,191,13,17,15,2
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,14,15,DNP,DNP,277,267,-10,-3.61,525,530,-5,108,112,-4
benny-barrett,Benny Barrett,Port Adelaide,Free agents,Fwd,14,15,DNP,DNP,137,133,-4,-2.92,632,635,-3,125,124,1
billy-cootee,Billy Cootee,Sydney,Essendon Bombers,Mid,14,15,DNP,DNP,89,89,0,0.0,681,677,4,179,179,0
billy-dowling,Billy Dowling,Adelaide,Essendon Bombers,Fwd,14,15,DNP,DNP,126,125,-1,-0.79,640,641,-1,130,128,2
billy-frampton,Billy Frampton,Collingwood,Brisbane Lions,Key Def,14,15,PLAYED,66.0,173,171,-2,-1.16,609,604,5,68,67,1
billy-wilson,Billy Wilson,Carlton,Western Bulldogs,Def,14,15,PLAYED,47.0,274,239,-35,-12.77,529,556,-27,112,120,-8
blake-acres,Blake Acres,Carlton,Brisbane Lions,Mid,14,15,PLAYED,86.0,94,396,302,321.28,676,431,245,178,142,36
blake-hardwick,Blake Hardwick,Hawthorn,Port Adelaide Power,Def,14,15,PLAYED,41.0,450,354,-96,-21.33,411,454,-43,88,95,-7
blake-howes,Blake Howes,Melbourne,Essendon Bombers,Def,14,15,PLAYED,40.0,320,321,1,0.31,491,485,6,100,103,-3
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,14,15,DNP,DNP,541,541,0,0.0,361,354,7,31,30,1
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,14,15,DNP,DNP,990,993,3,0.3,228,228,0,47,46,1
bobby-hill,Bobby Hill,Collingwood,West Coast Eagles,Fwd,14,15,DNP,DNP,67,64,-3,-4.48,712,711,1,152,152,0
bodhi-uwland,Bodhi Uwland,Gold Coast,Port Adelaide Power,Def,14,15,PLAYED,118.0,3199,3530,331,10.35,51,42,9,9,7,2
bodie-ryan,Bodie Ryan,Hawthorn,Collingwood Magpies,Def,14,15,DNP,DNP,366,345,-21,-5.74,456,461,-5,94,99,-5
bradley-close,Bradley Close,Geelong,Geelong Cats,Fwd,14,15,DNP,DNP,29,29,0,0.0,765,765,0,171,172,-1
bradley-hill,Bradley Hill,St Kilda,Port Adelaide Power,Fwd,14,15,PLAYED,113.0,811,907,96,11.84,273,254,19,32,28,4
brady-hough,Brady Hough,West Coast,Essendon Bombers,Def,14,15,DNP,DNP,353,352,-1,-0.28,462,458,4,96,97,-1
braeden-campbell,Braeden Campbell,Sydney,Essendon Bombers,Def,14,15,DNP,DNP,457,427,-30,-6.56,407,416,-9,87,91,-4
brandon-starcevich,Brandon Starcevich,Brisbane,Melbourne Demons,Def,14,15,DNP,DNP,42,42,0,0.0,741,742,-1,158,158,0
brandon-walker,Brandon Walker,Fremantle,Port Adelaide Power,Def,14,15,DNP,DNP,114,109,-5,-4.39,654,655,-1,138,138,0
brandon-zerk-thatcher,Brandon Zerk-Thatcher,Essendon,Free agents,Key Def,14,15,DNP,DNP,247,238,-9,-3.64,554,558,-4,56,55,1
brayden-cook,Brayden Cook,Adelaide,North Melbourne Kangaroos,Mid,14,15,PLAYED,86.0,886,967,81,9.14,255,231,24,98,90,8
brayden-fiorini,Brayden Fiorini,Essendon,Brisbane Lions,Mid,14,15,DNP,DNP,321,310,-11,-3.43,490,492,-2,152,152,0
brayden-george,Brayden George,North Melbourne,Richmond Tigers,Fwd,14,15,DNP,DNP,319,318,-1,-0.31,492,487,5,74,72,2
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,14,15,DNP,DNP,939,931,-8,-0.85,239,239,0,51,50,1
brennan-cox,Brennan Cox,Fremantle,Sydney Swans,Key Def,14,15,PLAYED,64.0,452,431,-21,-4.65,410,414,-4,37,36,1
brent-daniels,Brent Daniels,GWS,Essendon Bombers,Fwd,14,15,PLAYED,69.0,1451,1369,-82,-5.65,174,182,-8,21,23,-2
brodie-grundy,Brodie Grundy,Sydney,St Kilda Saints,Ruck,14,15,DNP,DNP,4798,4759,-39,-0.81,17,16,1,3,3,0
brodie-kemp,Brodie Kemp,Carlton,Geelong Cats,Key Fwd,14,15,PLAYED,75.0,852,854,2,0.23,265,265,0,36,36,0
brody-mihocek,Brody Mihocek,Melbourne,Brisbane Lions,Key Fwd,14,15,DNP,DNP,11,11,0,0.0,790,789,1,101,101,0
bruce-reville,Bruce Reville,Brisbane,North Melbourne Kangaroos,Mid,14,15,DNP,DNP,67,67,0,0.0,713,708,5,183,183,0
buku-khamis,Buku Khamis,Western Bulldogs,Brisbane Lions,Key Def,14,15,PLAYED,67.0,85,77,-8,-9.41,688,695,-7,76,76,0
caiden-cleary,Caiden Cleary,Sydney,Carlton Blues,Fwd,14,15,DNP,DNP,486,483,-3,-0.62,386,381,5,50,47,3
caleb-daniel,Caleb Daniel,North Melbourne,Port Adelaide Power,Def,14,15,PLAYED,149.0,1245,1522,277,22.25,199,166,33,41,37,4
caleb-graham,Caleb Graham,Gold Coast,Free agents,Key Def,14,15,DNP,DNP,75,71,-4,-5.33,704,705,-1,78,78,0
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,14,15,DNP,DNP,219,213,-6,-2.74,578,579,-1,82,82,0
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,14,15,DNP,DNP,620,611,-9,-1.45,320,320,0,30,30,0
caleb-serong,Caleb Serong,Fremantle,Western Bulldogs,Mid,14,15,PLAYED,70.0,4546,4376,-170,-3.74,19,21,-2,12,14,-2
caleb-windsor,Caleb Windsor,Melbourne,Western Bulldogs,Mid,14,15,PLAYED,70.0,1638,1632,-6,-0.37,148,146,2,66,65,1
callum-ah-chee,Callum Ah Chee,Adelaide,Geelong Cats,Fwd,14,15,DNP,DNP,84,84,0,0.0,689,685,4,144,143,1
callum-brown-ire,Callum M. Brown,GWS,St Kilda Saints,Fwd,14,15,PLAYED,45.0,25,17,-8,-32.0,774,781,-7,175,178,-3
callum-coleman-jones,Callum Coleman-Jones,North Melbourne,Free agents,Key Fwd,14,15,DNP,DNP,42,42,0,0.0,742,743,-1,97,98,-1
callum-mills,Callum Mills,Sydney,Collingwood Magpies,Def,14,15,DNP,DNP,1822,1807,-15,-0.82,132,131,1,28,27,1
callum-wilkie,Callum Wilkie,St Kilda,North Melbourne Kangaroos,Key Def,14,15,PLAYED,130.0,3723,3679,-44,-1.18,34,34,0,1,2,-1
calsher-dear,Calsher Dear,Hawthorn,Collingwood Magpies,Key Fwd,14,15,DNP,DNP,973,957,-16,-1.64,231,233,-2,32,31,1
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Western Bulldogs,Mid,14,15,PLAYED,90.0,1867,1934,67,3.59,124,117,7,58,56,2
cameron-nairn,Cameron Nairn,Hawthorn,Hawthorn Hawks,Fwd,14,15,PLAYED,47.0,798,798,0,0.0,275,272,3,33,32,1
cameron-rayner,Cameron Rayner,Brisbane,Geelong Cats,Fwd,14,15,DNP,DNP,438,436,-2,-0.46,417,411,6,57,57,0
cameron-zurhaar,Cameron Zurhaar,North Melbourne,Richmond Tigers,Fwd,14,15,PLAYED,47.0,199,152,-47,-23.62,588,620,-32,105,114,-9
campbell-chesser,Campbell Chesser,Carlton,Essendon Bombers,Mid,14,15,DNP,DNP,412,396,-16,-3.88,431,432,-1,143,143,0
campbell-gray,Campbell Gray,Richmond,Carlton Blues,Key Def,14,15,DNP,DNP,272,268,-4,-1.47,533,527,6,53,52,1
campbell-lake,Campbell Lake,St Kilda,Richmond Tigers,Fwd,14,15,PLAYED,59.0,148,142,-6,-4.05,627,626,1,120,120,0
chad-warner,Chad Warner,Sydney,North Melbourne Kangaroos,Mid,14,15,DNP,DNP,2929,2906,-23,-0.79,60,58,2,35,34,1
changkuoth-jiath,Changkuoth Jiath,Melbourne,Western Bulldogs,Def,14,15,DNP,DNP,26,25,-1,-3.85,770,773,-3,166,167,-1
charlie-ballard,Charlie Ballard,Gold Coast,Carlton Blues,Key Def,14,15,DNP,DNP,221,215,-6,-2.71,576,577,-1,62,62,0
charlie-banfield,Charlie Banfield,St Kilda,Melbourne Demons,Mid,14,15,DNP,DNP,818,789,-29,-3.55,271,275,-4,103,103,0
charlie-cameron,Charlie Cameron,Brisbane,Sydney Swans,Fwd,14,15,DNP,DNP,267,266,-1,-0.37,538,533,5,86,84,2
charlie-comben,Charlie Comben,North Melbourne,St Kilda Saints,Key Def,14,15,PLAYED,102.0,746,1002,256,34.32,286,226,60,22,18,4
charlie-curnow,Charlie Curnow,Carlton,Adelaide Crows,Key Fwd,14,15,DNP,DNP,1247,1237,-10,-0.8,198,197,1,25,24,1
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Mid,14,15,DNP,DNP,754,749,-5,-0.66,284,287,-3,106,109,-3
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,14,15,DNP,DNP,379,371,-8,-2.11,448,442,6,62,60,2
charlie-spargo,Charlie Spargo,Melbourne,Port Adelaide Power,Fwd,14,15,PLAYED,64.0,35,35,0,0.0,751,752,-1,164,165,-1
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,14,15,DNP,DNP,449,446,-3,-0.67,412,407,5,51,50,1
chayce-jones,Chayce Jones,Adelaide,Free agents,Mid,14,15,DNP,DNP,113,113,0,0.0,655,652,3,171,171,0
chris-scerri,Chris Scerri,Fremantle,Richmond Tigers,Fwd,14,15,DNP,DNP,331,328,-3,-0.91,481,473,8,69,67,2
christian-moraes,Christian Moraes,Port Adelaide,Richmond Tigers,Mid,14,15,DNP,DNP,926,928,2,0.22,242,241,1,92,94,-2
christian-petracca,Christian Petracca,Gold Coast,West Coast Eagles,Mid,14,15,PLAYED,101.0,2955,2869,-86,-2.91,59,62,-3,34,38,-4
christian-salem,Christian Salem,Melbourne,Port Adelaide Power,Def,14,15,DNP,DNP,598,584,-14,-2.34,334,335,-1,72,74,-2
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,14,15,DNP,DNP,380,367,-13,-3.42,445,443,2,92,93,-1
cillian-burke,Cillian Burke,Geelong,Port Adelaide Power,Def,14,15,DNP,DNP,118,115,-3,-2.54,648,650,-2,135,137,-2
clay-hall,Clay Hall,West Coast,Collingwood Magpies,Mid,14,15,DNP,DNP,613,566,-47,-7.67,328,343,-15,120,122,-2
clayton-oliver,Clayton Oliver,GWS,North Melbourne Kangaroos,Mid,14,15,PLAYED,78.0,2549,2394,-155,-6.08,73,80,-7,44,47,-3
cody-anderson,Cody Anderson,Hawthorn,Free agents,Fwd,14,15,DNP,DNP,196,192,-4,-2.04,590,593,-3,106,106,0
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Mid,14,15,DNP,DNP,644,630,-14,-2.17,314,316,-2,116,116,0
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,14,15,DNP,DNP,720,721,1,0.14,295,295,0,39,38,1
cody-weightman,Cody Weightman,Western Bulldogs,Collingwood Magpies,Fwd,14,15,DNP,DNP,346,330,-16,-4.62,467,470,-3,64,66,-2
colby-mckercher,Colby McKercher,North Melbourne,Richmond Tigers,Mid,14,15,PLAYED,73.0,3824,3852,28,0.73,32,30,2,20,20,0
connor-budarick,Connor Budarick,Western Bulldogs,Brisbane Lions,Def,14,15,PLAYED,77.0,197,207,10,5.08,589,583,6,124,124,0
connor-idun,Connor Idun,GWS,North Melbourne Kangaroos,Def,14,15,PLAYED,87.0,1985,1925,-60,-3.02,114,119,-5,23,22,1
connor-macdonald,Connor MacDonald,Hawthorn,Richmond Tigers,Fwd,14,15,PLAYED,83.0,2263,2259,-4,-0.18,89,86,3,11,10,1
connor-o-sullivan,Connor O'Sullivan,Geelong,Western Bulldogs,Key Def,14,15,PLAYED,76.0,2962,2956,-6,-0.2,58,57,1,3,3,0
connor-rozee,Connor Rozee,Port Adelaide,Adelaide Crows,Mid,14,15,DNP,DNP,3068,2998,-70,-2.28,56,56,0,33,33,0
conor-mckenna,Conor McKenna,Brisbane,St Kilda Saints,Fwd,14,15,DNP,DNP,11,11,0,0.0,791,790,1,180,179,1
conor-nash,Conor Nash,Hawthorn,Sydney Swans,Mid,14,15,DNP,DNP,344,341,-3,-0.87,470,462,8,149,149,0
conor-stone,Conor Stone,GWS,Brisbane Lions,Def,14,15,PLAYED,78.0,86,86,0,0.0,686,681,5,145,144,1
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Def,14,15,DNP,DNP,367,357,-10,-2.72,453,451,2,43,43,0
cooper-duff-tytler,Cooper Duff-Tytler,West Coast,Fremantle Dockers,Key Fwd,14,15,DNP,DNP,1649,1644,-5,-0.3,147,143,4,14,14,0
cooper-harvey,Cooper Harvey,North Melbourne,Richmond Tigers,Fwd,14,15,PLAYED,62.0,103,102,-1,-0.97,667,665,2,135,134,1
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Mid,14,15,PLAYED,79.0,1173,1223,50,4.26,212,199,13,84,80,4
cooper-lord,Cooper Lord,Carlton,Western Bulldogs,Mid,14,15,DNP,DNP,393,357,-36,-9.16,440,452,-12,146,147,-1
cooper-sharman,Cooper Sharman,St Kilda,Adelaide Crows,Key Fwd,14,15,PLAYED,53.0,763,673,-90,-11.8,281,305,-24,37,41,-4
cooper-simpson,Cooper Simpson,Fremantle,Richmond Tigers,Def,14,15,DNP,DNP,252,252,0,0.0,550,544,6,118,117,1
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,14,15,PLAYED,127.0,1536,1894,358,23.31,163,121,42,17,10,7
corey-durdin,Corey Durdin,Carlton,Port Adelaide Power,Fwd,14,15,PLAYED,73.0,55,63,8,14.55,724,712,12,157,153,4
corey-wagner,Corey Wagner,Fremantle,Sydney Swans,Def,14,15,DNP,DNP,42,42,0,0.0,743,744,-1,159,159,0
corey-warner,Corey Warner,Sydney,Melbourne Demons,Fwd,14,15,DNP,DNP,79,76,-3,-3.8,700,699,1,150,148,2
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,14,15,PLAYED,84.0,1239,1210,-29,-2.34,200,203,-3,42,42,0
dane-rampe,Dane Rampe,Sydney,Brisbane Lions,Def,14,15,DNP,DNP,12,12,0,0.0,788,786,2,173,172,1
daniel-annable,Daniel Annable,Brisbane,Fremantle Dockers,Mid,14,15,DNP,DNP,2058,2022,-36,-1.75,108,109,-1,54,53,1
daniel-butler,Daniel Butler,St Kilda,Free agents,Fwd,14,15,PLAYED,19.0,20,20,0,0.0,779,778,1,177,177,0
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,14,15,PLAYED,69.0,2501,2447,-54,-2.16,75,78,-3,45,46,-1
daniel-mcstay,Daniel McStay,Collingwood,Brisbane Lions,Key Fwd,14,15,PLAYED,64.0,63,62,-1,-1.59,715,713,2,94,92,2
daniel-rioli,Daniel Rioli,Gold Coast,Collingwood Magpies,Def,14,15,DNP,DNP,784,779,-5,-0.64,278,281,-3,60,60,0
daniel-turner,Daniel Turner,Melbourne,West Coast Eagles,Key Def,14,15,PLAYED,64.0,1585,1565,-20,-1.26,155,159,-4,12,12,0
dante-visentini,Dante Visentini,Port Adelaide,Adelaide Crows,Ruck,14,15,DNP,DNP,914,891,-23,-2.52,248,255,-7,22,23,-1
darcy-byrne-jones,Darcy Byrne-Jones,Port Adelaide,Port Adelaide Power,Def,14,15,PLAYED,121.0,346,464,118,34.1,468,399,69,98,87,11
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,14,15,PLAYED,66.0,1561,1388,-173,-11.08,159,179,-20,13,13,0
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,14,15,PLAYED,73.0,398,398,0,0.0,439,429,10,59,55,4
darcy-fort,Darcy Fort,Geelong,Collingwood Magpies,Ruck,14,15,DNP,DNP,81,81,0,0.0,696,690,6,54,54,0
darcy-gardiner,Darcy Gardiner,Brisbane,Geelong Cats,Key Def,14,15,DNP,DNP,45,45,0,0.0,740,741,-1,83,83,0
darcy-jones,Darcy Jones,GWS,Essendon Bombers,Fwd,14,15,DNP,DNP,1628,1589,-39,-2.4,151,153,-2,16,17,-1
darcy-moore,Darcy Moore,Collingwood,Essendon Bombers,Key Def,14,15,DNP,DNP,257,251,-6,-2.33,544,546,-2,54,54,0
darcy-parish,Darcy Parish,Essendon,Collingwood Magpies,Mid,14,15,DNP,DNP,1460,1452,-8,-0.55,172,171,1,70,72,-2
darcy-wilmot,Darcy Wilmot,Brisbane,Hawthorn Hawks,Def,14,15,DNP,DNP,3869,3841,-28,-0.72,29,31,-2,4,4,0
darcy-wilson,Darcy Wilson,St Kilda,Western Bulldogs,Fwd,14,15,PLAYED,94.0,2366,2410,44,1.86,83,79,4,9,7,2
darragh-joyce,Darragh Joyce,Brisbane,Free agents,Key Def,14,15,DNP,DNP,10,11,1,10.0,795,791,4,92,92,0
dayne-zorko,Dayne Zorko,Brisbane,Port Adelaide Power,Def,14,15,DNP,DNP,1248,1235,-13,-1.04,197,198,-1,40,41,-1
deven-robertson,Deven Robertson,West Coast,Melbourne Demons,Mid,14,15,DNP,DNP,251,238,-13,-5.18,552,559,-7,161,161,0
dion-prestia,Dion Prestia,Richmond,Sydney Swans,Mid,14,15,PLAYED,65.0,472,389,-83,-17.58,398,436,-38,137,145,-8
dougal-howard,Dougal Howard,St Kilda,Port Adelaide Power,Key Def,14,15,DNP,DNP,91,90,-1,-1.1,677,675,2,75,75,0
dylan-moore,Dylan Moore,Hawthorn,Hawthorn Hawks,Fwd,14,15,PLAYED,76.0,1572,1528,-44,-2.8,157,164,-7,17,19,-2
dylan-patterson,Dylan Patterson,Gold Coast,Melbourne Demons,Def,14,15,DNP,DNP,987,954,-33,-3.34,230,234,-4,48,49,-1
dylan-stephens,Dylan Stephens,North Melbourne,Essendon Bombers,Mid,14,15,PLAYED,78.0,483,541,58,12.01,387,355,32,136,126,10
dyson-sharp,Dyson Sharp,Essendon,Fremantle Dockers,Mid,14,15,DNP,DNP,1708,1701,-7,-0.41,140,142,-2,63,63,0
eamonn-armstrong,Eamonn Armstrong,St Kilda,Hawthorn Hawks,Def,14,15,DNP,DNP,165,162,-3,-1.82,615,613,2,130,130,0
ed-langdon,Ed Langdon,Melbourne,Sydney Swans,Def,14,15,PLAYED,57.0,677,580,-97,-14.33,304,336,-32,64,75,-11
ed-richards,Ed Richards,Western Bulldogs,St Kilda Saints,Mid,14,15,PLAYED,72.0,3431,3087,-344,-10.03,44,53,-9,27,31,-4
edward-allan,Edward Allan,Collingwood,Richmond Tigers,Mid,14,15,PLAYED,68.0,562,601,39,6.94,351,326,25,124,117,7
elijah-hewett,Elijah Hewett,West Coast,Melbourne Demons,Mid,14,15,DNP,DNP,841,820,-21,-2.5,266,268,-2,99,100,-1
elijah-hollands,Elijah Hollands,Carlton,Essendon Bombers,Fwd,14,15,DNP,DNP,872,860,-12,-1.38,258,261,-3,28,29,-1
elijah-tsatas,Elijah Tsatas,Essendon,Melbourne Demons,Mid,14,15,DNP,DNP,1402,1382,-20,-1.43,179,180,-1,73,74,-1
elliot-himmelberg,Elliott Himmelberg,Adelaide,Free agents,Key Fwd,14,15,DNP,DNP,121,104,-17,-14.05,645,663,-18,89,89,0
