key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
noah-roberts-thomson,Noah Roberts-Thomson,Richmond,Carlton Blues,Fwd,17,18,DNP,DNP,443,429,-14,-3.16,401,408,-7,53,56,-3
oisin-mullin,Oisin Mullin,Geelong,Geelong Cats,Def,17,18,PLAYED,64.0,10,11,1,10.0,794,792,2,175,174,1
oliver-florent,Oliver Florent,Carlton,Sydney Swans,Def,17,18,PLAYED,54.0,770,619,-151,-19.61,282,321,-39,62,69,-7
oliver-francou,Oliver Francou,West Coast,Fremantle Dockers,Mid,17,18,PLAYED,72.0,429,499,70,16.32,406,372,34,135,126,9
oliver-griffin,Oliver Griffin,North Melbourne,Essendon Bombers,Fwd,17,18,DNP,DNP,208,202,-6,-2.88,570,570,0,97,99,-2
oliver-hannaford,Oliver Hannaford,GWS,Melbourne Demons,Fwd,17,18,DNP,DNP,422,421,-1,-0.24,411,412,-1,56,57,-1
oliver-hayes-brown,Oliver Hayes-Brown,Richmond,Brisbane Lions,Ruck,17,18,DNP,DNP,318,316,-2,-0.63,475,477,-2,48,47,1
oliver-henry,Oliver Henry,Geelong,Brisbane Lions,Fwd,17,18,PLAYED,61.0,91,91,0,0.0,676,677,-1,139,139,0
oliver-hollands,Oliver Hollands,Carlton,Sydney Swans,Def,17,18,PLAYED,39.0,1536,1479,-57,-3.71,160,168,-8,35,35,0
oliver-wiltshire,Oliver Wiltshire,Geelong,Port Adelaide Power,Fwd,17,18,PLAYED,55.0,102,102,0,0.0,661,663,-2,135,135,0
oliver-wines,Oliver Wines,Port Adelaide,St Kilda Saints,Mid,17,18,PLAYED,57.0,395,294,-101,-25.57,424,493,-69,141,148,-7
ollie-dempsey,Ollie Dempsey,Geelong,Geelong Cats,Mid,17,18,PLAYED,110.0,1946,2110,164,8.43,121,107,14,59,52,7
ollie-greeves,Ollie Greeves,Hawthorn,Hawthorn Hawks,Mid,17,18,PLAYED,54.0,478,525,47,9.83,382,362,20,131,123,8
ollie-lord,Ollie Lord,Port Adelaide,West Coast Eagles,Key Fwd,17,18,DNP,DNP,159,155,-4,-2.52,606,611,-5,83,84,-1
ollie-murphy,Ollie Murphy,Fremantle,St Kilda Saints,Key Def,17,18,DNP,DNP,285,283,-2,-0.7,499,500,-1,48,48,0
oscar-adams,Oscar Adams,Gold Coast,Melbourne Demons,Def,17,18,PLAYED,29.0,75,75,0,0.0,700,698,2,151,152,-1
oscar-allen,Oscar Allen,West Coast,Carlton Blues,Key Fwd,17,18,DNP,DNP,160,159,-1,-0.62,604,608,-4,82,82,0
oscar-berry,Oscar Berry,Melbourne,Free agents,Key Def,17,18,DNP,DNP,112,109,-3,-2.68,654,653,1,74,73,1
oscar-mcdonald,Oscar McDonald,Fremantle,Free agents,Key Def,17,18,DNP,DNP,46,46,0,0.0,733,733,0,82,82,0
oscar-ryan,Oscar Ryan,Adelaide,Adelaide Crows,Def,17,18,DNP,DNP,291,290,-1,-0.34,496,496,0,104,104,0
oscar-steene,Oscar Steene,Collingwood,Adelaide Crows,Ruck,17,18,DNP,DNP,322,316,-6,-1.86,469,478,-9,47,48,-1
oskar-baker,Oskar Baker,Western Bulldogs,Brisbane Lions,Fwd,17,18,DNP,DNP,31,31,0,0.0,763,763,0,171,173,-2
oskar-taylor,Oskar Taylor,GWS,Hawthorn Hawks,Def,17,18,DNP,DNP,784,770,-14,-1.79,275,277,-2,58,60,-2
paddy-cross,Paddy Cross,Melbourne,Richmond Tigers,Fwd,17,18,DNP,DNP,47,44,-3,-6.38,731,735,-4,159,161,-2
paddy-dow,Paddy Dow,St Kilda,Brisbane Lions,Mid,17,18,DNP,DNP,165,165,0,0.0,599,601,-2,165,166,-1
patrick-carr,Patrick Carr,Richmond,Free agents,Ruck,17,18,DNP,DNP,597,589,-8,-1.34,332,335,-3,33,33,0
patrick-cripps,Patrick Cripps,Carlton,Port Adelaide Power,Mid,17,18,PLAYED,84.0,1676,1619,-57,-3.4,146,149,-3,65,67,-2
patrick-dangerfield,Patrick Dangerfield,Geelong,Port Adelaide Power,Fwd,17,18,PLAYED,44.0,150,113,-37,-24.67,618,648,-30,115,127,-12
patrick-lipinski,Patrick Lipinski,Collingwood,Collingwood Magpies,Fwd,17,18,PLAYED,90.0,836,870,34,4.07,264,254,10,32,30,2
patrick-retschko,Patrick Retschko,Geelong,Carlton Blues,Mid,17,18,PLAYED,73.0,963,1038,75,7.79,233,221,12,88,86,2
patrick-said,Patrick Said,St Kilda,Free agents,Fwd,17,18,DNP,DNP,191,187,-4,-2.09,585,584,1,104,105,-1
patrick-snell,Patrick Snell,Sydney,Hawthorn Hawks,Key Def,17,18,DNP,DNP,248,246,-2,-0.81,536,532,4,53,53,0
patrick-voss,Patrick Voss,Fremantle,Fremantle Dockers,Key Fwd,17,18,PLAYED,52.0,1720,1663,-57,-3.31,140,148,-8,12,15,-3
paul-curtis,Paul Curtis,North Melbourne,Richmond Tigers,Fwd,17,18,PLAYED,52.0,1508,1483,-25,-1.66,163,167,-4,19,20,-1
peter-ladhams,Peter Ladhams,Sydney,St Kilda Saints,Ruck,17,18,DNP,DNP,367,353,-14,-3.81,436,446,-10,45,45,0
peter-wright,Peter Wright,Essendon,Port Adelaide Power,Key Fwd,17,18,PLAYED,75.0,1833,1781,-52,-2.84,132,136,-4,10,14,-4
phoenix-gothard,Phoenix Gothard,GWS,Hawthorn Hawks,Fwd,17,18,DNP,DNP,410,410,0,0.0,414,417,-3,57,60,-3
reece-torrent,Reece Torrent,Brisbane,Free agents,Mid,17,18,DNP,DNP,211,210,-1,-0.47,565,563,2,162,160,2
reef-mcinnes,Reef McInnes,Collingwood,North Melbourne Kangaroos,Key Def,17,18,DNP,DNP,77,77,0,0.0,697,694,3,77,76,1
reilly-o-brien,Reilly O'Brien,Adelaide,Geelong Cats,Ruck,17,18,DNP,DNP,1129,1126,-3,-0.27,209,209,0,17,17,0
reuben-ginbey,Reuben Ginbey,West Coast,Melbourne Demons,Key Def,17,18,DNP,DNP,2643,2619,-24,-0.91,70,71,-1,4,4,0
rhett-bazzo,Rhett Bazzo,West Coast,Carlton Blues,Key Def,17,18,PLAYED,70.0,470,504,34,7.23,388,367,21,36,32,4
rhyan-mansell,Rhyan Mansell,Richmond,St Kilda Saints,Fwd,17,18,PLAYED,48.0,77,69,-8,-10.39,698,704,-6,147,149,-2
rhylee-west,Rhylee West,Western Bulldogs,North Melbourne Kangaroos,Fwd,17,18,PLAYED,100.0,155,213,58,37.42,614,559,55,113,97,16
rhys-stanley,Rhys Stanley,Geelong,Geelong Cats,Ruck,17,18,DNP,DNP,37,37,0,0.0,749,747,2,55,55,0
rhys-unwin,Rhys Unwin,Essendon,Free agents,Fwd,17,18,DNP,DNP,189,186,-3,-1.59,587,586,1,106,106,0
riak-andrew,Riak Andrew,Sydney,Port Adelaide Power,Key Def,17,18,DNP,DNP,313,306,-7,-2.24,480,485,-5,44,45,-1
ricky-mentha,Ricky Mentha,Melbourne,Western Bulldogs,Fwd,17,18,DNP,DNP,129,127,-2,-1.55,632,630,2,123,119,4
riley-bice,Riley Bice,Sydney,Collingwood Magpies,Def,17,18,DNP,DNP,394,396,2,0.51,425,423,2,90,88,2
riley-garcia,Riley Garcia,Western Bulldogs,Essendon Bombers,Fwd,17,18,DNP,DNP,124,118,-6,-4.84,638,643,-5,126,125,1
riley-hamilton,Riley Hamilton,GWS,Free agents,Fwd,17,18,PLAYED,58.0,292,286,-6,-2.05,495,499,-4,79,84,-5
riley-hardeman,Riley Hardeman,North Melbourne,Sydney Swans,Def,17,18,PLAYED,57.0,296,271,-25,-8.45,491,509,-18,103,106,-3
riley-onley,Riley Onley,Melbourne,Geelong Cats,Mid,17,18,DNP,DNP,399,388,-11,-2.76,419,427,-8,140,138,2
riley-thilthorpe,Riley Thilthorpe,Adelaide,Melbourne Demons,Key Fwd,17,18,PLAYED,71.0,4159,4117,-42,-1.01,23,24,-1,3,3,0
river-stevens,River Stevens,North Melbourne,Free agents,Fwd,17,18,DNP,DNP,182,179,-3,-1.65,589,595,-6,108,110,-2
roan-steele,Roan Steele,Collingwood,North Melbourne Kangaroos,Mid,17,18,DNP,DNP,23,23,0,0.0,776,777,-1,190,190,0
rob-monahan,Rob Monahan,Carlton,Free agents,Def,17,18,DNP,DNP,172,171,-1,-0.58,597,597,0,127,127,0
robert-hansen,Robert Hansen,North Melbourne,West Coast Eagles,Fwd,17,18,DNP,DNP,130,122,-8,-6.15,630,638,-8,121,123,-2
rory-laird,Rory Laird,Adelaide,North Melbourne Kangaroos,Def,17,18,PLAYED,77.0,974,926,-48,-4.93,231,236,-5,48,49,-1
rory-lobb,Rory Lobb,Western Bulldogs,Port Adelaide Power,Key Def,17,18,PLAYED,126.0,251,455,204,81.27,534,390,144,52,36,16
rowan-marshall,Rowan Marshall,St Kilda,Port Adelaide Power,Ruck,17,18,PLAYED,122.0,1454,1558,104,7.15,168,157,11,13,13,0
ryan-angwin,Ryan Angwin,GWS,Hawthorn Hawks,Mid,17,18,PLAYED,57.0,406,378,-28,-6.9,417,432,-15,139,140,-1
ryan-byrnes,Ryan Byrnes,St Kilda,Adelaide Crows,Def,17,18,PLAYED,68.0,113,108,-5,-4.42,653,654,-1,138,139,-1
ryan-gardner,Ryan Gardner,Western Bulldogs,Free agents,Key Def,17,18,DNP,DNP,32,32,0,0.0,761,760,1,87,87,0
ryan-lester,Ryan Lester,Brisbane,Sydney Swans,Key Def,17,18,PLAYED,51.0,572,485,-87,-15.21,338,381,-43,28,34,-6
ryan-maric,Ryan Maric,West Coast,St Kilda Saints,Mid,17,18,DNP,DNP,1346,1349,3,0.22,185,182,3,74,72,2
ryda-luke,Ryda Luke,Fremantle,Free agents,Fwd,17,18,DNP,DNP,208,202,-6,-2.88,571,571,0,98,100,-2
ryley-sanders,Ryley Sanders,Western Bulldogs,Sydney Swans,Mid,17,18,DNP,DNP,3511,3526,15,0.43,43,45,-2,25,26,-1
saad-el-hawli,Saad El-Hawli,Essendon,North Melbourne Kangaroos,Def,17,18,DNP,DNP,20,19,-1,-5.0,779,781,-2,169,169,0
sam-allen,Sam Allen,West Coast,Sydney Swans,Mid,17,18,DNP,DNP,783,765,-18,-2.3,276,279,-3,103,101,2
sam-banks,Sam Banks,Richmond,Carlton Blues,Def,17,18,PLAYED,83.0,1053,1176,123,11.68,218,203,15,45,43,2
sam-berry,Sam Berry,Adelaide,Sydney Swans,Mid,17,18,PLAYED,107.0,3442,3532,90,2.61,46,44,2,28,25,3
sam-butler-1,Sam Butler,Hawthorn,Richmond Tigers,Fwd,17,18,DNP,DNP,105,105,0,0.0,660,660,0,134,132,2
sam-clohesy,Sam Clohesy,Gold Coast,Sydney Swans,Mid,17,18,DNP,DNP,273,271,-2,-0.73,510,510,0,155,153,2
sam-cumming,Sam Cumming,Richmond,Carlton Blues,Mid,17,18,PLAYED,59.0,2632,2719,87,3.31,71,67,4,41,39,2
sam-darcy,Sam Darcy,Western Bulldogs,Adelaide Crows,Key Fwd,17,18,DNP,DNP,4799,4819,20,0.42,17,17,0,2,2,0
sam-davidson,Sam Davidson,Western Bulldogs,Brisbane Lions,Fwd,17,18,PLAYED,56.0,112,105,-7,-6.25,655,661,-6,132,133,-1
sam-de-koning,Sam De Koning,Geelong,Geelong Cats,Key Def,17,18,PLAYED,54.0,988,923,-65,-6.58,229,238,-9,18,20,-2
sam-draper,Sam Draper,Brisbane,North Melbourne Kangaroos,Ruck,17,18,PLAYED,92.0,949,1002,53,5.58,235,227,8,20,20,0
sam-durham,Sam Durham,Essendon,West Coast Eagles,Mid,17,18,PLAYED,106.0,2245,2392,147,6.55,89,83,6,48,47,1
sam-flanders,Sam Flanders,St Kilda,Adelaide Crows,Def,17,18,DNP,DNP,2061,2075,14,0.68,108,110,-2,22,22,0
sam-lalor,Sam Lalor,Richmond,Carlton Blues,Mid,17,18,DNP,DNP,4040,4039,-1,-0.02,26,26,0,17,17,0
sam-marshall,Sam Marshall,Brisbane,Western Bulldogs,Mid,17,18,DNP,DNP,916,917,1,0.11,243,242,1,92,93,-1
sam-powell-pepper,Sam Powell-Pepper,Port Adelaide,Adelaide Crows,Fwd,17,18,DNP,DNP,283,278,-5,-1.77,501,505,-4,81,85,-4
sam-sturt,Sam Sturt,Fremantle,Free agents,Fwd,17,18,DNP,DNP,53,53,0,0.0,719,718,1,155,154,1
sam-switkowski,Sam Switkowski,Fremantle,Sydney Swans,Fwd,17,18,PLAYED,33.0,56,37,-19,-33.93,713,748,-35,154,164,-10
sam-taylor,Sam Taylor,GWS,North Melbourne Kangaroos,Key Def,17,18,PLAYED,79.0,1624,1569,-55,-3.39,152,155,-3,12,12,0
sam-walsh,Sam Walsh,Carlton,Brisbane Lions,Mid,17,18,PLAYED,125.0,2831,2945,114,4.03,63,59,4,38,35,3
sam-wicks,Sam Wicks,Sydney,Collingwood Magpies,Def,17,18,DNP,DNP,26,26,0,0.0,771,772,-1,167,167,0
samson-ryan,Samson Ryan,Richmond,West Coast Eagles,Ruck,17,18,DNP,DNP,412,406,-6,-1.46,413,419,-6,43,43,0
samuel-collins,Samuel Collins,Gold Coast,St Kilda Saints,Key Def,17,18,PLAYED,86.0,754,783,29,3.85,285,274,11,22,23,-1
samuel-grlj,Samuel Grlj,Richmond,Collingwood Magpies,Mid,17,18,PLAYED,55.0,2117,2117,0,0.0,101,105,-4,51,51,0
samuel-swadling,Samuel Swadling,Collingwood,Essendon Bombers,Mid,17,18,PLAYED,39.0,843,842,-1,-0.12,262,260,2,97,97,0
sandy-brock,Sandy Brock,West Coast,Sydney Swans,Key Def,17,18,DNP,DNP,201,201,0,0.0,578,573,5,59,58,1
scott-pendlebury,Scott Pendlebury,Collingwood,North Melbourne Kangaroos,Mid,17,18,PLAYED,76.0,584,538,-46,-7.88,336,355,-19,118,122,-4
sean-darcy,Sean Darcy,Fremantle,Collingwood Magpies,Ruck,17,18,DNP,DNP,920,921,1,0.11,240,240,0,21,21,0
seth-campbell,Seth Campbell,Richmond,St Kilda Saints,Fwd,17,18,PLAYED,46.0,1472,1154,-318,-21.6,166,206,-40,20,25,-5
shadeau-brain,Shadeau Brain,Brisbane,Essendon Bombers,Def,17,18,DNP,DNP,80,80,0,0.0,692,690,2,149,150,-1
shai-bolton,Shai Bolton,Fremantle,St Kilda Saints,Fwd,17,18,PLAYED,97.0,2376,2390,14,0.59,82,84,-2,9,9,0
shannon-neale,Shannon Neale,Geelong,Geelong Cats,Key Fwd,17,18,PLAYED,36.0,2573,2267,-306,-11.89,73,93,-20,6,6,0
shaun-mannagh,Shaun Mannagh,Geelong,West Coast Eagles,Fwd,17,18,PLAYED,145.0,354,607,253,71.47,445,326,119,62,39,23
sid-draper,Sid Draper,Adelaide,Melbourne Demons,Mid,17,18,DNP,DNP,1148,1155,7,0.61,205,205,0,81,82,-1
steele-sidebottom,Steele Sidebottom,Collingwood,West Coast Eagles,Mid,17,18,PLAYED,73.0,102,102,0,0.0,662,664,-2,173,174,-1
steely-green,Steely Green,Richmond,Sydney Swans,Fwd,17,18,DNP,DNP,259,260,1,0.39,524,523,1,87,88,-1
stephen-coniglio,Stephen Coniglio,GWS,Port Adelaide Power,Mid,17,18,PLAYED,51.0,165,165,0,0.0,600,602,-2,166,167,-1
sullivan-robey,Sullivan Robey,Essendon,Fremantle Dockers,Mid,17,18,PLAYED,86.0,2782,2848,66,2.37,65,63,2,39,37,2
tai-hayes,Tai Hayes,Brisbane,Hawthorn Hawks,Fwd,17,18,DNP,DNP,276,268,-8,-2.9,509,513,-4,84,86,-2
taj-hotton,Taj Hotton,Richmond,Hawthorn Hawks,Mid,17,18,PLAYED,51.0,2148,2047,-101,-4.7,98,115,-17,50,55,-5
talor-byrne,Talor Byrne,Carlton,Western Bulldogs,Fwd,17,18,PLAYED,66.0,561,623,62,11.05,345,318,27,40,38,2
tanner-bruhn,Tanner Bruhn,Geelong,Brisbane Lions,Mid,17,18,DNP,DNP,1947,1965,18,0.92,120,121,-1,58,58,0
taylor-goad,Taylor Goad,North Melbourne,Richmond Tigers,Ruck,17,18,DNP,DNP,1021,1016,-5,-0.49,224,224,0,19,19,0
taylor-walker,Taylor Walker,Adelaide,Geelong Cats,Key Fwd,17,18,PLAYED,82.0,126,144,18,14.29,634,622,12,85,85,0
tew-jiath,Tew Jiath,Collingwood,Hawthorn Hawks,Def,17,18,DNP,DNP,241,240,-1,-0.41,546,540,6,117,118,-1
thomas-anastasopoulos,Tom Anastasopoulos,Port Adelaide,Free agents,Fwd,17,18,DNP,DNP,321,320,-1,-0.31,470,472,-2,70,73,-3
thomas-burton,Thomas Burton,Richmond,Carlton Blues,Fwd,17,18,DNP,DNP,333,335,2,0.6,461,460,1,68,68,0
thomas-liberatore,Thomas Liberatore,Western Bulldogs,West Coast Eagles,Mid,17,18,PLAYED,85.0,1823,1682,-141,-7.73,133,147,-14,63,66,-3
thomas-matthews,Thomas Matthews,Melbourne,Melbourne Demons,Fwd,17,18,DNP,DNP,546,534,-12,-2.2,350,359,-9,42,46,-4
thomas-sims,Thomas Sims,Richmond,Hawthorn Hawks,Key Fwd,17,18,DNP,DNP,1087,1103,16,1.47,213,213,0,27,24,3
thomas-stewart,Thomas Stewart,Geelong,Port Adelaide Power,Def,17,18,PLAYED,107.0,1030,1101,71,6.89,221,214,7,46,46,0
tim-kelly,Tim Kelly,West Coast,St Kilda Saints,Mid,17,18,PLAYED,65.0,856,761,-95,-11.1,254,280,-26,95,102,-7
tim-membrey,Tim Membrey,St Kilda,Port Adelaide Power,Key Fwd,17,18,PLAYED,73.0,114,133,19,16.67,651,627,24,88,86,2
tim-taranto,Tim Taranto,Richmond,West Coast Eagles,Mid,17,18,PLAYED,99.0,2500,2488,-12,-0.48,77,76,1,44,43,1
timothy-english,Timothy English,Western Bulldogs,Adelaide Crows,Ruck,17,18,DNP,DNP,3340,3360,20,0.6,48,50,-2,5,5,0
tobie-travaglia,Tobie Travaglia,St Kilda,Melbourne Demons,Def,17,18,PLAYED,30.0,650,639,-11,-1.69,309,313,-4,67,66,1
toby-bedford,Toby Bedford,GWS,Brisbane Lions,Fwd,17,18,PLAYED,90.0,264,326,62,23.48,521,467,54,86,69,17
toby-conway,Toby Conway,Geelong,Essendon Bombers,Ruck,17,18,DNP,DNP,562,562,0,0.0,344,348,-4,35,35,0
toby-greene,Toby Greene,GWS,North Melbourne Kangaroos,Fwd,17,18,PLAYED,106.0,924,1007,83,8.98,239,225,14,29,28,1
toby-mcmullin,Toby McMullin,GWS,Melbourne Demons,Fwd,17,18,DNP,DNP,159,153,-6,-3.77,607,613,-6,111,112,-1
toby-murray,Toby Murray,Adelaide,Adelaide Crows,Key Fwd,17,18,PLAYED,60.0,245,237,-8,-3.27,539,544,-5,72,73,-1
toby-nankervis,Toby Nankervis,Richmond,West Coast Eagles,Ruck,17,18,PLAYED,116.0,2045,2149,104,5.09,110,103,7,8,8,0
toby-pink,Toby Pink,North Melbourne,Free agents,Key Def,17,18,DNP,DNP,17,16,-1,-5.88,780,782,-2,89,89,0
toby-whan,Toby Whan,Fremantle,Richmond Tigers,Fwd,17,18,DNP,DNP,208,202,-6,-2.88,572,572,0,99,101,-2
tobyn-murray,Tobyn Murray,Fremantle,West Coast Eagles,Fwd,17,18,DNP,DNP,425,413,-12,-2.82,409,414,-5,55,59,-4
todd-marshall,Todd Marshall,Port Adelaide,Adelaide Crows,Key Fwd,17,18,DNP,DNP,119,119,0,0.0,647,642,5,87,88,-1
tom-atkins,Tom Atkins,Geelong,Port Adelaide Power,Mid,17,18,PLAYED,82.0,257,266,9,3.5,526,516,10,157,155,2
tom-barrass,Tom Barrass,Hawthorn,Brisbane Lions,Key Def,17,18,PLAYED,53.0,143,124,-19,-13.29,623,634,-11,69,70,-1
tom-blamires,Tom Blamires,North Melbourne,Richmond Tigers,Def,17,18,DNP,DNP,97,97,0,0.0,667,666,1,142,143,-1
tom-brown,Tom Brown,Richmond,Carlton Blues,Def,17,18,PLAYED,47.0,520,433,-87,-16.73,359,405,-46,79,85,-6
tom-cochrane,Tom Cochrane,Port Adelaide,Essendon Bombers,Fwd,17,18,DNP,DNP,202,200,-2,-0.99,577,577,0,100,103,-3
tom-cole,Tom Cole,West Coast,Port Adelaide Power,Def,17,18,PLAYED,72.0,30,30,0,0.0,765,766,-1,164,164,0
tom-de-koning,Tom De Koning,St Kilda,Essendon Bombers,Ruck,17,18,DNP,DNP,1953,1966,13,0.67,118,120,-2,9,11,-2
tom-doedee,Tom Doedee,Brisbane,Free agents,Def,17,18,DNP,DNP,369,363,-6,-1.63,435,437,-2,92,93,-1
tom-edwards,Tom Edwards,Essendon,Free agents,Key Fwd,17,18,DNP,DNP,51,50,-1,-1.96,723,722,1,94,93,1
tom-green,Tom Green,GWS,Essendon Bombers,Mid,17,18,DNP,DNP,4626,4620,-6,-0.13,18,18,0,12,12,0
tom-gross,Tom Gross,West Coast,Melbourne Demons,Mid,17,18,DNP,DNP,602,609,7,1.16,325,324,1,116,115,1
tom-hanily,Tom Hanily,Sydney,Richmond Tigers,Fwd,17,18,PLAYED,54.0,126,115,-11,-8.73,635,646,-11,124,126,-2
tom-lynch-1,Tom Lynch,Richmond,Adelaide Crows,Key Fwd,17,18,PLAYED,12.0,122,48,-74,-60.66,643,729,-86,86,96,-10
tom-mccarthy,Tom McCarthy,West Coast,Melbourne Demons,Def,17,18,PLAYED,92.0,1573,1594,21,1.34,156,151,5,33,30,3
tom-mccartin,Tom McCartin,Sydney,Sydney Swans,Key Def,17,18,PLAYED,105.0,1727,1876,149,8.63,139,129,10,8,7,1
tom-mcdonald,Tom McDonald,Melbourne,Geelong Cats,Key Def,17,18,DNP,DNP,277,273,-4,-1.44,508,508,0,49,50,-1
tom-papley,Tom Papley,Sydney,Geelong Cats,Fwd,17,18,PLAYED,48.0,510,418,-92,-18.04,365,413,-48,47,58,-11
tom-powell,Tom Powell,North Melbourne,Carlton Blues,Fwd,17,18,DNP,DNP,2204,2205,1,0.05,91,98,-7,10,11,-1
tom-sparrow,Tom Sparrow,Melbourne,Sydney Swans,Mid,17,18,PLAYED,108.0,1086,1137,51,4.7,214,208,6,84,84,0
touk-miller,Touk Miller,Gold Coast,Geelong Cats,Mid,17,18,PLAYED,72.0,1481,1315,-166,-11.21,165,187,-22,69,74,-5
trent-rivers,Trent Rivers,Melbourne,Western Bulldogs,Def,17,18,PLAYED,70.0,1764,1768,4,0.23,136,141,-5,29,28,1
tristan-xerri,Tristan Xerri,North Melbourne,Sydney Swans,Ruck,17,18,PLAYED,133.0,7452,7488,36,0.48,5,5,0,2,2,0
ty-gallop,Ty Gallop,Brisbane,Adelaide Crows,Key Fwd,17,18,PLAYED,86.0,1145,1363,218,19.04,206,180,26,25,21,4
tyan-prindable,Tyan Prindable,Collingwood,Fremantle Dockers,Mid,17,18,DNP,DNP,704,688,-16,-2.27,296,300,-4,110,112,-2
tylah-williams,Tylah Williams,West Coast,Melbourne Demons,Fwd,17,18,DNP,DNP,443,431,-12,-2.71,402,407,-5,54,55,-1
tylar-young,Tylar Young,West Coast,Richmond Tigers,Key Def,17,18,PLAYED,75.0,295,282,-13,-4.41,493,501,-8,46,49,-3
tyler-brockman,Tyler Brockman,West Coast,Free Agents,Fwd,17,18,DNP,DNP,83,80,-3,-3.61,689,691,-2,144,144,0
tyler-sonsie,Tyler Sonsie,Richmond,Essendon Bombers,Mid,17,18,DNP,DNP,1083,1084,1,0.09,216,217,-1,85,85,0
tyler-welsh,Tyler Welsh,Adelaide,Melbourne Demons,Key Fwd,17,18,DNP,DNP,227,221,-6,-2.64,552,555,-3,75,76,-1
tyrell-dewar,Tyrell Dewar,West Coast,Melbourne Demons,Def,17,18,DNP,DNP,178,168,-10,-5.62,593,599,-6,125,128,-3
tyson-stengle,Tyson Stengle,Richmond,St Kilda Saints,Fwd,17,18,DNP,DNP,236,233,-3,-1.27,549,546,3,93,94,-1
vigo-visentini,Vigo Visentini,Essendon,Carlton Blues,Ruck,17,18,DNP,DNP,325,327,2,0.62,465,466,-1,46,46,0
wade-derksen,Wade Derksen,Carlton,Western Bulldogs,Key Def,17,18,PLAYED,29.0,120,97,-23,-19.17,645,667,-22,71,74,-3
wayne-milera,Wayne Milera,Adelaide,Sydney Swans,Def,17,18,PLAYED,117.0,1834,1919,85,4.63,131,124,7,27,25,2
wil-dawson,Wil Dawson,North Melbourne,Collingwood Magpies,Key Def,17,18,DNP,DNP,608,603,-5,-0.82,321,327,-6,25,28,-3
wil-parker,Wil Parker,Collingwood,Western Bulldogs,Def,17,18,DNP,DNP,34,33,-1,-2.94,756,755,1,162,161,1
wil-powell,Wil Powell,Gold Coast,Adelaide Crows,Def,17,18,PLAYED,70.0,956,835,-121,-12.66,234,262,-28,49,55,-6
will-ashcroft,Will Ashcroft,Brisbane,Carlton Blues,Mid,17,18,PLAYED,174.0,5361,5981,620,11.57,12,9,3,8,6,2
will-brodie,Will Brodie,Port Adelaide,Brisbane Lions,Mid,17,18,DNP,DNP,1006,1006,0,0.0,226,226,0,86,87,-1
will-darcy,Will Darcy,Western Bulldogs,Fremantle Dockers,Key Def,17,18,DNP,DNP,513,501,-12,-2.34,362,368,-6,33,33,0
will-day,Will Day,Hawthorn,Richmond Tigers,Mid,17,18,PLAYED,76.0,3458,2826,-632,-18.28,45,64,-19,27,38,-11
will-edwards,Will Edwards,Sydney,Essendon Bombers,Key Def,17,18,PLAYED,48.0,241,229,-12,-4.98,547,550,-3,55,55,0
will-graham,Will Graham,Gold Coast,Hawthorn Hawks,Fwd,17,18,DNP,DNP,1556,1563,7,0.45,159,156,3,17,18,-1
will-green,Will Green,Sydney,Essendon Bombers,Ruck,17,18,DNP,DNP,651,651,0,0.0,308,307,1,27,27,0
will-hayes-b,Will Hayes,Collingwood,West Coast Eagles,Fwd,17,18,DNP,DNP,307,308,1,0.33,484,482,2,76,78,-2
will-hayward,Will Hayward,Carlton,Adelaide Crows,Fwd,17,18,PLAYED,69.0,283,291,8,2.83,502,495,7,82,83,-1
will-lewis,Will Lewis,Western Bulldogs,Sydney Swans,Key Fwd,17,18,DNP,DNP,9,9,0,0.0,795,794,1,102,102,0
will-lorenz,Will Lorenz,Port Adelaide,Richmond Tigers,Mid,17,18,DNP,DNP,328,305,-23,-7.01,463,486,-23,146,146,0
will-mclachlan,Will McLachlan,Brisbane,Free agents,Fwd,17,18,DNP,DNP,134,124,-10,-7.46,628,635,-7,120,121,-1
will-setterfield,Will Setterfield,Essendon,Brisbane Lions,Mid,17,18,DNP,DNP,908,908,0,0.0,246,243,3,93,94,-1
willem-drew,Willem Drew,Port Adelaide,Adelaide Crows,Mid,17,18,PLAYED,75.0,836,826,-10,-1.2,265,264,1,98,98,0
willem-duursma,Willem Duursma,West Coast,Fremantle Dockers,Mid,17,18,PLAYED,108.0,4248,4279,31,0.73,22,23,-1,15,15,0
william-mccabe,William McCabe,Hawthorn,Hawthorn Hawks,Key Fwd,17,18,PLAYED,22.0,637,616,-21,-3.3,312,323,-11,45,46,-1
xavier-bamert,Xavier Bamert,Port Adelaide,Richmond Tigers,Fwd,17,18,PLAYED,80.0,296,358,62,20.95,492,442,50,78,65,13
xavier-duursma,Xavier Duursma,Essendon,North Melbourne Kangaroos,Mid,17,18,PLAYED,46.0,248,214,-34,-13.71,537,558,-21,159,158,1
xavier-lindsay,Xavier Lindsay,Melbourne,Western Bulldogs,Def,17,18,DNP,DNP,2114,2116,2,0.09,102,106,-4,20,21,-1
xavier-o-halloran,Xavier O'Halloran,GWS,Sydney Swans,Fwd,17,18,PLAYED,61.0,42,50,8,19.05,742,723,19,161,157,4
