key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
aaron-naughton,Aaron Naughton,Western Bulldogs,Sydney Swans,Key Fwd,18,19,PLAYED,47.0,1503,1407,-96,-6.39,164,180,-16,18,19,-1
caleb-windsor,Caleb Windsor,Melbourne,Western Bulldogs,Mid,18,19,PLAYED,55.0,1518,1526,8,0.53,162,166,-4,68,70,-2
taj-hotton,Taj Hotton,Richmond,Hawthorn Hawks,Mid,18,19,PLAYED,63.0,2140,2191,51,2.38,105,102,3,51,51,0
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,18,19,PLAYED,63.0,1997,2046,49,2.45,119,118,1,8,7,1
paul-curtis,Paul Curtis,North Melbourne,Richmond Tigers,Fwd,18,19,PLAYED,76.0,1483,1529,46,3.1,168,164,4,20,20,0
lachlan-carmichael,Lachlan Carmichael,Western Bulldogs,Hawthorn Hawks,Def,18,19,DNP,DNP,640,640,0,0.0,320,327,-7,68,70,-2
taylor-goad,Taylor Goad,North Melbourne,Richmond Tigers,Ruck,18,19,DNP,DNP,1039,1041,2,0.19,223,221,2,20,18,2
patrick-lipinski,Patrick Lipinski,Collingwood,Collingwood Magpies,Fwd,18,19,PLAYED,84.0,870,895,25,2.87,259,256,3,31,30,1
tom-de-koning,Tom De Koning,St Kilda,Essendon Bombers,Ruck,18,19,DNP,DNP,1966,1976,10,0.51,122,126,-4,11,11,0
mitchell-marsh,Mitchell Marsh,Adelaide,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,698,698,0,0.0,305,309,-4,42,41,1
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,18,19,PLAYED,52.0,2414,2370,-44,-1.82,80,89,-9,46,48,-2
thomas-stewart,Thomas Stewart,Geelong,Port Adelaide Power,Def,18,19,PLAYED,95.0,1101,1119,18,1.63,214,209,5,46,44,2
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,878,881,3,0.34,253,259,-6,33,34,-1
dayne-zorko,Dayne Zorko,Brisbane,Port Adelaide Power,Def,18,19,PLAYED,83.0,1217,1165,-52,-4.27,198,206,-8,41,43,-2
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,18,19,PLAYED,73.0,2122,2118,-4,-0.19,109,110,-1,53,53,0
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,18,19,PLAYED,97.0,1826,1848,22,1.2,132,136,-4,10,10,0
aidan-schubert,Aidan Schubert,Hawthorn,Fremantle Dockers,Key Fwd,18,19,DNP,DNP,693,693,0,0.0,306,311,-5,43,42,1
lachy-dovaston,Lachy Dovaston,North Melbourne,Fremantle Dockers,Fwd,18,19,DNP,DNP,865,868,3,0.35,260,265,-5,32,32,0
lloyd-meek,Lloyd Meek,Hawthorn,Carlton Blues,Ruck,18,19,PLAYED,110.0,1290,1383,93,7.21,190,185,5,16,15,1
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,18,19,PLAYED,107.0,1240,1328,88,7.1,195,188,7,40,39,1
wil-powell,Wil Powell,Gold Coast,Adelaide Crows,Def,18,19,PLAYED,123.0,835,958,123,14.73,265,242,23,55,49,6
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,18,19,DNP,DNP,753,753,0,0.0,287,292,-5,106,112,-6
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,18,19,PLAYED,113.0,753,1007,254,33.73,286,231,55,38,28,10
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,18,19,PLAYED,58.0,1207,1247,40,3.31,199,197,2,80,82,-2
matt-whitlock,Matt Whitlock,North Melbourne,Adelaide Crows,Key Fwd,18,19,PLAYED,33.0,612,703,91,14.87,340,308,32,47,40,7
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,18,19,DNP,DNP,1240,1208,-32,-2.58,196,200,-4,16,16,0
aliir-aliir,Aliir Aliir,Port Adelaide,North Melbourne Kangaroos,Key Def,18,19,PLAYED,101.0,981,1004,23,2.34,231,233,-2,18,20,-2
adam-cerra,Adam Cerra,Carlton,Adelaide Crows,Mid,18,19,DNP,DNP,1190,1195,5,0.42,201,202,-1,81,83,-2
adam-sweid,Adam Sweid,Fremantle,Sydney Swans,Fwd,18,19,DNP,DNP,645,645,0,0.0,317,323,-6,37,39,-2
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,18,19,PLAYED,35.0,1187,1193,6,0.51,202,203,-1,42,42,0
beau-addinsall,Beau Addinsall,Gold Coast,Fremantle Dockers,Mid,18,19,PLAYED,59.0,1269,1302,33,2.6,191,192,-1,76,80,-4
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Western Bulldogs,Mid,18,19,PLAYED,51.0,1718,1619,-99,-5.76,147,152,-5,66,66,0
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,18,19,PLAYED,54.0,2199,2124,-75,-3.41,100,108,-8,12,14,-2
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,18,19,DNP,DNP,637,639,2,0.31,321,328,-7,38,40,-2
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,18,19,DNP,DNP,541,541,0,0.0,368,373,-5,33,33,0
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,18,19,PLAYED,125.0,883,1088,205,23.22,251,214,37,29,24,5
toby-greene,Toby Greene,GWS,North Melbourne Kangaroos,Fwd,18,19,DNP,DNP,1007,1007,0,0.0,228,232,-4,28,29,-1
matthew-roberts,Matthew Roberts,Sydney,Carlton Blues,Def,18,19,PLAYED,67.0,2071,1989,-82,-3.96,114,124,-10,23,25,-2
thomas-sims,Thomas Sims,Richmond,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,1085,1089,4,0.37,218,213,5,26,25,1
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,18,19,DNP,DNP,615,617,2,0.33,337,344,-7,41,44,-3
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,18,19,DNP,DNP,663,666,3,0.45,313,316,-3,65,66,-1
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,18,19,DNP,DNP,560,560,0,0.0,359,362,-3,77,76,1
zane-peucker,Zane Peucker,Richmond,Carlton Blues,Fwd,18,19,DNP,DNP,626,627,1,0.16,323,334,-11,39,43,-4
marcus-windhager,Marcus Windhager,St Kilda,Western Bulldogs,Mid,18,19,PLAYED,86.0,2030,2100,70,3.45,118,113,5,58,56,2
neil-erasmus,Neil Erasmus,Fremantle,Essendon Bombers,Mid,18,19,PLAYED,93.0,871,1032,161,18.48,257,226,31,96,88,8
sam-allen,Sam Allen,West Coast,Sydney Swans,Mid,18,19,DNP,DNP,837,837,0,0.0,264,274,-10,99,104,-5
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,18,19,PLAYED,62.0,895,1001,106,11.84,249,235,14,21,21,0
kane-farrell,Kane Farrell,Port Adelaide,Essendon Bombers,Def,18,19,DNP,DNP,1446,1455,9,0.62,172,173,-1,36,37,-1
thomas-matthews,Thomas Matthews,Melbourne,Melbourne Demons,Fwd,18,19,DNP,DNP,584,584,0,0.0,351,354,-3,45,47,-2
jordan-croft,Jordan Croft,Western Bulldogs,Hawthorn Hawks,Key Fwd,18,19,PLAYED,0.0,896,1002,106,11.83,248,234,14,32,29,3
tom-sparrow,Tom Sparrow,Melbourne,Sydney Swans,Mid,18,19,PLAYED,140.0,1182,1440,258,21.83,204,177,27,82,73,9
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,18,19,PLAYED,53.0,1331,1303,-28,-2.1,187,191,-4,22,21,1
shaun-mannagh,Shaun Mannagh,Geelong,West Coast Eagles,Fwd,18,19,DNP,DNP,607,609,2,0.33,342,348,-6,42,45,-3
oliver-hannaford,Oliver Hannaford,GWS,Melbourne Demons,Fwd,18,19,DNP,DNP,433,434,1,0.23,414,420,-6,58,60,-2
william-mccabe,William McCabe,Hawthorn,Hawthorn Hawks,Key Fwd,18,19,PLAYED,46.0,758,852,94,12.4,282,271,11,36,36,0
tyan-prindable,Tyan Prindable,Collingwood,Fremantle Dockers,Mid,18,19,DNP,DNP,755,755,0,0.0,285,290,-5,105,111,-6
riley-bice,Riley Bice,Sydney,Collingwood Magpies,Def,18,19,PLAYED,64.0,396,365,-31,-7.83,435,461,-26,89,99,-10
tanner-bruhn,Tanner Bruhn,Geelong,Brisbane Lions,Mid,18,19,DNP,DNP,1965,1970,5,0.25,123,128,-5,60,60,0
james-peatling,James Peatling,Adelaide,Collingwood Magpies,Mid,18,19,PLAYED,97.0,1390,1450,60,4.32,180,175,5,73,72,1
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,18,19,PLAYED,97.0,1225,1276,51,4.16,197,193,4,17,16,1
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,18,19,DNP,DNP,732,732,0,0.0,294,298,-4,110,113,-3
rory-laird,Rory Laird,Adelaide,North Melbourne Kangaroos,Def,18,19,DNP,DNP,926,930,4,0.43,242,251,-9,51,51,0
darcy-jones,Darcy Jones,GWS,Essendon Bombers,Fwd,18,19,DNP,DNP,1631,1636,5,0.31,149,151,-2,17,18,-1
sam-taylor,Sam Taylor,GWS,North Melbourne Kangaroos,Key Def,18,19,PLAYED,77.0,1611,1538,-73,-4.53,152,163,-11,11,12,-1
patrick-voss,Patrick Voss,Fremantle,Fremantle Dockers,Key Fwd,18,19,PLAYED,55.0,1663,1576,-87,-5.23,148,159,-11,15,16,-1
elijah-tsatas,Elijah Tsatas,Essendon,Melbourne Demons,Mid,18,19,DNP,DNP,1403,1408,5,0.36,176,179,-3,70,74,-4
daniel-turner,Daniel Turner,Melbourne,West Coast Eagles,Key Def,18,19,DNP,DNP,1776,1736,-40,-2.25,140,143,-3,9,11,-2
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,18,19,DNP,DNP,526,526,0,0.0,372,377,-5,47,48,-1
massimo-d-ambrosio,Massimo D'Ambrosio,Hawthorn,Geelong Cats,Mid,18,19,PLAYED,96.0,1402,1527,125,8.92,178,165,13,72,69,3
joel-jeffrey,Joel Jeffrey,Gold Coast,North Melbourne Kangaroos,Def,18,19,PLAYED,56.0,1997,1989,-8,-0.4,120,123,-3,24,24,0
lachie-jaques,Lachie Jaques,Western Bulldogs,Melbourne Demons,Def,18,19,DNP,DNP,861,865,4,0.46,262,268,-6,54,55,-1
wil-dawson,Wil Dawson,North Melbourne,Collingwood Magpies,Key Def,18,19,DNP,DNP,630,633,3,0.48,322,331,-9,27,27,0
samuel-collins,Samuel Collins,Gold Coast,St Kilda Saints,Key Def,18,19,PLAYED,112.0,783,855,72,9.2,279,269,10,23,23,0
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Mid,18,19,PLAYED,58.0,1250,1260,10,0.8,192,195,-3,77,81,-4
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,18,19,DNP,DNP,423,423,0,0.0,420,425,-5,37,37,0
tim-kelly,Tim Kelly,West Coast,St Kilda Saints,Mid,18,19,PLAYED,94.0,807,830,23,2.85,276,276,0,103,105,-2
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,18,19,PLAYED,139.0,645,869,224,34.73,318,263,55,67,54,13
will-graham,Will Graham,Gold Coast,Hawthorn Hawks,Fwd,18,19,DNP,DNP,1563,1570,7,0.45,158,161,-3,19,19,0
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,18,19,DNP,DNP,721,724,3,0.42,297,301,-4,40,38,2
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,18,19,DNP,DNP,862,866,4,0.46,261,266,-5,22,22,0
koby-evans,Koby Evans,Brisbane,Free agents,Fwd,18,19,DNP,DNP,491,491,0,0.0,388,391,-3,50,50,0
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,379,379,0,0.0,445,450,-5,61,62,-1
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,18,19,DNP,DNP,483,483,0,0.0,396,396,0,53,52,1
tyler-sonsie,Tyler Sonsie,Richmond,Essendon Bombers,Mid,18,19,DNP,DNP,1102,1106,4,0.36,213,211,2,85,86,-1
ty-gallop,Ty Gallop,Brisbane,Adelaide Crows,Key Fwd,18,19,PLAYED,49.0,1363,1223,-140,-10.27,183,199,-16,21,22,-1
ned-bowman,Ned Bowman,Sydney,Free agents,Fwd,18,19,DNP,DNP,419,419,0,0.0,424,428,-4,59,61,-2
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,18,19,DNP,DNP,625,625,0,0.0,324,336,-12,29,28,1
tylah-williams,Tylah Williams,West Coast,Melbourne Demons,Fwd,18,19,DNP,DNP,480,480,0,0.0,400,400,0,54,53,1
caiden-cleary,Caiden Cleary,Sydney,Carlton Blues,Fwd,18,19,DNP,DNP,503,505,2,0.4,379,385,-6,48,49,-1
ollie-dempsey,Ollie Dempsey,Geelong,Geelong Cats,Mid,18,19,PLAYED,96.0,2101,2118,17,0.81,110,111,-1,54,54,0
kade-chandler,Kade Chandler,Melbourne,Western Bulldogs,Fwd,18,19,PLAYED,66.0,1180,1064,-116,-9.83,205,218,-13,24,26,-2
tobyn-murray,Tobyn Murray,Fremantle,West Coast Eagles,Fwd,18,19,DNP,DNP,461,461,0,0.0,406,407,-1,56,55,1
lachlan-blakiston,Lachlan Blakiston,Essendon,West Coast Eagles,Key Def,18,19,DNP,DNP,15,16,1,6.67,786,784,2,90,90,0
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,18,19,PLAYED,56.0,1095,970,-125,-11.42,215,240,-25,24,32,-8
joshua-kelly,Joshua Kelly,GWS,Adelaide Crows,Mid,18,19,DNP,DNP,619,621,2,0.32,333,339,-6,116,122,-6
jordan-ridley,Jordan Ridley,Essendon,Adelaide Crows,Def,18,19,PLAYED,68.0,932,906,-26,-2.79,239,255,-16,50,52,-2
kayle-gerreyn,Kayle Gerreyn,Essendon,Fremantle Dockers,Key Fwd,18,19,DNP,DNP,347,347,0,0.0,463,466,-3,65,65,0
andrew-mcgrath,Andrew McGrath,Essendon,Geelong Cats,Def,18,19,PLAYED,77.0,1114,1118,4,0.36,212,210,2,45,45,0
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,18,19,DNP,DNP,1160,1143,-17,-1.47,209,207,2,17,17,0
nic-newman,Nic Newman,Carlton,West Coast Eagles,Def,18,19,PLAYED,68.0,878,792,-86,-9.79,254,283,-29,53,59,-6
joseph-fonti,Joseph Fonti,GWS,St Kilda Saints,Def,18,19,PLAYED,67.0,827,832,5,0.6,268,275,-7,57,57,0
mitchell-edwards,Mitchell Edwards,Geelong,Western Bulldogs,Ruck,18,19,PLAYED,41.0,1883,1915,32,1.7,129,132,-3,12,13,-1
tai-hayes,Tai Hayes,Brisbane,Hawthorn Hawks,Fwd,18,19,DNP,DNP,300,300,0,0.0,503,504,-1,84,82,2
reilly-o-brien,Reilly O'Brien,Adelaide,Geelong Cats,Ruck,18,19,DNP,DNP,1187,1196,9,0.76,203,201,2,18,17,1
lewis-hayes,Lewis Hayes,Essendon,Western Bulldogs,Key Def,18,19,DNP,DNP,359,359,0,0.0,458,464,-6,43,42,1
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Mid,18,19,DNP,DNP,644,644,0,0.0,319,325,-6,115,119,-4
koby-coulson,Koby Coulson,Gold Coast,Carlton Blues,Mid,18,19,DNP,DNP,558,558,0,0.0,361,365,-4,125,128,-3
toby-conway,Toby Conway,Geelong,Essendon Bombers,Ruck,18,19,DNP,DNP,562,562,0,0.0,358,361,-3,35,34,1
jye-caldwell,Jye Caldwell,Essendon,Brisbane Lions,Mid,18,19,PLAYED,77.0,1137,1133,-4,-0.35,211,208,3,84,85,-1
riley-hardeman,Riley Hardeman,North Melbourne,Sydney Swans,Def,18,19,PLAYED,43.0,338,559,221,65.38,470,364,106,101,78,23
james-leake,James Leake,GWS,Hawthorn Hawks,Def,18,19,DNP,DNP,345,346,1,0.29,464,467,-3,100,102,-2
will-setterfield,Will Setterfield,Essendon,Brisbane Lions,Mid,18,19,DNP,DNP,941,945,4,0.43,236,245,-9,90,92,-2
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,18,19,PLAYED,53.0,575,506,-69,-12.0,354,384,-30,74,84,-10
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,18,19,DNP,DNP,392,392,0,0.0,438,443,-5,64,65,-1
josh-dolan,Josh Dolan,Western Bulldogs,Hawthorn Hawks,Fwd,18,19,PLAYED,40.0,366,372,6,1.64,454,456,-2,66,67,-1
angus-clarke,Angus Clarke,Essendon,Carlton Blues,Def,18,19,PLAYED,67.0,778,782,4,0.51,281,284,-3,61,60,1
sam-marshall,Sam Marshall,Brisbane,Western Bulldogs,Mid,18,19,DNP,DNP,927,931,4,0.43,241,250,-9,92,96,-4
max-king-syd,Maxwell King,Sydney,Richmond Tigers,Fwd,18,19,DNP,DNP,266,266,0,0.0,535,533,2,91,90,1
archie-ludowyke,Archie Ludowyke,Adelaide,Fremantle Dockers,Key Fwd,18,19,DNP,DNP,398,398,0,0.0,433,439,-6,59,59,0
max-michalanney,Max Michalanney,Adelaide,Carlton Blues,Def,18,19,PLAYED,76.0,585,579,-6,-1.03,349,357,-8,72,74,-2
lachlan-smith,Lachlan Smith,Western Bulldogs,Collingwood Magpies,Ruck,18,19,DNP,DNP,705,708,3,0.43,302,306,-4,26,25,1
max-kondogiannis,Max Kondogiannis,Essendon,Hawthorn Hawks,Def,18,19,PLAYED,41.0,546,581,35,6.41,365,356,9,79,73,6
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,18,19,DNP,DNP,464,464,0,0.0,405,405,0,85,86,-1
matthew-kennedy-1,Matthew Kennedy,Western Bulldogs,St Kilda Saints,Mid,18,19,PLAYED,122.0,719,866,147,20.45,298,267,31,113,101,12
ollie-murphy,Ollie Murphy,Fremantle,St Kilda Saints,Key Def,18,19,DNP,DNP,289,289,0,0.0,514,514,0,50,51,-1
sean-darcy,Sean Darcy,Fremantle,Collingwood Magpies,Ruck,18,19,DNP,DNP,944,946,2,0.21,235,244,-9,21,21,0
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,18,19,DNP,DNP,990,993,3,0.3,229,237,-8,29,30,-1
lachlan-schultz,Lachlan Schultz,Fremantle,Adelaide Crows,Fwd,18,19,DNP,DNP,822,824,2,0.24,270,278,-8,33,33,0
bailey-williams-wb,Bailey Williams,Western Bulldogs,Collingwood Magpies,Def,18,19,PLAYED,137.0,537,753,216,40.22,370,291,79,81,63,18
kye-fincher,Kye Fincher,St Kilda,Hawthorn Hawks,Mid,18,19,DNP,DNP,516,516,0,0.0,378,381,-3,132,131,1
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Mid,18,19,DNP,DNP,755,757,2,0.26,284,288,-4,104,110,-6
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,18,19,DNP,DNP,961,964,3,0.31,233,241,-8,31,33,-2
ollie-greeves,Ollie Greeves,Hawthorn,Hawthorn Hawks,Mid,18,19,PLAYED,57.0,584,626,42,7.19,350,335,15,124,121,3
sam-davidson,Sam Davidson,Western Bulldogs,Brisbane Lions,Fwd,18,19,PLAYED,33.0,108,70,-38,-35.19,663,703,-40,133,148,-15
luke-lloyd,Luke Lloyd,Brisbane,Free agents,Key Fwd,18,19,DNP,DNP,284,284,0,0.0,517,516,1,70,70,0
adam-treloar,Adam Treloar,Western Bulldogs,West Coast Eagles,Mid,18,19,DNP,DNP,724,727,3,0.41,296,299,-3,112,114,-2
logan-evans,Logan Evans,Port Adelaide,Sydney Swans,Def,18,19,PLAYED,97.0,1326,1454,128,9.65,188,174,14,39,38,1
mitch-podhajski,Mitch Podhajski,Collingwood,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,26,26,0,0.0,774,774,0,100,100,0
archie-may,Archie May,Essendon,Western Bulldogs,Key Fwd,18,19,DNP,DNP,483,484,1,0.21,395,395,0,51,53,-2
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,18,19,PLAYED,43.0,449,575,126,28.06,411,359,52,53,47,6
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,18,19,PLAYED,31.0,381,368,-13,-3.41,444,458,-14,94,97,-3
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,18,19,DNP,DNP,673,672,-1,-0.15,311,315,-4,27,26,1
lukas-cooke,Lukas Cooke,Melbourne,Adelaide Crows,Key Def,18,19,DNP,DNP,188,188,0,0.0,599,599,0,62,63,-1
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,18,19,PLAYED,81.0,787,782,-5,-0.64,277,285,-8,59,61,-2
zac-mccarthy,Zac McCarthy,Collingwood,West Coast Eagles,Key Fwd,18,19,DNP,DNP,385,385,0,0.0,441,444,-3,60,60,0
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,18,19,DNP,DNP,326,327,1,0.31,480,483,-3,46,45,1
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,18,19,DNP,DNP,372,372,0,0.0,449,455,-6,40,40,0
billy-wilson,Billy Wilson,Carlton,Western Bulldogs,Def,18,19,PLAYED,95.0,211,188,-23,-10.9,583,598,-15,124,126,-2
oliver-griffin,Oliver Griffin,North Melbourne,Essendon Bombers,Fwd,18,19,DNP,DNP,229,230,1,0.44,564,558,6,99,97,2
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,18,19,DNP,DNP,254,255,1,0.39,543,539,4,51,50,1
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,18,19,DNP,DNP,620,620,0,0.0,330,341,-11,31,30,1
max-beattie,Max Beattie,Hawthorn,Carlton Blues,Fwd,18,19,DNP,DNP,54,54,0,0.0,718,719,-1,153,154,-1
alex-van-wyk,Alex Van Wyk,Port Adelaide,Adelaide Crows,Ruck,18,19,DNP,DNP,620,620,0,0.0,329,340,-11,30,29,1
max-mapley,Max Mapley,Melbourne,Sydney Swans,Ruck,18,19,DNP,DNP,620,620,0,0.0,331,342,-11,32,31,1
matthew-leray,Matthew LeRay,Hawthorn,Hawthorn Hawks,Mid,18,19,DNP,DNP,497,497,0,0.0,381,388,-7,133,133,0
alex-dodson,Alex Dodson,St Kilda,Hawthorn Hawks,Ruck,18,19,DNP,DNP,489,489,0,0.0,389,392,-3,38,38,0
josh-gibcus,Josh Gibcus,Richmond,Carlton Blues,Key Def,18,19,DNP,DNP,246,247,1,0.41,551,547,4,56,56,0
will-darcy,Will Darcy,Western Bulldogs,Fremantle Dockers,Key Def,18,19,DNP,DNP,549,549,0,0.0,364,369,-5,32,32,0
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Def,18,19,DNP,DNP,367,367,0,0.0,452,459,-7,42,41,1
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,18,19,DNP,DNP,305,305,0,0.0,496,499,-3,48,47,1
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,18,19,DNP,DNP,495,497,2,0.4,382,386,-4,134,132,2
riley-onley,Riley Onley,Melbourne,Geelong Cats,Mid,18,19,DNP,DNP,439,441,2,0.46,413,417,-4,138,139,-1
archer-reid,Archer Reid,West Coast,Melbourne Demons,Key Fwd,18,19,DNP,DNP,872,875,3,0.34,256,262,-6,34,35,-1
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,18,19,PLAYED,30.0,277,312,35,12.64,525,494,31,109,105,4
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,18,19,PLAYED,24.0,219,245,26,11.87,572,548,24,80,75,5
jy-simpkin,Jy Simpkin,North Melbourne,Collingwood Magpies,Mid,18,19,PLAYED,75.0,967,926,-41,-4.24,232,252,-20,88,97,-9
seth-campbell,Seth Campbell,Richmond,St Kilda Saints,Fwd,18,19,PLAYED,61.0,1154,1050,-104,-9.01,210,220,-10,25,27,-2
leon-kickett,Leon Kickett,Fremantle,Free agents,Fwd,18,19,DNP,DNP,368,369,1,0.27,450,457,-7,65,68,-3
lachlan-cowan,Lachlan Cowan,Carlton,Essendon Bombers,Def,18,19,PLAYED,75.0,678,662,-16,-2.36,308,318,-10,63,68,-5
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,18,19,DNP,DNP,494,494,0,0.0,386,389,-3,36,36,0
nick-driscoll,Nick Driscoll,Geelong,Port Adelaide Power,Mid,18,19,DNP,DNP,553,555,2,0.36,363,366,-3,126,129,-3
oliver-francou,Oliver Francou,West Coast,Fremantle Dockers,Mid,18,19,PLAYED,83.0,522,716,194,37.16,373,305,68,128,116,12
darcy-parish,Darcy Parish,Essendon,Collingwood Magpies,Mid,18,19,DNP,DNP,704,707,3,0.43,303,307,-4,114,117,-3
kalani-white,Kalani White,Melbourne,Essendon Bombers,Key Fwd,18,19,DNP,DNP,292,293,1,0.34,510,511,-1,68,68,0
noah-chamberlain,Noah Chamberlain,Sydney,St Kilda Saints,Fwd,18,19,DNP,DNP,157,158,1,0.64,619,618,1,115,116,-1
liam-hetherton,Liam Hetherton,Sydney,St Kilda Saints,Key Fwd,18,19,DNP,DNP,222,223,1,0.45,571,563,8,79,79,0
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,18,19,DNP,DNP,229,230,1,0.44,563,557,6,98,96,2
ryda-luke,Ryda Luke,Fremantle,Free agents,Fwd,18,19,DNP,DNP,229,230,1,0.44,565,559,6,100,98,2
toby-whan,Toby Whan,Fremantle,Richmond Tigers,Fwd,18,19,DNP,DNP,229,230,1,0.44,566,560,6,101,99,2
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,18,19,DNP,DNP,305,306,1,0.33,497,498,-1,151,152,-1
zac-walker,Zac Walker,Western Bulldogs,Free agents,Def,18,19,DNP,DNP,241,242,1,0.41,558,554,4,120,120,0
noah-howes,Noah Howes,Collingwood,Essendon Bombers,Key Fwd,18,19,DNP,DNP,286,287,1,0.35,516,515,1,69,69,0
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,18,19,DNP,DNP,277,279,2,0.72,526,522,4,110,110,0
kobe-mcdonald,Kobe McDonald,St Kilda,Hawthorn Hawks,Def,18,19,DNP,DNP,277,279,2,0.72,528,524,4,112,112,0
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,18,19,DNP,DNP,277,279,2,0.72,527,523,4,111,111,0
oscar-berry,Oscar Berry,Melbourne,Free agents,Key Def,18,19,DNP,DNP,120,121,1,0.83,648,648,0,72,71,1
patrick-carr,Patrick Carr,Richmond,Free agents,Ruck,18,19,DNP,DNP,620,620,0,0.0,332,343,-11,33,32,1
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,18,19,DNP,DNP,381,382,1,0.26,443,447,-4,93,94,-1
riak-andrew,Riak Andrew,Sydney,Port Adelaide Power,Key Def,18,19,DNP,DNP,336,336,0,0.0,471,473,-2,44,43,1
christian-moraes,Christian Moraes,Port Adelaide,Richmond Tigers,Mid,18,19,PLAYED,37.0,927,936,9,0.97,240,249,-9,91,95,-4
