key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
jai-newcombe,Jai Newcombe,Hawthorn,West Coast Eagles,Mid,16,17,PLAYED,84.0,4494,4375,-119,-2.65,20,20,0,13,13,0
mattaes-phillipou,Mattaes Phillipou,St Kilda,Brisbane Lions,Mid,16,17,PLAYED,87.0,1524,1659,135,8.86,162,150,12,69,66,3
harley-reid,Harley Reid,West Coast,Melbourne Demons,Mid,16,17,PLAYED,83.0,3360,3480,120,3.57,49,45,4,30,27,3
zachary-merrett,Zachary Merrett,Essendon,West Coast Eagles,Mid,16,17,PLAYED,120.0,2822,2888,66,2.34,62,62,0,38,37,1
sam-walsh,Sam Walsh,Carlton,Brisbane Lions,Mid,16,17,PLAYED,65.0,2895,2832,-63,-2.18,60,63,-3,36,38,-2
zeke-uwland,Zeke Uwland,Gold Coast,Fremantle Dockers,Def,16,17,PLAYED,104.0,2547,2636,89,3.49,71,71,0,10,10,0
tim-taranto,Tim Taranto,Richmond,West Coast Eagles,Mid,16,17,PLAYED,102.0,2501,2501,0,0.0,73,77,-4,43,44,-1
joel-freijah,Joel Freijah,Western Bulldogs,Western Bulldogs,Mid,16,17,PLAYED,59.0,2888,2807,-81,-2.8,61,64,-3,37,39,-2
josh-ward,Josh Ward,Hawthorn,Essendon Bombers,Mid,16,17,PLAYED,105.0,2154,2350,196,9.1,97,86,11,49,47,2
jordan-clark,Jordan Clark,Fremantle,West Coast Eagles,Def,16,17,PLAYED,96.0,3775,3752,-23,-0.61,34,35,-1,4,6,-2
dylan-patterson,Dylan Patterson,Gold Coast,Melbourne Demons,Def,16,17,PLAYED,45.0,987,1171,184,18.64,232,203,29,47,42,5
connor-o-sullivan,Connor O'Sullivan,Geelong,Western Bulldogs,Key Def,16,17,PLAYED,48.0,3004,2925,-79,-2.63,58,60,-2,3,3,0
bailey-williams-wc,Bailey J. Williams,West Coast,Sydney Swans,Ruck,16,17,PLAYED,82.0,2166,2141,-25,-1.15,96,101,-5,7,7,0
andrew-brayshaw,Andrew Brayshaw,Fremantle,St Kilda Saints,Mid,16,17,PLAYED,91.0,2922,2939,17,0.58,59,59,0,35,35,0
christian-petracca,Christian Petracca,Gold Coast,West Coast Eagles,Mid,16,17,PLAYED,117.0,2492,2567,75,3.01,74,74,0,44,42,2
jake-bowey,Jake Bowey,Melbourne,West Coast Eagles,Def,16,17,PLAYED,93.0,3308,3280,-28,-0.85,50,51,-1,8,9,-1
chad-warner,Chad Warner,Sydney,North Melbourne Kangaroos,Mid,16,17,PLAYED,85.0,3163,3145,-18,-0.57,52,53,-1,31,32,-1
connor-rozee,Connor Rozee,Port Adelaide,Adelaide Crows,Mid,16,17,DNP,DNP,3046,3060,14,0.46,56,56,0,33,34,-1
clayton-oliver,Clayton Oliver,GWS,North Melbourne Kangaroos,Mid,16,17,PLAYED,112.0,2456,2508,52,2.12,76,76,0,45,43,2
harvey-langford,Harvey Langford,Melbourne,Fremantle Dockers,Mid,16,17,PLAYED,31.0,2567,2357,-210,-8.18,69,84,-15,41,46,-5
jed-walter,Jed Walter,Gold Coast,Melbourne Demons,Key Fwd,16,17,PLAYED,34.0,1574,1371,-203,-12.9,155,182,-27,15,20,-5
shannon-neale,Shannon Neale,Geelong,Geelong Cats,Key Fwd,16,17,PLAYED,78.0,2478,2573,95,3.83,75,73,2,6,6,0
ed-richards,Ed Richards,Western Bulldogs,St Kilda Saints,Mid,16,17,PLAYED,105.0,3079,3157,78,2.53,54,52,2,32,31,1
jaspa-fletcher,Jaspa Fletcher,Brisbane,Adelaide Crows,Def,16,17,PLAYED,87.0,2186,2185,-1,-0.05,94,96,-2,15,17,-2
zac-bailey,Zac Bailey,Brisbane,North Melbourne Kangaroos,Fwd,16,17,PLAYED,100.0,2756,2794,38,1.38,65,65,0,4,4,0
nick-blakey,Nick Blakey,Sydney,Collingwood Magpies,Def,16,17,PLAYED,84.0,4088,3964,-124,-3.03,27,28,-1,3,3,0
sam-flanders,Sam Flanders,St Kilda,Adelaide Crows,Def,16,17,DNP,DNP,2054,2063,9,0.44,105,109,-4,20,22,-2
daniel-annable,Daniel Annable,Brisbane,Fremantle Dockers,Mid,16,17,DNP,DNP,2054,2055,1,0.05,104,110,-6,53,53,0
shai-bolton,Shai Bolton,Fremantle,St Kilda Saints,Fwd,16,17,PLAYED,93.0,2389,2376,-13,-0.54,83,83,0,8,9,-1
sid-draper,Sid Draper,Adelaide,Melbourne Demons,Mid,16,17,DNP,DNP,1173,1174,1,0.09,208,201,7,84,81,3
bailey-dale,Bailey Dale,Western Bulldogs,Geelong Cats,Def,16,17,PLAYED,151.0,2123,2329,206,9.7,100,87,13,18,14,4
hugo-garcia,Hugo Garcia,St Kilda,West Coast Eagles,Mid,16,17,PLAYED,125.0,2667,2893,226,8.47,68,61,7,40,36,4
jacob-farrow,Jacob Farrow,Essendon,Fremantle Dockers,Def,16,17,PLAYED,81.0,2409,2486,77,3.2,82,78,4,12,11,1
lachie-whitfield,Lachie Whitfield,GWS,North Melbourne Kangaroos,Def,16,17,DNP,DNP,2258,2261,3,0.13,88,89,-1,14,15,-1
john-noble,John Noble,Gold Coast,Sydney Swans,Def,16,17,PLAYED,103.0,2423,2439,16,0.66,79,80,-1,11,12,-1
mitchito-owens,Mitchito Owens,St Kilda,Western Bulldogs,Key Fwd,16,17,PLAYED,92.0,2052,2166,114,5.56,106,98,8,7,7,0
logan-mcdonald,Logan McDonald,Sydney,Essendon Bombers,Key Fwd,16,17,DNP,DNP,809,810,1,0.12,272,277,-5,36,38,-2
max-hall,Max Hall,St Kilda,Western Bulldogs,Fwd,16,17,PLAYED,143.0,2360,2742,382,16.19,84,67,17,9,5,4
alix-tauru,Alix Tauru,St Kilda,Western Bulldogs,Key Def,16,17,DNP,DNP,1491,1493,2,0.13,166,167,-1,13,13,0
izak-rankine,Izak Rankine,Adelaide,Geelong Cats,Fwd,16,17,PLAYED,84.0,2519,2514,-5,-0.2,72,75,-3,5,7,-2
toby-nankervis,Toby Nankervis,Richmond,West Coast Eagles,Ruck,16,17,PLAYED,128.0,1910,2066,156,8.17,122,108,14,9,8,1
connor-idun,Connor Idun,GWS,North Melbourne Kangaroos,Def,16,17,PLAYED,124.0,1918,2238,320,16.68,119,91,28,23,16,7
nicholas-martin,Nicholas Martin,Essendon,Melbourne Demons,Mid,16,17,DNP,DNP,3622,3637,15,0.41,41,39,2,24,24,0
george-hewett,George Hewett,Carlton,Port Adelaide Power,Mid,16,17,PLAYED,140.0,1802,2052,250,13.87,135,111,24,61,54,7
mitch-georgiades,Mitch Georgiades,Port Adelaide,North Melbourne Kangaroos,Key Fwd,16,17,PLAYED,76.0,1428,1464,36,2.52,170,169,1,17,17,0
lachie-neale,Lachie Neale,Brisbane,Sydney Swans,Mid,16,17,PLAYED,109.0,1972,1996,24,1.22,113,116,-3,56,57,-1
callum-mills,Callum Mills,Sydney,Collingwood Magpies,Def,16,17,PLAYED,119.0,1967,2089,122,6.2,114,106,8,22,21,1
xavier-taylor,Xavier Taylor,Melbourne,Richmond Tigers,Def,16,17,DNP,DNP,936,937,1,0.11,240,240,0,50,51,-1
josh-rachele,Josh Rachele,Adelaide,Fremantle Dockers,Fwd,16,17,PLAYED,84.0,1953,2006,53,2.71,116,115,1,14,14,0
will-day,Will Day,Hawthorn,Richmond Tigers,Mid,16,17,PLAYED,69.0,3847,3530,-317,-8.24,33,44,-11,22,26,-4
jack-ross,Jack Ross,Richmond,Collingwood Magpies,Mid,16,17,DNP,DNP,2204,2214,10,0.45,92,93,-1,48,50,-2
james-sicily,James Sicily,Hawthorn,Geelong Cats,Def,16,17,PLAYED,84.0,1907,1859,-48,-2.52,123,130,-7,24,25,-1
wayne-milera,Wayne Milera,Adelaide,Sydney Swans,Def,16,17,DNP,DNP,1832,1835,3,0.16,132,132,0,27,27,0
josh-battle,Josh Battle,St Kilda,West Coast Eagles,Key Def,16,17,DNP,DNP,2203,2152,-51,-2.32,93,99,-6,7,7,0
jack-ginnivan,Jack Ginnivan,Collingwood,North Melbourne Kangaroos,Fwd,16,17,PLAYED,53.0,2213,2067,-146,-6.6,91,107,-16,12,13,-1
tom-mccartin,Tom McCartin,Sydney,Sydney Swans,Key Def,16,17,PLAYED,99.0,1608,1727,119,7.4,150,139,11,11,8,3
mark-keane,Mark Keane,Adelaide,Adelaide Crows,Key Def,16,17,PLAYED,69.0,2236,2213,-23,-1.03,90,94,-4,6,6,0
jacob-van-rooyen,Jacob Van Rooyen,Melbourne,Essendon Bombers,Key Fwd,16,17,PLAYED,149.0,1122,1427,305,27.18,212,172,40,26,18,8
luke-parker,Luke Parker,North Melbourne,North Melbourne Kangaroos,Def,16,17,PLAYED,142.0,1638,1770,132,8.06,146,136,10,32,29,3
sam-cumming,Sam Cumming,Richmond,Carlton Blues,Mid,16,17,PLAYED,53.0,2556,2631,75,2.93,70,72,-2,42,41,1
tobie-travaglia,Tobie Travaglia,St Kilda,Melbourne Demons,Def,16,17,PLAYED,47.0,599,658,59,9.85,336,310,26,72,68,4
jordan-de-goey,Jordan De Goey,Collingwood,North Melbourne Kangaroos,Fwd,16,17,PLAYED,45.0,1910,1681,-229,-11.99,120,145,-25,15,16,-1
anthony-caminiti,Anthony Caminiti,St Kilda,Collingwood Magpies,Key Fwd,16,17,PLAYED,92.0,1059,1173,114,10.76,222,202,20,30,24,6
caleb-daniel,Caleb Daniel,North Melbourne,Port Adelaide Power,Def,16,17,PLAYED,89.0,1729,1699,-30,-1.74,141,143,-2,31,30,1
hugh-mccluggage,Hugh McCluggage,Brisbane,Western Bulldogs,Mid,16,17,DNP,DNP,1890,1898,8,0.42,127,126,1,60,61,-1
nick-madden,Nick Madden,GWS,Hawthorn Hawks,Ruck,16,17,DNP,DNP,1508,1496,-12,-0.8,164,165,-1,12,13,-1
samuel-grlj,Samuel Grlj,Richmond,Collingwood Magpies,Mid,16,17,DNP,DNP,2126,2128,2,0.09,99,103,-4,50,52,-2
josh-smillie,Josh Smillie,Richmond,Carlton Blues,Mid,16,17,DNP,DNP,1324,1324,0,0.0,185,187,-2,76,75,1
josh-daicos,Josh Daicos,Collingwood,Brisbane Lions,Def,16,17,PLAYED,87.0,2169,2185,16,0.74,95,97,-2,16,18,-2
josh-lindsay,Josh Lindsay,West Coast,St Kilda Saints,Def,16,17,DNP,DNP,2351,2355,4,0.17,85,85,0,13,13,0
patrick-cripps,Patrick Cripps,Carlton,Port Adelaide Power,Mid,16,17,PLAYED,95.0,1687,1677,-10,-0.59,143,146,-3,64,65,-1
thomas-liberatore,Thomas Liberatore,Western Bulldogs,West Coast Eagles,Mid,16,17,PLAYED,88.0,2001,1863,-138,-6.9,110,129,-19,55,63,-8
sullivan-robey,Sullivan Robey,Essendon,Fremantle Dockers,Mid,16,17,PLAYED,57.0,2723,2792,69,2.53,66,66,0,39,40,-1
sam-durham,Sam Durham,Essendon,West Coast Eagles,Mid,16,17,PLAYED,109.0,1907,2272,365,19.14,124,88,36,59,48,11
nate-caddy,Nate Caddy,Essendon,Essendon Bombers,Key Fwd,16,17,PLAYED,59.0,1781,1779,-2,-0.11,138,135,3,12,11,1
harvey-thomas,Harvey Thomas,GWS,Brisbane Lions,Fwd,16,17,PLAYED,68.0,2440,2474,34,1.39,77,79,-2,6,8,-2
peter-wright,Peter Wright,Essendon,Port Adelaide Power,Key Fwd,16,17,PLAYED,52.0,2043,1833,-210,-10.28,107,133,-26,8,10,-2
jack-steele,Jack Steele,Melbourne,Port Adelaide Power,Mid,16,17,PLAYED,92.0,1611,1587,-24,-1.49,149,155,-6,67,67,0
harris-andrews,Harris Andrews,Brisbane,Collingwood Magpies,Key Def,16,17,PLAYED,86.0,1678,1644,-34,-2.03,144,152,-8,10,12,-2
jase-burgoyne,Jase Burgoyne,Port Adelaide,Essendon Bombers,Def,16,17,PLAYED,96.0,2109,2126,17,0.81,101,104,-3,19,20,-1
tom-mccarthy,Tom McCarthy,West Coast,Melbourne Demons,Def,16,17,PLAYED,83.0,1585,1573,-12,-0.76,152,157,-5,33,33,0
jake-waterman,Jake Waterman,West Coast,West Coast Eagles,Key Fwd,16,17,PLAYED,82.0,1575,1610,35,2.22,154,154,0,14,15,-1
tom-powell,Tom Powell,North Melbourne,Carlton Blues,Fwd,16,17,DNP,DNP,2238,2242,4,0.18,89,90,-1,11,10,1
jonty-faull,Jonty Faull,Richmond,Carlton Blues,Key Fwd,16,17,DNP,DNP,1086,1087,1,0.09,218,216,2,28,26,2
cameron-nairn,Cameron Nairn,Hawthorn,Hawthorn Hawks,Fwd,16,17,DNP,DNP,803,804,1,0.12,274,278,-4,32,34,-2
ethan-read,Ethan Read,Gold Coast,St Kilda Saints,Key Fwd,16,17,PLAYED,33.0,1359,1182,-177,-13.02,182,199,-17,20,23,-3
justin-mcinerney,Justin McInerney,Sydney,Carlton Blues,Mid,16,17,DNP,DNP,1936,1943,7,0.36,117,122,-5,57,60,-3
isaac-kako,Isaac Kako,Essendon,Western Bulldogs,Fwd,16,17,PLAYED,9.0,1116,1091,-25,-2.24,213,215,-2,25,26,-1
lawson-humphries,Lawson Humphries,Geelong,Geelong Cats,Def,16,17,PLAYED,73.0,1862,1845,-17,-0.91,131,131,0,26,26,0
luke-ryan,Luke Ryan,Fremantle,West Coast Eagles,Def,16,17,PLAYED,74.0,1803,1649,-154,-8.54,133,151,-18,28,32,-4
touk-miller,Touk Miller,Gold Coast,Geelong Cats,Mid,16,17,PLAYED,93.0,1508,1515,7,0.46,165,163,2,70,69,1
mason-redman,Mason Redman,Essendon,Collingwood Magpies,Def,16,17,PLAYED,71.0,1787,1669,-118,-6.6,137,148,-11,30,31,-1
gryan-miers,Gryan Miers,Geelong,Brisbane Lions,Fwd,16,17,DNP,DNP,1898,1899,1,0.05,126,125,1,16,15,1
leo-lombard,Leo Lombard,Gold Coast,Fremantle Dockers,Fwd,16,17,PLAYED,48.0,1396,1417,21,1.5,178,175,3,22,21,1
oskar-taylor,Oskar Taylor,GWS,Hawthorn Hawks,Def,16,17,DNP,DNP,828,828,0,0.0,267,272,-5,56,57,-1
jayden-short,Jayden Short,Richmond,Port Adelaide Power,Def,16,17,PLAYED,74.0,1455,1356,-99,-6.8,168,185,-17,37,38,-1
dylan-moore,Dylan Moore,Hawthorn,Hawthorn Hawks,Fwd,16,17,PLAYED,52.0,1426,1401,-25,-1.75,171,177,-6,20,22,-2
latrelle-pickett,Latrelle Pickett,Melbourne,Collingwood Magpies,Fwd,16,17,PLAYED,53.0,577,591,14,2.43,344,344,0,41,40,1
jye-amiss,Jye Amiss,Fremantle,Collingwood Magpies,Key Fwd,16,17,PLAYED,39.0,1204,1040,-164,-13.62,203,220,-17,25,28,-3
xavier-lindsay,Xavier Lindsay,Melbourne,Western Bulldogs,Def,16,17,DNP,DNP,2147,2150,3,0.14,98,100,-2,17,19,-2
charlie-curnow,Charlie Curnow,Carlton,Adelaide Crows,Key Fwd,16,17,PLAYED,144.0,1234,1670,436,35.33,197,147,50,24,14,10
max-king-stk,Max King,St Kilda,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,374,375,1,0.27,448,446,2,62,62,0
trent-rivers,Trent Rivers,Melbourne,Western Bulldogs,Def,16,17,PLAYED,79.0,1803,1780,-23,-1.28,134,134,0,29,28,1
oliver-hollands,Oliver Hollands,Carlton,Sydney Swans,Def,16,17,PLAYED,66.0,1548,1543,-5,-0.32,159,161,-2,35,35,0
dyson-sharp,Dyson Sharp,Essendon,Fremantle Dockers,Mid,16,17,PLAYED,65.0,1756,1763,7,0.4,140,137,3,63,64,-1
louis-emmett,Louis Emmett,Western Bulldogs,Adelaide Crows,Ruck,16,17,DNP,DNP,913,915,2,0.22,250,248,2,23,22,1
harry-mckay,Harry McKay,Carlton,St Kilda Saints,Key Fwd,16,17,PLAYED,56.0,2010,1915,-95,-4.73,109,124,-15,9,9,0
zach-reid,Zach Reid,Essendon,Hawthorn Hawks,Key Def,16,17,PLAYED,50.0,1801,1691,-110,-6.11,136,144,-8,8,10,-2
harry-kyle,Harry Kyle,Sydney,Fremantle Dockers,Def,16,17,PLAYED,45.0,922,975,53,5.75,246,233,13,52,48,4
brent-daniels,Brent Daniels,GWS,Essendon Bombers,Fwd,16,17,DNP,DNP,1384,1385,1,0.07,179,181,-2,23,23,0
zane-duursma,Zane Duursma,North Melbourne,Richmond Tigers,Fwd,16,17,DNP,DNP,736,737,1,0.14,291,294,-3,35,35,0
cooper-sharman,Cooper Sharman,St Kilda,Adelaide Crows,Key Fwd,16,17,PLAYED,51.0,672,655,-17,-2.53,311,311,0,41,43,-2
luke-trainor,Luke Trainor,Richmond,Carlton Blues,Key Def,16,17,DNP,DNP,1407,1410,3,0.21,173,176,-3,14,14,0
lachlan-mcandrew,Lachlan McAndrew,Adelaide,Brisbane Lions,Ruck,16,17,PLAYED,115.0,1310,1428,118,9.01,190,171,19,16,15,1
joe-berry,Joe Berry,Port Adelaide,Adelaide Crows,Fwd,16,17,PLAYED,5.0,1401,1044,-357,-25.48,175,219,-44,21,27,-6
rowan-marshall,Rowan Marshall,St Kilda,Port Adelaide Power,Ruck,16,17,PLAYED,133.0,1330,1494,164,12.33,184,166,18,14,14,0
koltyn-tholstrup,Koltyn Tholstrup,Melbourne,Collingwood Magpies,Def,16,17,PLAYED,50.0,1396,1389,-7,-0.5,177,180,-3,38,37,1
paul-curtis,Paul Curtis,North Melbourne,Richmond Tigers,Fwd,16,17,DNP,DNP,1520,1508,-12,-0.79,163,164,-1,19,19,0
joshua-weddle,Joshua Weddle,Hawthorn,Richmond Tigers,Def,16,17,DNP,DNP,1525,1528,3,0.2,161,162,-1,36,36,0
bradley-hill,Bradley Hill,St Kilda,Port Adelaide Power,Fwd,16,17,PLAYED,159.0,915,1163,248,27.1,249,205,44,28,25,3
phoenix-gothard,Phoenix Gothard,GWS,Hawthorn Hawks,Fwd,16,17,DNP,DNP,410,410,0,0.0,425,426,-1,59,59,0
will-green,Will Green,Sydney,Essendon Bombers,Ruck,16,17,DNP,DNP,651,651,0,0.0,315,313,2,27,27,0
william-mccabe,William McCabe,Hawthorn,Hawthorn Hawks,Key Fwd,16,17,PLAYED,29.0,574,651,77,13.41,345,314,31,44,44,0
braeden-campbell,Braeden Campbell,Sydney,Essendon Bombers,Def,16,17,DNP,DNP,455,456,1,0.22,402,409,-7,85,88,-3
hayden-young,Hayden Young,Fremantle,Essendon Bombers,Mid,16,17,DNP,DNP,2022,2033,11,0.54,108,114,-6,54,56,-2
dayne-zorko,Dayne Zorko,Brisbane,Port Adelaide Power,Def,16,17,DNP,DNP,1241,1243,2,0.16,196,194,2,41,40,1
lachlan-carmichael,Lachlan Carmichael,Western Bulldogs,Hawthorn Hawks,Def,16,17,DNP,DNP,640,640,0,0.0,319,319,0,70,71,-1
taylor-goad,Taylor Goad,North Melbourne,Richmond Tigers,Ruck,16,17,DNP,DNP,1035,1036,1,0.1,224,221,3,20,19,1
cooper-trembath,Cooper Trembath,North Melbourne,Richmond Tigers,Key Fwd,16,17,PLAYED,47.0,1928,1970,42,2.18,118,117,1,10,8,2
