stable_player_id,player,pos,num_off,num_on,delta_scar,delta_pct,rank_off,rank_on,delta_rank,rho_num,rho_ratio,w
afl-player-v1-e4877d4c9ba3d6489a35,Jordan De Goey,GEN_FWD,1472,407,-1065,-72.35,163,397,234,13.6158,1.7883,0.8499
afl-player-v1-dbd3e05880424b29dd77,Sam Durham,MID,1748,688,-1060,-60.64,133,248,115,3.8859,0.215,0.544
afl-player-v1-b9ea3f3086273085ef4e,Ed Richards,MID,3316,2263,-1053,-31.76,49,37,-12,26.8565,1.4862,0.8493
afl-player-v1-3651e562d369a0c13ec4,Justin McInerney,MID,1884,849,-1035,-54.94,119,196,77,9.4801,0.5246,0.8463
afl-player-v1-8f3aa1080752eb0e534b,Aaron Naughton,KEY_FWD,1722,699,-1023,-59.41,135,243,108,6.6271,1.0,0.8497
afl-player-v1-87c66ca32aae205ac1ce,Kade Chandler,GEN_FWD,1239,233,-1006,-81.19,196,554,358,6.9007,0.9063,0.8264
afl-player-v1-c45c54f44f4a8a49409b,Wayne Milera,GEN_DEF,1798,828,-970,-53.95,128,203,75,16.1094,1.2732,0.8479
afl-player-v1-5550d94242e784ca1c3d,Lawson Humphries,GEN_DEF,1809,845,-964,-53.29,127,198,71,2.0373,0.161,0.2549
afl-player-v1-4bfcacf82a0d776c2ea4,James Sicily,GEN_DEF,1905,963,-942,-49.45,116,159,43,19.0921,1.5089,0.8498
afl-player-v1-2f5bb7529c45ed8b1c79,Paul Curtis,GEN_FWD,1435,496,-939,-65.44,170,327,157,2.4901,0.327,0.3484
afl-player-v1-bfc840f8e0f59fc24641,Bailey Dale,GEN_DEF,1997,1065,-932,-46.67,109,145,36,21.3266,1.6855,0.8494
afl-player-v1-76808420035e6a8b6706,Mason Redman,GEN_DEF,1626,710,-916,-56.33,146,241,95,13.7142,1.0839,0.8484
afl-player-v1-ae2d3d03fdab9cf63599,Andrew Brayshaw,MID,2746,1833,-913,-33.25,62,61,-1,21.9561,1.215,0.8497
afl-player-v1-e3408506362c67321cf8,Luke Ryan,GEN_DEF,1748,846,-902,-51.6,132,197,65,16.6466,1.3157,0.8498
afl-player-v1-be6280152eab06a384a7,Callum Mills,GEN_DEF,1767,869,-898,-50.82,130,186,56,17.1676,1.3568,0.8497
afl-player-v1-12db94dd106d8c37bd22,Jye Caldwell,MID,1448,570,-878,-60.64,167,296,129,5.7515,0.3183,0.7919
afl-player-v1-ec36ae407a5d9b9384e1,Colby McKercher,MID,3674,2825,-849,-23.11,33,25,-8,0.838,0.0464,0.1098
afl-player-v1-b75b9dd65a15a8ffab49,Ben Miller,KEY_DEF,1240,401,-839,-67.66,195,401,206,5.192,0.7191,0.7197
afl-player-v1-8ac286831260b0b7d6fc,Mitchito Owens,KEY_FWD,2081,1258,-823,-39.55,100,120,20,1.3209,0.1993,0.1795
afl-player-v1-18eaf6797d5fb90f0f52,Jack Lukosius,KEY_FWD,1484,678,-806,-54.31,160,250,90,3.7798,0.5704,0.5329
afl-player-v1-98002cba10c19c2ef4bf,Jayden Short,GEN_DEF,1558,754,-804,-51.6,153,222,69,14.8331,1.1723,0.8499
afl-player-v1-e415df5077f164469cba,Dan Houston,GEN_DEF,1248,447,-801,-64.18,193,364,171,8.3427,0.6594,0.8499
afl-player-v1-5efcadd8aa7f4d9cd988,Harry McKay,KEY_FWD,1825,1034,-791,-43.34,124,150,26,10.3819,1.5666,0.8495
afl-player-v1-70221165b1045d284cf1,Harris Andrews,KEY_DEF,1657,868,-789,-47.62,140,187,47,15.5416,2.1525,0.85
afl-player-v1-5dabae98d4a977b6dfc7,Jake Waterman,KEY_FWD,1819,1053,-766,-42.11,125,149,24,10.6074,1.6006,0.8478
afl-player-v1-98d4447a6c6e8af946e8,Lachie Whitfield,GEN_DEF,2137,1377,-760,-35.56,91,105,14,28.5064,2.253,0.85
afl-player-v1-55d24843de9c3958ab7b,Mitch Georgiades,KEY_FWD,1403,667,-736,-52.46,173,255,82,3.9517,0.5963,0.5532
afl-player-v1-33f13e3f7a2a5dfdd21c,James Peatling,MID,1389,656,-733,-52.77,176,257,81,3.1282,0.1731,0.4299
afl-player-v1-d8c86c5bdaf14f79a1b2,Bailey J. Williams,RUC,2132,1410,-722,-33.86,93,102,9,1.1032,0.1003,0.1526
afl-player-v1-c70559b9eceef976b9ab,Patrick Voss,KEY_FWD,1817,1099,-718,-39.52,126,137,11,1.9581,0.2955,0.2203
afl-player-v1-25521d7a372d9e865f2f,Jacob Weitering,KEY_DEF,1246,534,-712,-57.14,194,317,123,9.2353,1.2791,0.8499
afl-player-v1-569acef3f5da1997d202,Andrew McGrath,GEN_DEF,1074,373,-701,-65.27,212,418,206,4.3741,0.3457,0.6195
afl-player-v1-cf9fc9a7e2cfd3156d25,Jordan Dawson,MID,3529,2854,-675,-19.13,41,24,-17,33.2355,1.8392,0.8489
afl-player-v1-61b3ccb5ea59c4851445,Jordan Ridley,GEN_DEF,1117,458,-659,-59.0,206,356,150,3.0366,0.24,0.4225
afl-player-v1-e511a100c5f69febc62c,Hugh McCluggage,MID,1851,1194,-657,-35.49,123,128,5,14.2542,0.7888,0.8498
afl-player-v1-87957120b42751e30451,Adam Cerra,MID,1184,537,-647,-54.65,200,314,114,5.0043,0.2769,0.7085
afl-player-v1-a9f80c63a274e4e1bbb3,Charlie Curnow,KEY_FWD,1250,613,-637,-50.96,192,271,79,4.2534,0.6418,0.6018
afl-player-v1-a632c601617e8e666e07,Lachlan Schultz,GEN_FWD,791,186,-605,-76.49,267,594,327,5.9441,0.7807,0.8404
afl-player-v1-f3b426662b256de4c7a8,Caleb Daniel,GEN_DEF,1200,622,-578,-48.17,199,266,67,12.3941,0.9796,0.85
afl-player-v1-f6b273b240ecc1e56ea8,Tom McCarthy,GEN_DEF,1545,971,-574,-37.15,155,157,2,15.0,1.1855,0.5505
afl-player-v1-760c6daa6af814bcb24b,Joe Richards,GEN_FWD,822,256,-566,-68.86,258,533,275,5.2144,0.6849,0.6188
afl-player-v1-614cf30f246427aac1aa,Clayton Oliver,MID,2428,1866,-562,-23.15,75,58,-17,22.8414,1.264,0.8499
afl-player-v1-925ceac71aac412ace23,Tristan Xerri,RUC,7605,7052,-553,-7.27,4,1,-3,44.5208,4.0476,0.8038
afl-player-v1-d6d2fe7a40a3a6ef7cf0,Brayden Maynard,GEN_DEF,901,362,-539,-59.82,240,428,188,6.9045,0.5457,0.85
afl-player-v1-54454854204fc68ab355,Tim Taranto,MID,2485,1964,-521,-20.97,71,55,-16,24.2191,1.3402,0.8497
afl-player-v1-1d780d19cc3efbbf3552,Bradley Hill,GEN_FWD,774,256,-518,-66.93,271,532,261,8.8494,1.1623,0.85
afl-player-v1-d26e334058cc256353fa,Toby Greene,GEN_FWD,809,298,-511,-63.16,261,480,219,10.5415,1.3845,0.85
afl-player-v1-3e63685925a5759a6950,Isaac Heeney,MID,3970,3487,-483,-12.17,27,11,-16,38.0839,2.1075,0.8499
afl-player-v1-58bbb663005700d953dd,Luke Parker,GEN_DEF,1373,892,-481,-35.03,178,179,1,18.5023,1.4623,0.85
afl-player-v1-f6c1419e3347c583c2bb,Wil Powell,GEN_DEF,939,469,-470,-50.05,230,349,119,2.1542,0.1703,0.3048
afl-player-v1-fb186725cde9cc707a20,Christian Petracca,MID,2640,2172,-468,-17.73,65,41,-24,26.452,1.4638,0.8499
afl-player-v1-ac26f9acafae5ca8384a,Ryan Lester,KEY_DEF,878,411,-467,-53.19,244,393,149,7.2202,1.0,0.85
afl-player-v1-2ba9319113f47277fa21,Daniel Rioli,GEN_DEF,777,318,-459,-59.07,270,466,196,5.2758,0.417,0.7474
afl-player-v1-c6bb2d8cdbc03d55b932,Lloyd Meek,RUC,1269,851,-418,-32.94,189,195,6,1.5824,0.1439,0.2183
afl-player-v1-677d6d582c6d7170a62f,Oliver Florent,GEN_DEF,869,453,-416,-47.87,249,359,110,2.041,0.1613,0.2891
afl-player-v1-331b344b0d63646c51eb,Aliir Aliir,KEY_DEF,998,600,-398,-39.88,221,277,56,11.0082,1.5246,0.8498
afl-player-v1-bae70ee809d6cfc18464,Peter Wright,KEY_FWD,1937,1549,-388,-20.03,114,87,-27,16.5411,2.496,0.8491
afl-player-v1-246485594049e2517cdf,Reilly O'Brien,RUC,1230,853,-377,-30.65,197,193,-4,6.2253,0.566,0.8485
afl-player-v1-d67bc7b09cde11708fcd,Samuel Collins,KEY_DEF,932,556,-376,-40.34,232,304,72,10.1885,1.4111,0.8492
afl-player-v1-5283bc8e85b412262bbf,Jarman Impey,GEN_DEF,675,311,-364,-53.93,298,470,172,6.0691,0.4797,0.85
afl-player-v1-c746361adb86ff960c48,Thomas Stewart,GEN_DEF,1038,687,-351,-33.82,219,249,30,14.3017,1.1303,0.8499
afl-player-v1-c0e33467ecaecc45a77a,Willem Drew,MID,827,485,-342,-41.35,256,338,82,4.9872,0.276,0.7039
afl-player-v1-e00ed08737cf8ea26baa,Nic Newman,GEN_DEF,888,568,-320,-36.04,242,299,57,11.7334,0.9273,0.8481
afl-player-v1-e85a86a8692f0a831933,Alex Neal-Bullen,GEN_FWD,502,186,-316,-62.95,363,592,229,4.571,0.6004,0.6474
afl-player-v1-2bb1c4575ccd8c7ba202,Bailey Williams,GEN_DEF,625,318,-307,-49.12,311,464,153,3.3064,0.2613,0.4681
afl-player-v1-e0ceb17af75166c18ba6,Darcy Parish,MID,1386,1084,-302,-21.79,177,139,-38,13.378,0.7403,0.8498
afl-player-v1-601df8b42b8a60750b20,Patrick Lipinski,GEN_FWD,556,260,-296,-53.24,343,528,185,2.325,0.3054,0.3291
afl-player-v1-bf0163a49d8fcea78d79,Jack Silvagni,KEY_DEF,644,358,-286,-44.41,303,431,128,2.5625,0.3549,0.3627
afl-player-v1-0f7806fb9aa246ac2b53,Christian Salem,GEN_DEF,578,296,-282,-48.79,331,481,150,5.6101,0.4434,0.7947
afl-player-v1-3187acc6533265eee936,Karl Amon,GEN_DEF,769,488,-281,-36.54,272,333,61,10.0836,0.797,0.8499
afl-player-v1-97a49cb582ddb5aeaaa1,Shaun Mannagh,GEN_FWD,474,195,-279,-58.86,381,583,202,4.9695,0.6527,0.6408
afl-player-v1-fd3e3de35948b76d59d1,Adam Saad,GEN_DEF,639,372,-267,-41.78,307,420,113,1.8403,0.1454,0.2607
afl-player-v1-daa646e163644de88154,Nick Larkey,KEY_FWD,714,479,-235,-32.91,289,345,56,2.1492,0.3243,0.304
afl-player-v1-6d1a84a432c2cd83dd4a,Timothy English,RUC,3655,3426,-229,-6.27,34,12,-22,25.9817,2.3621,0.8487
afl-player-v1-4a82f8ccfdbd058d9358,Zachary Merrett,MID,2711,2484,-227,-8.37,64,27,-37,30.6301,1.695,0.85
afl-player-v1-716f1eabdf51d799d667,Milan Murdock,GEN_FWD,796,571,-225,-28.27,265,295,30,6.3,0.8274,0.1953
afl-player-v1-8ee6489f823d1c7fc978,Jake Lever,KEY_DEF,545,320,-225,-41.28,351,462,111,2.6296,0.3642,0.3724
afl-player-v1-895ed18bb574e12877aa,Tom Papley,GEN_FWD,459,244,-215,-46.84,389,546,157,1.9449,0.2554,0.2755
afl-player-v1-aa4d5b1969d471186a49,Ed Langdon,GEN_DEF,548,334,-214,-39.05,348,448,100,1.8379,0.1453,0.2603
afl-player-v1-f7adb7c2cf1d0b3af926,Tim Kelly,MID,878,674,-204,-23.23,245,253,8,8.2932,0.4589,0.8497
afl-player-v1-572eab5dc72e3289b808,Jy Simpkin,MID,607,409,-198,-32.62,320,395,75,2.2318,0.1235,0.3161
afl-player-v1-32a991d4c02188914ecf,Kyle Langford,KEY_FWD,641,446,-195,-30.42,305,365,60,2.1593,0.3258,0.3057
afl-player-v1-8a3c5b55484488853e0b,Will Setterfield,MID,1530,1347,-183,-11.96,157,108,-49,16.9353,0.9372,0.8288
afl-player-v1-b1dc7c77c2ab6e66207d,Sam De Koning,KEY_DEF,1120,938,-182,-16.25,205,166,-39,0.3007,0.0416,0.0421
afl-player-v1-f24a5a22059c4d196165,Mitchell Lewis,KEY_FWD,658,481,-177,-26.9,299,342,43,1.3008,0.1963,0.1814
afl-player-v1-e3e6c7a99658440d99ac,Rory Laird,GEN_DEF,939,767,-172,-18.32,229,217,-12,16.5519,1.3082,0.85
afl-player-v1-d151854cdb94fdf87f61,Jayden Laverde,KEY_DEF,492,324,-168,-34.15,367,456,89,1.661,0.23,0.2346
afl-player-v1-4c39c245f4e41e17565b,Jarrod Berry,MID,538,377,-161,-29.93,353,415,62,2.0034,0.1109,0.2837
afl-player-v1-ab1876e3a4f81af563e6,Ben Keays,GEN_FWD,365,215,-150,-41.1,450,571,121,1.7168,0.2255,0.2431
afl-player-v1-ea006b568d7e6484b32a,Jordon Sweet,RUC,2464,2321,-143,-5.8,72,36,-36,17.8643,1.6241,0.7785
afl-player-v1-fdbc309b0faa58c33480,Matthew Kennedy,MID,652,517,-135,-20.71,302,321,19,6.3975,0.354,0.8493
afl-player-v1-57dca48502d181a8ae5e,Jack Steele,MID,1579,1444,-135,-8.55,151,98,-53,18.3212,1.0139,0.8499
afl-player-v1-7c293250cf8dbc3b45e4,Liam Duggan,GEN_DEF,410,276,-134,-32.68,423,507,84,1.6314,0.1289,0.2311
afl-player-v1-df9f00b1d0c9ef2defb9,Lachlan McAndrew,RUC,1288,1168,-120,-9.32,185,131,-54,8.4823,0.7712,0.4612
afl-player-v1-e354e8f4a32723da0375,Rory Lobb,KEY_DEF,357,277,-80,-22.41,455,506,51,0.8387,0.1162,0.1188
afl-player-v1-8614727698f7e9af562e,Marc Pittonet,RUC,506,430,-76,-15.02,362,375,13,2.4405,0.2219,0.3397
afl-player-v1-7fe8fd54753702fa0287,Dion Prestia,MID,324,261,-63,-19.44,477,525,48,2.0324,0.1125,0.2879
afl-player-v1-f5e39356680d53f4d27a,Jeremy Howe,GEN_DEF,283,228,-55,-19.43,508,561,53,0.6918,0.0547,0.098
afl-player-v1-b0f136f33ad07b15d6d8,Ned Moyle,RUC,1667,1615,-52,-3.12,139,80,-59,1.5202,0.1382,0.0138
afl-player-v1-da2d4125164141ff0084,Jackson Macrae,MID,242,211,-31,-12.81,554,574,20,1.8983,0.105,0.2689
afl-player-v1-f000210c809f7128d817,Patrick Dangerfield,GEN_FWD,109,94,-15,-13.76,655,673,18,0.4655,0.0611,0.0659
afl-player-v1-c61603f67b0ce6706e05,Touk Miller,MID,1489,1479,-10,-0.67,159,94,-65,19.0338,1.0533,0.85
afl-player-v1-3748d2d5901b55897f63,Nick Vlastuin,GEN_DEF,105,95,-10,-9.52,661,671,10,0.4652,0.0368,0.0659
afl-player-v1-3c4dfebabc0d54a341af,Patrick Cripps,MID,1349,1340,-9,-0.67,181,110,-71,17.2534,0.9548,0.85
afl-player-v1-1abf46c80f3799c0d483,Nick Madden,RUC,1468,1467,-1,-0.07,164,96,-68,5.9,0.5364,0.0011
afl-player-v1-6864d3b68960de314967,Zeke Uwland,GEN_DEF,2463,2463,0,0.0,73,28,-45,-33.6,,0.0
afl-player-v1-da27734b8bd79dd7b863,Harry Dean,KEY_DEF,2052,2052,0,0.0,103,47,-56,-11.8,,0.0
afl-player-v1-966ce678436f2d41e439,Cooper Duff-Tytler,KEY_FWD,1649,1649,0,0.0,142,75,-67,-17.3,,0.0
afl-player-v1-0240af654fa3bcbf3f1e,Dylan Patterson,GEN_DEF,970,970,0,0.0,225,158,-67,,,0.0
afl-player-v1-a5b652e10f1562485b41,Daniel Annable,MID,2029,2029,0,0.0,105,48,-57,-40.1,,0.0
afl-player-v1-234a98bedf9e30668ee1,Sam Cumming,MID,2119,2119,0,0.0,95,43,-52,-18.8,,0.0
afl-player-v1-896343cd9a0c539cb6e0,Samuel Grlj,MID,2374,2374,0,0.0,82,31,-51,-20.3,,0.0
afl-player-v1-b80306d235d7edf322ad,Sullivan Robey,MID,2200,2200,0,0.0,86,39,-47,-21.3,,0.0
afl-player-v1-75c7189cf23a00883ccc,Jacob Farrow,GEN_DEF,2245,2245,0,0.0,85,38,-47,-7.3,,0.0
afl-player-v1-1f09c43ab0e1bffce94e,Xavier Taylor,GEN_DEF,937,937,0,0.0,231,168,-63,-36.3,,0.0
afl-player-v1-b742ee37ea9fdb64884a,Latrelle Pickett,GEN_FWD,580,580,0,0.0,329,286,-43,-34.1,,0.0
