stable_player_id,player,pos,num_off,num_on,delta_scar,delta_pct,rank_off,rank_on,delta_rank,rho_num,rho_ratio,w
afl-player-v1-46b344bd8a10773aecd3,Connor Idun,GEN_DEF,2071,199,-1872,-90.39,101,558,457,9.6214,0.7604,1.4926
afl-player-v1-0161f6e4e64f66732e03,Mark Keane,KEY_DEF,2171,308,-1863,-85.81,88,433,345,9.1897,1.2728,1.2574
afl-player-v1-857aa1779d3df97c9dfc,Sam Taylor,KEY_DEF,2036,223,-1813,-89.05,104,535,431,3.6897,0.511,0.9187
afl-player-v1-8aeac02b34655edd2291,Gryan Miers,GEN_FWD,1909,119,-1790,-93.77,115,635,520,12.5668,1.6505,1.4977
afl-player-v1-d246c05d619c36492dce,Josh Daicos,GEN_DEF,2135,414,-1721,-80.61,92,340,248,15.9908,1.2638,1.4977
afl-player-v1-72c1c11700fc61dae98d,Jase Burgoyne,GEN_DEF,2092,397,-1695,-81.02,99,357,258,2.5401,0.2008,0.5906
afl-player-v1-77a1b0f46d9b5f8726c7,Sam Walsh,MID,2716,1058,-1658,-61.05,63,128,65,18.6571,1.0324,1.4987
afl-player-v1-b9ea3f3086273085ef4e,Ed Richards,MID,3316,1692,-1624,-48.97,49,56,7,26.8565,1.4862,1.4988
afl-player-v1-4a55aae7811189362c4a,Jack Ross,MID,2112,505,-1607,-76.09,97,277,180,10.3441,0.5724,1.4798
afl-player-v1-9434d7c5b43141a33554,Joel Jeffrey,GEN_DEF,1957,364,-1593,-81.4,112,386,274,2.8449,0.2248,0.635
afl-player-v1-d6e8ec84d8c2b89ba890,Dylan Moore,GEN_FWD,1632,65,-1567,-96.02,144,709,565,7.8945,1.0369,1.4919
afl-player-v1-deef4fc4d61618986f7c,Kieren Briggs,RUC,2070,512,-1558,-75.27,102,273,171,5.322,0.4838,1.2636
afl-player-v1-28ebd34236fec439fb2f,Hugo Garcia,MID,2598,1097,-1501,-57.78,68,116,48,1.4223,0.0787,0.3016
afl-player-v1-225c5c03a81a8580efd3,Sam Flanders,MID,2027,529,-1498,-73.9,106,267,161,10.104,0.5591,1.4806
afl-player-v1-f264b9550d46c3b1d3f6,Tom De Koning,RUC,1983,507,-1476,-74.43,111,275,164,4.3865,0.3988,1.0911
afl-player-v1-109270d490b83c704afb,Tom McCartin,KEY_DEF,1684,240,-1444,-85.75,137,510,373,9.2202,1.277,1.4993
afl-player-v1-3651e562d369a0c13ec4,Justin McInerney,MID,1884,462,-1422,-75.48,119,305,186,9.4801,0.5246,1.4936
afl-player-v1-dbd3e05880424b29dd77,Sam Durham,MID,1748,344,-1404,-80.32,133,400,267,3.8859,0.215,0.96
afl-player-v1-ae2d3d03fdab9cf63599,Andrew Brayshaw,MID,2746,1346,-1400,-50.98,62,90,28,21.9561,1.215,1.4995
afl-player-v1-0eb1e4c909a009f45d6e,Willem Duursma,MID,4342,2946,-1396,-32.15,20,15,-5,6.3,0.3486,0.7154
afl-player-v1-8f3aa1080752eb0e534b,Aaron Naughton,KEY_FWD,1722,339,-1383,-80.31,135,405,270,6.6271,1.0,1.4994
afl-player-v1-286f534d3d1cc573c098,Kane Farrell,GEN_DEF,1598,218,-1380,-86.36,149,542,393,9.3918,0.7423,1.4901
afl-player-v1-6bfc71843f2ecd457c94,Daniel Turner,KEY_DEF,1607,243,-1364,-84.88,148,507,359,4.389,0.6079,1.0019
afl-player-v1-c45c54f44f4a8a49409b,Wayne Milera,GEN_DEF,1798,457,-1341,-74.58,128,310,182,16.1094,1.2732,1.4963
afl-player-v1-bfc840f8e0f59fc24641,Bailey Dale,GEN_DEF,1997,658,-1339,-67.05,109,213,104,21.3266,1.6855,1.4989
afl-player-v1-4bfcacf82a0d776c2ea4,James Sicily,GEN_DEF,1905,571,-1334,-70.03,116,251,135,19.0921,1.5089,1.4997
afl-player-v1-5550d94242e784ca1c3d,Lawson Humphries,GEN_DEF,1809,481,-1328,-73.41,127,295,168,2.0373,0.161,0.4497
afl-player-v1-da6f8389b5a659e1eabe,Brent Daniels,GEN_FWD,1439,116,-1323,-91.94,168,641,473,11.0904,1.4566,1.4833
afl-player-v1-e4877d4c9ba3d6489a35,Jordan De Goey,GEN_FWD,1472,152,-1320,-89.67,163,600,437,13.6158,1.7883,1.4999
afl-player-v1-ec36ae407a5d9b9384e1,Colby McKercher,MID,3674,2386,-1288,-35.06,33,25,-8,0.838,0.0464,0.1938
afl-player-v1-e3408506362c67321cf8,Luke Ryan,GEN_DEF,1748,486,-1262,-72.2,132,291,159,16.6466,1.3157,1.4997
afl-player-v1-be6280152eab06a384a7,Callum Mills,GEN_DEF,1767,506,-1261,-71.36,130,276,146,17.1676,1.3568,1.4995
afl-player-v1-76808420035e6a8b6706,Mason Redman,GEN_DEF,1626,379,-1247,-76.69,146,369,223,13.7142,1.0839,1.4971
afl-player-v1-8ac286831260b0b7d6fc,Mitchito Owens,KEY_FWD,2081,864,-1217,-58.48,100,158,58,1.3209,0.1993,0.3168
afl-player-v1-2f5bb7529c45ed8b1c79,Paul Curtis,GEN_FWD,1435,233,-1202,-83.76,170,516,346,2.4901,0.327,0.6148
afl-player-v1-87c66ca32aae205ac1ce,Kade Chandler,GEN_FWD,1239,65,-1174,-94.75,196,710,514,6.9007,0.9063,1.4584
afl-player-v1-12db94dd106d8c37bd22,Jye Caldwell,MID,1448,282,-1166,-80.52,167,457,290,5.7515,0.3183,1.3974
afl-player-v1-5efcadd8aa7f4d9cd988,Harry McKay,KEY_FWD,1825,663,-1162,-63.67,124,211,87,10.3819,1.5666,1.4991
afl-player-v1-98d4447a6c6e8af946e8,Lachie Whitfield,GEN_DEF,2137,983,-1154,-54.0,91,136,45,28.5064,2.253,1.5
afl-player-v1-5dabae98d4a977b6dfc7,Jake Waterman,KEY_FWD,1819,680,-1139,-62.62,125,208,83,10.6074,1.6006,1.4962
afl-player-v1-70221165b1045d284cf1,Harris Andrews,KEY_DEF,1657,529,-1128,-68.07,140,266,126,15.5416,2.1525,1.5
afl-player-v1-98002cba10c19c2ef4bf,Jayden Short,GEN_DEF,1558,432,-1126,-72.27,153,327,174,14.8331,1.1723,1.4999
afl-player-v1-18eaf6797d5fb90f0f52,Jack Lukosius,KEY_FWD,1484,377,-1107,-74.6,160,372,212,3.7798,0.5704,0.9405
afl-player-v1-d8c86c5bdaf14f79a1b2,Bailey J. Williams,RUC,2132,1028,-1104,-51.78,93,131,38,1.1032,0.1003,0.2694
afl-player-v1-cf9fc9a7e2cfd3156d25,Jordan Dawson,MID,3529,2433,-1096,-31.06,41,21,-20,33.2355,1.8392,1.498
afl-player-v1-b75b9dd65a15a8ffab49,Ben Miller,KEY_DEF,1240,169,-1071,-86.37,195,587,392,5.192,0.7191,1.27
afl-player-v1-c70559b9eceef976b9ab,Patrick Voss,KEY_FWD,1817,755,-1062,-58.45,126,183,57,1.9581,0.2955,0.3887
afl-player-v1-e415df5077f164469cba,Dan Houston,GEN_DEF,1248,204,-1044,-83.65,193,551,358,8.3427,0.6594,1.4998
afl-player-v1-33f13e3f7a2a5dfdd21c,James Peatling,MID,1389,370,-1019,-73.36,176,379,203,3.1282,0.1731,0.7587
afl-player-v1-55d24843de9c3958ab7b,Mitch Georgiades,KEY_FWD,1403,384,-1019,-72.63,173,363,190,3.9517,0.5963,0.9763
afl-player-v1-e511a100c5f69febc62c,Hugh McCluggage,MID,1851,857,-994,-53.7,123,162,39,14.2542,0.7888,1.4996
afl-player-v1-25521d7a372d9e865f2f,Jacob Weitering,KEY_DEF,1246,280,-966,-77.53,194,458,264,9.2353,1.2791,1.4999
afl-player-v1-925ceac71aac412ace23,Tristan Xerri,RUC,7605,6662,-943,-12.4,4,3,-1,44.5208,4.0476,1.4184
afl-player-v1-569acef3f5da1997d202,Andrew McGrath,GEN_DEF,1074,167,-907,-84.45,212,589,377,4.3741,0.3457,1.0933
afl-player-v1-614cf30f246427aac1aa,Clayton Oliver,MID,2428,1526,-902,-37.15,75,73,-2,22.8414,1.264,1.4999
afl-player-v1-a9f80c63a274e4e1bbb3,Charlie Curnow,KEY_FWD,1250,355,-895,-71.6,192,390,198,4.2534,0.6418,1.062
afl-player-v1-87957120b42751e30451,Adam Cerra,MID,1184,294,-890,-75.17,200,445,245,5.0043,0.2769,1.2503
afl-player-v1-61b3ccb5ea59c4851445,Jordan Ridley,GEN_DEF,1117,232,-885,-79.23,206,517,311,3.0366,0.24,0.7456
afl-player-v1-f6b273b240ecc1e56ea8,Tom McCarthy,GEN_DEF,1545,681,-864,-55.92,155,207,52,15.0,1.1855,0.9715
afl-player-v1-54454854204fc68ab355,Tim Taranto,MID,2485,1641,-844,-33.96,71,62,-9,24.2191,1.3402,1.4995
afl-player-v1-f3b426662b256de4c7a8,Caleb Daniel,GEN_DEF,1200,376,-824,-68.67,199,373,174,12.3941,0.9796,1.4999
afl-player-v1-3e63685925a5759a6950,Isaac Heeney,MID,3970,3164,-806,-20.3,27,12,-15,38.0839,2.1075,1.4999
afl-player-v1-fb186725cde9cc707a20,Christian Petracca,MID,2640,1872,-768,-29.09,65,45,-20,26.452,1.4638,1.4999
afl-player-v1-58bbb663005700d953dd,Luke Parker,GEN_DEF,1373,641,-732,-53.31,178,219,41,18.5023,1.4623,1.5
afl-player-v1-a632c601617e8e666e07,Lachlan Schultz,GEN_FWD,791,62,-729,-92.16,267,712,445,5.9441,0.7807,1.4831
afl-player-v1-d6d2fe7a40a3a6ef7cf0,Brayden Maynard,GEN_DEF,901,181,-720,-79.91,240,574,334,6.9045,0.5457,1.4999
afl-player-v1-760c6daa6af814bcb24b,Joe Richards,GEN_FWD,822,105,-717,-87.23,258,652,394,5.2144,0.6849,1.092
afl-player-v1-d26e334058cc256353fa,Toby Greene,GEN_FWD,809,140,-669,-82.69,261,617,356,10.5415,1.3845,1.5
afl-player-v1-1d780d19cc3efbbf3552,Bradley Hill,GEN_FWD,774,109,-665,-85.92,271,645,374,8.8494,1.1623,1.5
afl-player-v1-f6c1419e3347c583c2bb,Wil Powell,GEN_DEF,939,276,-663,-70.61,230,470,240,2.1542,0.1703,0.5378
afl-player-v1-ac26f9acafae5ca8384a,Ryan Lester,KEY_DEF,878,230,-648,-73.8,244,518,274,7.2202,1.0,1.5
afl-player-v1-c6bb2d8cdbc03d55b932,Lloyd Meek,RUC,1269,627,-642,-50.59,189,224,35,1.5824,0.1439,0.3852
afl-player-v1-bae70ee809d6cfc18464,Peter Wright,KEY_FWD,1937,1297,-640,-33.04,114,97,-17,16.5411,2.496,1.4984
afl-player-v1-2ba9319113f47277fa21,Daniel Rioli,GEN_DEF,777,162,-615,-79.15,270,594,324,5.2758,0.417,1.3189
afl-player-v1-677d6d582c6d7170a62f,Oliver Florent,GEN_DEF,869,276,-593,-68.24,249,469,220,2.041,0.1613,0.5101
afl-player-v1-331b344b0d63646c51eb,Aliir Aliir,KEY_DEF,998,407,-591,-59.22,221,351,130,11.0082,1.5246,1.4997
afl-player-v1-246485594049e2517cdf,Reilly O'Brien,RUC,1230,660,-570,-46.34,197,212,15,6.2253,0.566,1.4974
afl-player-v1-d67bc7b09cde11708fcd,Samuel Collins,KEY_DEF,932,374,-558,-59.87,232,376,144,10.1885,1.4111,1.4986
afl-player-v1-c746361adb86ff960c48,Thomas Stewart,GEN_DEF,1038,502,-536,-51.64,219,280,61,14.3017,1.1303,1.4998
afl-player-v1-c0e33467ecaecc45a77a,Willem Drew,MID,827,322,-505,-61.06,256,422,166,4.9872,0.276,1.2421
afl-player-v1-5283bc8e85b412262bbf,Jarman Impey,GEN_DEF,675,172,-503,-74.52,298,583,285,6.0691,0.4797,1.5
afl-player-v1-e0ceb17af75166c18ba6,Darcy Parish,MID,1386,898,-488,-35.21,177,151,-26,13.378,0.7403,1.4996
afl-player-v1-e00ed08737cf8ea26baa,Nic Newman,GEN_DEF,888,405,-483,-54.39,242,352,110,11.7334,0.9273,1.4967
afl-player-v1-2bb1c4575ccd8c7ba202,Bailey Williams,GEN_DEF,625,190,-435,-69.6,311,564,253,3.3064,0.2613,0.8261
afl-player-v1-3187acc6533265eee936,Karl Amon,GEN_DEF,769,345,-424,-55.14,272,397,125,10.0836,0.797,1.4998
afl-player-v1-bf0163a49d8fcea78d79,Jack Silvagni,KEY_DEF,644,229,-415,-64.44,303,522,219,2.5625,0.3549,0.6401
afl-player-v1-e85a86a8692f0a831933,Alex Neal-Bullen,GEN_FWD,502,87,-415,-82.67,363,672,309,4.571,0.6004,1.1425
afl-player-v1-601df8b42b8a60750b20,Patrick Lipinski,GEN_FWD,556,145,-411,-73.92,343,611,268,2.325,0.3054,0.5808
afl-player-v1-0f7806fb9aa246ac2b53,Christian Salem,GEN_DEF,578,181,-397,-68.69,331,575,244,5.6101,0.4434,1.4024
afl-player-v1-fd3e3de35948b76d59d1,Adam Saad,GEN_DEF,639,246,-393,-61.5,307,503,196,1.8403,0.1454,0.46
afl-player-v1-6d1a84a432c2cd83dd4a,Timothy English,RUC,3655,3266,-389,-10.64,34,10,-24,25.9817,2.3621,1.4978
afl-player-v1-4a82f8ccfdbd058d9358,Zachary Merrett,MID,2711,2322,-389,-14.35,64,28,-36,30.6301,1.695,1.5
afl-player-v1-97a49cb582ddb5aeaaa1,Shaun Mannagh,GEN_FWD,474,99,-375,-79.11,381,659,278,4.9695,0.6527,1.1308
afl-player-v1-daa646e163644de88154,Nick Larkey,KEY_FWD,714,353,-361,-50.56,289,394,105,2.1492,0.3243,0.5365
afl-player-v1-716f1eabdf51d799d667,Milan Murdock,GEN_FWD,796,448,-348,-43.72,265,316,51,6.3,0.8274,0.3447
afl-player-v1-8ee6489f823d1c7fc978,Jake Lever,KEY_DEF,545,214,-331,-60.73,351,545,194,2.6296,0.3642,0.6573
afl-player-v1-f7adb7c2cf1d0b3af926,Tim Kelly,MID,878,551,-327,-37.24,245,260,15,8.2932,0.4589,1.4995
afl-player-v1-aa4d5b1969d471186a49,Ed Langdon,GEN_DEF,548,229,-319,-58.21,348,520,172,1.8379,0.1453,0.4594
afl-player-v1-895ed18bb574e12877aa,Tom Papley,GEN_FWD,459,150,-309,-67.32,389,605,216,1.9449,0.2554,0.4862
afl-player-v1-572eab5dc72e3289b808,Jy Simpkin,MID,607,301,-306,-50.41,320,438,118,2.2318,0.1235,0.5579
afl-player-v1-32a991d4c02188914ecf,Kyle Langford,KEY_FWD,641,336,-305,-47.58,305,409,104,2.1593,0.3258,0.5395
afl-player-v1-b1dc7c77c2ab6e66207d,Sam De Koning,KEY_DEF,1120,818,-302,-26.96,205,168,-37,0.3007,0.0416,0.0743
afl-player-v1-8a3c5b55484488853e0b,Will Setterfield,MID,1530,1228,-302,-19.74,157,104,-53,16.9353,0.9372,1.4626
afl-player-v1-e3e6c7a99658440d99ac,Rory Laird,GEN_DEF,939,657,-282,-30.03,229,214,-15,16.5519,1.3082,1.5
afl-player-v1-f24a5a22059c4d196165,Mitchell Lewis,KEY_FWD,658,378,-280,-42.55,299,371,72,1.3008,0.1963,0.3202
afl-player-v1-d151854cdb94fdf87f61,Jayden Laverde,KEY_DEF,492,236,-256,-52.03,367,514,147,1.661,0.23,0.414
afl-player-v1-4c39c245f4e41e17565b,Jarrod Berry,MID,538,289,-249,-46.28,353,450,97,2.0034,0.1109,0.5007
afl-player-v1-ea006b568d7e6484b32a,Jordon Sweet,RUC,2464,2219,-245,-9.94,72,31,-41,17.8643,1.6241,1.3738
afl-player-v1-57dca48502d181a8ae5e,Jack Steele,MID,1579,1348,-231,-14.63,151,89,-62,18.3212,1.0139,1.4999
afl-player-v1-ab1876e3a4f81af563e6,Ben Keays,GEN_FWD,365,143,-222,-60.82,450,613,163,1.7168,0.2255,0.4289
afl-player-v1-fdbc309b0faa58c33480,Matthew Kennedy,MID,652,433,-219,-33.59,302,326,24,6.3975,0.354,1.4988
afl-player-v1-7c293250cf8dbc3b45e4,Liam Duggan,GEN_DEF,410,202,-208,-50.73,423,554,131,1.6314,0.1289,0.4078
afl-player-v1-df9f00b1d0c9ef2defb9,Lachlan McAndrew,RUC,1288,1084,-204,-15.84,185,118,-67,8.4823,0.7712,0.8139
afl-player-v1-e354e8f4a32723da0375,Rory Lobb,KEY_DEF,357,228,-129,-36.13,455,528,73,0.8387,0.1162,0.2097
afl-player-v1-8614727698f7e9af562e,Marc Pittonet,RUC,506,380,-126,-24.9,362,368,6,2.4405,0.2219,0.5995
afl-player-v1-7fe8fd54753702fa0287,Dion Prestia,MID,324,223,-101,-31.17,477,532,55,2.0324,0.1125,0.5081
afl-player-v1-b0f136f33ad07b15d6d8,Ned Moyle,RUC,1667,1577,-90,-5.4,139,70,-69,1.5202,0.1382,0.0244
afl-player-v1-f5e39356680d53f4d27a,Jeremy Howe,GEN_DEF,283,193,-90,-31.8,508,560,52,0.6918,0.0547,0.173
afl-player-v1-da2d4125164141ff0084,Jackson Macrae,MID,242,190,-52,-21.49,554,565,11,1.8983,0.105,0.4746
afl-player-v1-f000210c809f7128d817,Patrick Dangerfield,GEN_FWD,109,84,-25,-22.94,655,685,30,0.4655,0.0611,0.1164
afl-player-v1-c61603f67b0ce6706e05,Touk Miller,MID,1489,1470,-19,-1.28,159,77,-82,19.0338,1.0533,1.5
afl-player-v1-3748d2d5901b55897f63,Nick Vlastuin,GEN_DEF,105,87,-18,-17.14,661,675,14,0.4652,0.0368,0.1163
afl-player-v1-3c4dfebabc0d54a341af,Patrick Cripps,MID,1349,1333,-16,-1.19,181,91,-90,17.2534,0.9548,1.5
afl-player-v1-1abf46c80f3799c0d483,Nick Madden,RUC,1468,1466,-2,-0.14,164,79,-85,5.9,0.5364,0.0019
afl-player-v1-6864d3b68960de314967,Zeke Uwland,GEN_DEF,2463,2463,0,0.0,73,20,-53,-33.6,,0.0
afl-player-v1-da27734b8bd79dd7b863,Harry Dean,KEY_DEF,2052,2052,0,0.0,103,37,-66,-11.8,,0.0
afl-player-v1-966ce678436f2d41e439,Cooper Duff-Tytler,KEY_FWD,1649,1649,0,0.0,142,60,-82,-17.3,,0.0
afl-player-v1-0240af654fa3bcbf3f1e,Dylan Patterson,GEN_DEF,970,970,0,0.0,225,138,-87,,,0.0
afl-player-v1-a5b652e10f1562485b41,Daniel Annable,MID,2029,2029,0,0.0,105,38,-67,-40.1,,0.0
afl-player-v1-234a98bedf9e30668ee1,Sam Cumming,MID,2119,2119,0,0.0,95,34,-61,-18.8,,0.0
afl-player-v1-896343cd9a0c539cb6e0,Samuel Grlj,MID,2374,2374,0,0.0,82,26,-56,-20.3,,0.0
afl-player-v1-b80306d235d7edf322ad,Sullivan Robey,MID,2200,2200,0,0.0,86,32,-54,-21.3,,0.0
afl-player-v1-75c7189cf23a00883ccc,Jacob Farrow,GEN_DEF,2245,2245,0,0.0,85,30,-55,-7.3,,0.0
afl-player-v1-1f09c43ab0e1bffce94e,Xavier Taylor,GEN_DEF,937,937,0,0.0,231,142,-89,-36.3,,0.0
afl-player-v1-b742ee37ea9fdb64884a,Latrelle Pickett,GEN_FWD,580,580,0,0.0,329,243,-86,-34.1,,0.0
